weather,city,scenario,time_slice,severity,weather_year,analysis_state_sha256,zone,zone_label,floor,area_m2,high_tail_pct,mean_p_tail,mean_warm_tail,mean_cold_tail,mean_expected_tsv
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,5c148c4f21eb2a5e51790f1b2c560911585e5ee6de20c5d75d86a3c286768e7a,perimeter_mid_zn_1,Middle P1,middle,207.34,25.460967432950195,0.14432597233965913,0.11978417345392027,0.024541798885738864,0.4090500522136284
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,5c148c4f21eb2a5e51790f1b2c560911585e5ee6de20c5d75d86a3c286768e7a,perimeter_mid_zn_4,Middle P4,middle,131.25,6.603208812260536,0.08500335473799242,0.054956161688368275,0.03004719304962414,0.1753009349756378
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,core_bottom,Core bottom,bottom,983.54,4.885057471264368,0.08949471346760669,0.060530164954564765,0.028964548513041925,0.2120121297493929
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,core_mid,Core middle,middle,983.54,11.548132183908045,0.09921403094646719,0.07100606756775472,0.02820796337871247,0.23266336635930496
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,core_top,Core top,top,983.54,10.686063218390805,0.09343052954162993,0.06406523349696691,0.02936529604466302,0.2018404116381361
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_top_zn_3,Top P3,top,207.34,14.254070881226053,0.10636296405149642,0.07865789747918274,0.027705066572313673,0.25500665744840356
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_top_zn_2,Top P2,top,131.26,10.482519157088124,0.09543559078319332,0.06650052093953149,0.02893506984366182,0.21371740353673918
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_top_zn_1,Top P1,top,207.34,22.24616858237548,0.1346121416058937,0.10974486796554468,0.024867273640348995,0.3740234429890836
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_top_zn_4,Top P4,top,131.25,7.830459770114942,0.08674199899036174,0.05721799377084378,0.02952400521951796,0.18011149655185293
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_bot_zn_3,Bottom P3,bottom,207.34,7.914272030651341,0.09544939041193505,0.06753619449003287,0.02791319592190218,0.21673940366940955
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_bot_zn_2,Bottom P2,bottom,131.26,5.453783524904215,0.0835577176376005,0.054167413531884666,0.02939030410571584,0.17468743174278104
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_bot_zn_1,Bottom P1,bottom,207.34,31.627155172413797,0.15282002100569628,0.1297278286460109,0.023092192359685373,0.4434407171272866
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_bot_zn_4,Bottom P4,bottom,131.25,3.3465038314176243,0.07800305316328844,0.047442818797981616,0.03056023436530682,0.14716547326474916
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_mid_zn_3,Middle P3,middle,207.34,15.816570881226053,0.11350404907044596,0.08677766942027715,0.026726379650168816,0.29076345304728335
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_mid_zn_2,Middle P2,middle,131.26,9.746168582375478,0.0940581172720531,0.06508847985833024,0.02896963741372284,0.21198227833024139
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_mid_zn_1,Middle P1,middle,207.34,28.09506704980843,0.1528811799569569,0.12944970253760876,0.02343147741934814,0.44494274887222524
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,c117554ef28fa885c7b78e97f1ad619d272d1ad35b8a4c76861aa1c14939baee,perimeter_mid_zn_4,Middle P4,middle,131.25,7.8723659003831425,0.08766406563009344,0.05842061023644022,0.02924345539365322,0.1893411655711069
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,core_bottom,Core bottom,bottom,983.54,1.861829501915709,0.08062601783693103,0.05046212762243862,0.030163890214492405,0.1786272347748016
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,core_mid,Core middle,middle,983.54,6.339798850574713,0.08630018218033678,0.056692892264642115,0.029607289915694654,0.18246841121572543
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,core_top,Core top,top,983.54,6.082375478927203,0.08234144833679441,0.05161953138409876,0.03072191695269564,0.15730992564764945
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_top_zn_3,Top P3,top,207.34,8.967911877394636,0.09285866918992748,0.06336163640880005,0.02949703278112744,0.19824016895488789
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_top_zn_2,Top P2,top,131.26,6.633141762452108,0.08490412908798751,0.05446318276272239,0.03044094632526512,0.1691211490931018
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_top_zn_1,Top P1,top,207.34,15.56513409961686,0.11799007157547414,0.09141811333914283,0.0265719582363313,0.3100371254034586
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_top_zn_4,Top P4,top,131.25,3.7835249042145596,0.07808433535714099,0.04722564731948916,0.030858688037651832,0.14322963598913965
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_bot_zn_3,Bottom P3,bottom,207.34,3.6697796934865896,0.08210995204302249,0.05283276366811001,0.02927718837491247,0.1633820018175987
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_bot_zn_2,Bottom P2,bottom,131.26,2.029454022988506,0.0749913645595231,0.044175953551035436,0.03081541100848766,0.1361651888098636
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_bot_zn_1,Bottom P1,bottom,207.34,23.77873563218391,0.13309429758076988,0.10855684467348033,0.024537452907289554,0.3699151613300169
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_bot_zn_4,Bottom P4,bottom,131.25,1.1494252873563218,0.07138519846796107,0.03963274584780492,0.03175245262015614,0.1162895937996423
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_mid_zn_3,Middle P3,middle,207.34,9.913793103448276,0.09826554886118781,0.06973409019930242,0.028531458661885386,0.2293962434582541
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_mid_zn_2,Middle P2,middle,131.26,5.262212643678161,0.08286122257908629,0.05250174629896071,0.030359476280125582,0.16735502150675183
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_mid_zn_1,Middle P1,middle,207.34,21.054837164750957,0.13479281116119862,0.1100154336877756,0.024777377473423033,0.3779773643190906
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,752455ce3bc9becdb9981b1152edc621a8cce8b9ec5eade37ec14448bb69d8e6,perimeter_mid_zn_4,Middle P4,middle,131.25,3.7416187739463607,0.07823650404120999,0.04761335621577896,0.030623147825431032,0.1499044541168205
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_bottom,Core bottom,bottom,983.54,32.90828544061303,0.16576553921133166,0.14332589404196952,0.022439645169362143,0.46144240893436883
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_mid,Core middle,middle,983.54,43.06154214559387,0.18669242553865473,0.16601392083630273,0.02067850470235199,0.539358535784151
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_top,Core top,top,983.54,37.79334291187739,0.16990458967753316,0.14751092032676605,0.022393669350767108,0.4729810035393119
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_3,Top P3,top,207.34,42.367097701149426,0.18632475905634374,0.1658808819633945,0.020443877092949217,0.5486483863441359
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_2,Top P2,top,131.26,35.84171455938697,0.16162776441881854,0.13949470669158262,0.02213305772723591,0.4554816220350983
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_1,Top P1,top,207.34,55.85488505747126,0.23499182993684678,0.217460492259693,0.017531337677153792,0.7259848271225349
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_4,Top P4,top,131.25,28.51412835249042,0.13933347022430795,0.11591299887967584,0.02342047134463212,0.3774234477255535
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_3,Bottom P3,bottom,207.34,39.888649425287355,0.18906024540320127,0.16844289885522526,0.02061734654797599,0.5392404197923418
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_2,Bottom P2,bottom,131.26,33.004070881226056,0.1586081540202334,0.13604796102977004,0.022560192990463347,0.43067426549380294
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_1,Bottom P1,bottom,207.34,67.10967432950191,0.26338014959391576,0.24880466674054416,0.014575482853371614,0.8410183892387576
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_4,Bottom P4,bottom,131.25,28.334530651340994,0.14131507130462792,0.11739640440955763,0.023918666895070283,0.3698932372202661
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_3,Middle P3,middle,207.34,47.47365900383142,0.20077262282201694,0.18184767623597684,0.0189249465860401,0.608193249193562
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_2,Middle P2,middle,131.26,37.40421455938697,0.16574235673071033,0.14402156773372776,0.021720788996982574,0.46750575911720965
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_1,Middle P1,middle,207.34,62.60775862068966,0.25912522427084883,0.24333171136859025,0.01579351290225859,0.815174440742862
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_4,Middle P4,middle,131.25,32.8544061302682,0.14980326681273523,0.1273112674434986,0.02249199936923663,0.41479446579469226
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_bottom,Core bottom,bottom,983.54,32.90828544061303,0.16576553921133166,0.14332589404196952,0.022439645169362143,0.46144240893436883
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_mid,Core middle,middle,983.54,43.06154214559387,0.18669242553865473,0.16601392083630273,0.02067850470235199,0.539358535784151
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,core_top,Core top,top,983.54,37.79334291187739,0.16990458967753316,0.14751092032676605,0.022393669350767108,0.4729810035393119
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_3,Top P3,top,207.34,42.367097701149426,0.18632475905634374,0.1658808819633945,0.020443877092949217,0.5486483863441359
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_2,Top P2,top,131.26,35.84171455938697,0.16162776441881854,0.13949470669158262,0.02213305772723591,0.4554816220350983
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_1,Top P1,top,207.34,55.85488505747126,0.23499182993684678,0.217460492259693,0.017531337677153792,0.7259848271225349
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_top_zn_4,Top P4,top,131.25,28.51412835249042,0.13933347022430795,0.11591299887967584,0.02342047134463212,0.3774234477255535
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_3,Bottom P3,bottom,207.34,39.888649425287355,0.18906024540320127,0.16844289885522526,0.02061734654797599,0.5392404197923418
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_2,Bottom P2,bottom,131.26,33.004070881226056,0.1586081540202334,0.13604796102977004,0.022560192990463347,0.43067426549380294
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_1,Bottom P1,bottom,207.34,67.10967432950191,0.26338014959391576,0.24880466674054416,0.014575482853371614,0.8410183892387576
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_bot_zn_4,Bottom P4,bottom,131.25,28.334530651340994,0.14131507130462792,0.11739640440955763,0.023918666895070283,0.3698932372202661
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_3,Middle P3,middle,207.34,47.47365900383142,0.20077262282201694,0.18184767623597684,0.0189249465860401,0.608193249193562
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_2,Middle P2,middle,131.26,37.40421455938697,0.16574235673071033,0.14402156773372776,0.021720788996982574,0.46750575911720965
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_1,Middle P1,middle,207.34,62.60775862068966,0.25912522427084883,0.24333171136859025,0.01579351290225859,0.815174440742862
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,0a68c6267eae3ab29ccee52386c9303d6463656b868f4f66b7ac0207633bdb01,perimeter_mid_zn_4,Middle P4,middle,131.25,32.8544061302682,0.14980326681273523,0.1273112674434986,0.02249199936923663,0.41479446579469226
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,core_bottom,Core bottom,bottom,983.54,19.486350574712645,0.12836117103227923,0.10325851159564342,0.025102659436635796,0.343837326805212
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,core_mid,Core middle,middle,983.54,29.555795019157088,0.14765525433925167,0.12388219668121137,0.023773057658040303,0.404542012152798
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,core_top,Core top,top,983.54,25.19755747126437,0.13379322098474358,0.10858151372168633,0.025211707263057263,0.3484494461316222
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_top_zn_3,Top P3,top,207.34,29.627634099616856,0.1520347809180546,0.12866494674250079,0.023369834175553834,0.4236190616445139
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_top_zn_2,Top P2,top,131.26,23.99425287356322,0.13206068258399145,0.10709443378776946,0.024966248796221984,0.34793350044951565
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_top_zn_1,Top P1,top,207.34,42.923850574712645,0.19695525258460944,0.17656610274398155,0.020389149840627896,0.5910950216418334
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_top_zn_4,Top P4,top,131.25,18.57638888888889,0.11555381352830399,0.08964487390516422,0.025908939623139764,0.28916079984264625
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_bot_zn_3,Bottom P3,bottom,207.34,26.245210727969347,0.14640946021129636,0.12273959923309,0.02366986097820637,0.398741914766063
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_bot_zn_2,Bottom P2,bottom,131.26,19.761733716475096,0.12266946151312123,0.09694925178339932,0.025720209729721926,0.3117686852177202
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_bot_zn_1,Bottom P1,bottom,207.34,55.23227969348659,0.22031747281357725,0.2029493151423169,0.017368157671260362,0.6903820405076453
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_bot_zn_4,Bottom P4,bottom,131.25,15.95426245210728,0.10970981753504522,0.08314833114637549,0.02656148638866973,0.2633978553519699
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_mid_zn_3,Middle P3,middle,207.34,34.093630268199234,0.1648827036188704,0.1428621200914004,0.02202058352746999,0.4772470301029905
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_mid_zn_2,Middle P2,middle,131.26,24.55699233716475,0.1331516965497292,0.10837679290847399,0.024774903641255185,0.35195852772189967
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_mid_zn_1,Middle P1,middle,207.34,50.92193486590039,0.22010175539654916,0.20158524351594595,0.018516511880603204,0.6770750346142757
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,6645038f9bacc05cc9898a21cd01dcfdab6f881d0ea5a97794e1fe065069e961,perimeter_mid_zn_4,Middle P4,middle,131.25,20.64176245210728,0.12168666578428303,0.09635140558939348,0.025335260194889537,0.31262313390514795
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,core_bottom,Core bottom,bottom,983.54,33.62068965517241,0.1607796229313427,0.13737105732908342,0.023408565602259276,0.44326296003798105
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,core_mid,Core middle,middle,983.54,43.63625478927203,0.18475940340772903,0.16288958665722147,0.02186981675050757,0.5189535347988609
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,core_top,Core top,top,983.54,37.51795977011494,0.16645405350167514,0.14316854984681274,0.023285503654862406,0.45034879159351493
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_top_zn_3,Top P3,top,207.34,42.007902298850574,0.18403776048683912,0.1626205320926218,0.021417228394217315,0.5243458201625713
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_top_zn_2,Top P2,top,131.26,35.05747126436782,0.15853407969452432,0.1353609282502207,0.023173151444303635,0.4310853478423887
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_top_zn_1,Top P1,top,207.34,53.25071839080459,0.22311339706286015,0.20476055793833056,0.018352839124529605,0.6791135735614339
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_top_zn_4,Top P4,top,131.25,27.107279693486593,0.13440817212168263,0.11015614276870968,0.02425202935297295,0.351445588197696
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_bot_zn_3,Bottom P3,bottom,207.34,40.75670498084291,0.18466432432762714,0.16308639681291673,0.021577927514710427,0.5146840325232288
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,1408c8d41099b2cbe2b233fb8e8a84f22c90d2ae021ebdd1b51f19f97215264d,perimeter_bot_zn_2,Bottom P2,bottom,131.26,31.914511494252874,0.1508583057807213,0.12716165530172863,0.02369665047899268,0.40106874680352556
