weather,city,scenario_raw,time_slice,severity,weather_year,scenario,watts_person,met,bsa_m2,zone,zone_label,floor,position,position_name,rows,mean_p_tail,median_p_tail,p90_p_tail,p95_p_tail,high_tail_pct,mean_warm_tail,mean_cold_tail
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.09102628619048535,0.07478050785673293,0.1405274867217015,0.17945599292348516,0.8800287356321839,0.05615144030687174,0.03487484588361358
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.09941604555372655,0.08636971229531026,0.15082574213840938,0.18974343177503086,2.86757662835249,0.06584973114759503,0.03356631440613152
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.08694522951985176,0.07478050785673293,0.12758274174203385,0.15082574213840938,0.5387931034482759,0.05100196350137893,0.035943266018472815
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.0989029577414015,0.0811412543526477,0.1787955546412193,0.18748648531764917,2.442528735632184,0.06605529955504172,0.03284765818635977
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.13228418830545277,0.1145288120457421,0.24685461570558684,0.2802624560368791,10.715996168582375,0.10487370743313423,0.027410480872318493
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.09699761436105565,0.0811412543526477,0.15082574213840938,0.18724130715485082,2.382662835249042,0.06368746254072555,0.033310151820330126
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.11085075053300052,0.08743434974607764,0.1904478887919475,0.2499155238477771,6.998323754789272,0.08008905166647332,0.030761698866527184
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.09197725784056428,0.07478050785673293,0.1441035042375428,0.18326637203696264,1.2871168582375478,0.05774555314619666,0.03423170469436759
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.09502446139186597,0.07478050785673293,0.16681253073721725,0.18724130715485085,2.0953065134099615,0.06142345068529094,0.03360101070657504
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.1231480938166026,0.09195988721020815,0.1988496851584761,0.26898720437118817,9.357040229885058,0.09371196713568511,0.029436126680917492
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09805739578359901,0.08220589180341505,0.16681253073721725,0.18748648531764914,2.783764367816092,0.06458686778170437,0.03347052800189462
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.10643485923418347,0.08489021107805643,0.18724130715485085,0.24687898874965003,6.028496168582375,0.07473966259636217,0.03169519663782131
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.09070016279328474,0.07478050785673293,0.14052748672170154,0.18302119387416432,1.2691570881226053,0.05591697867993677,0.03478318411334797
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.09416894143218313,0.07879310344827589,0.1405274867217015,0.18302119387416435,1.01772030651341,0.06013885414408513,0.03403008728809799
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.12719249799423193,0.11479869487721545,0.19047226183601074,0.24991552384777715,7.106082375478927,0.10134105202634508,0.025851445967886834
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.08802370569430613,0.07428571428571433,0.12758274174203385,0.18302119387416432,0.6884578544061303,0.05389542156633263,0.03412828412797348
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.09621878732259798,0.07703815814251941,0.15082574213840938,0.18797131621559102,2.3227969348659006,0.06392441579011429,0.03229437153248369
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.08393171110158427,0.07396208795276085,0.12667039510478012,0.1483236175182293,0.5028735632183908,0.04904542886782602,0.03488628223375824
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.0962497764469179,0.07478050785673293,0.18302119387416432,0.18797131621559104,2.10727969348659,0.06479311142929561,0.03145666501762228
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.13033002640632396,0.11085288593168005,0.20134346500662498,0.27478357286024996,10.003591954022989,0.10431350715412203,0.026016519252201928
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.09421426306756209,0.0747805078567329,0.15317166733357493,0.18724130715485082,1.9276819923371646,0.061656765021493455,0.032557498046068604
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.10751412084279174,0.0811412543526477,0.18724130715485085,0.2468546157055868,5.3999042145593865,0.07740693916224609,0.030107181680545627
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.08909669808810994,0.07396208795276085,0.14159212417246886,0.18302119387416435,0.9997605363984674,0.055982352389264016,0.0331143456988459
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.09237946398151425,0.07396208795276085,0.17453662053712077,0.18724130715485085,1.8079501915708813,0.05981977207872667,0.032559691902787576
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.12044059158711974,0.0908952497594408,0.1935087969341378,0.2663817764937214,8.081896551724139,0.09231085944259987,0.028129732144519873
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09460611129080874,0.0747805078567329,0.17453662053712077,0.18724130715485085,2.029454022988506,0.06193894519505337,0.03266716609575535
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.10313420491111759,0.07478050785673293,0.18629369591630418,0.19884968515847612,4.777298850574713,0.07181638608794315,0.03131781882317445
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.08754421709534875,0.07396208795276085,0.13056388533562605,0.18302119387416432,0.8800287356321839,0.053808599890640636,0.03373561720470812
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1228990515367045,0.10957023693455287,0.18724130715485085,0.2055719230593427,7.028256704980842,0.07108922401341565,0.05180982752328883
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.16122559628121966,0.14159212417246886,0.2664061495377846,0.2975656900728436,21.60560344827586,0.12501344073213966,0.03621215554907999
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.1168884168752196,0.10214485298787074,0.1678771681879846,0.20306979843916262,5.525622605363985,0.06411470934665701,0.05277370752856257
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.12562628262243952,0.10214485298787074,0.1946935541164576,0.26197864997298204,9.614463601532568,0.07764334510213376,0.047982937520305795
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.11235567311595862,0.10214485298787074,0.15539403354972353,0.19187312875691737,4.07088122605364,0.05723798342934019,0.05511768968661845
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.127478977131617,0.10214485298787074,0.2030697984391626,0.26197864997298204,10.632183908045976,0.07872628102813703,0.04875269610347991
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.16463468288877955,0.1405274867217015,0.2848538732899302,0.3021327342818315,26.185344827586203,0.1268358710968847,0.03779881179189485
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.12405234878264956,0.10214485298787077,0.1904722618360107,0.2552564120721154,8.237547892720306,0.07327545141107439,0.050776897371575154
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.13785947027679643,0.10419419808487336,0.2594765253528019,0.2951379226992248,14.523467432950191,0.09275826582192304,0.045101204454873395
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.1181459502211805,0.10214485298787074,0.18748648531764917,0.2055719230593427,6.10632183908046,0.06576287449776971,0.052383075723410784
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.1244550937138678,0.10214485298787074,0.19469355411645758,0.2598493943031759,9.67432950191571,0.07324085091636251,0.05121424279750529
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.15416202665838982,0.11932423234134598,0.2790036861409365,0.30060222517097074,21.695402298850574,0.11214115241540656,0.04202087424298331
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.12515913373654639,0.10214485298787077,0.1918731287569174,0.2552564120721155,8.608716475095786,0.07387217060377754,0.05128696313276884
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.13352525323934633,0.10214485298787077,0.24685461570558684,0.2802868290809424,13.080699233716475,0.08594452725906007,0.04758072598028626
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.11647665978898984,0.10214485298787074,0.18724130715485082,0.20306979843916256,5.184386973180077,0.06311872135984387,0.053357938429145976
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1549997443597048,0.09089524975944081,0.37082353508676724,0.38957223102405303,19.893438697318008,0.13016570629464524,0.024834038065059554
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.24192543064115962,0.19469549228283278,0.4244617555051218,0.44637763079638126,49.63481800766284,0.22458011021784563,0.01734532042331403
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.14566579955483872,0.0908952497594408,0.3670131559732898,0.38119480770158765,17.732279693486593,0.12053938094854855,0.025126418606290137
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.17095400976429556,0.09195988721020815,0.37435782612481494,0.4288119440914867,26.49664750957854,0.14683127540379892,0.024122734360496608
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.1312851863143698,0.0908952497594408,0.30947740443335675,0.37435782612481494,12.990900383141762,0.10535177373109166,0.02593341258327811
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.1733938990289517,0.09089524975944081,0.3750436483674537,0.42827213461859925,27.580220306513407,0.14934561641627053,0.024048282612681136
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.25455189482514473,0.20306979843916262,0.45521187198283564,0.5243842623410293,50.11973180076629,0.23624790355723718,0.01830399126790754
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.1578663930706155,0.09089524975944081,0.37082353508676724,0.41987033825207065,22.09051724137931,0.13413784582185911,0.02372854724875642
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.19088998481548478,0.09819904404233534,0.4198703382520706,0.4482563885359311,32.42337164750958,0.16853873488249355,0.022351249932991236
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.14455583640899927,0.0908952497594408,0.36701315597328976,0.37504364836745374,17.600574712643677,0.12021653838360452,0.02433929802539473
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.16237430246183693,0.0908952497594408,0.37435782612481494,0.4250700280112045,24.568965517241377,0.1367562516666591,0.025618050795177805
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.2265306654103682,0.13269358231751252,0.4334033613445378,0.5213801767846729,41.96599616858238,0.20633842503681604,0.02019224037355216
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.15954530472430514,0.09089524975944081,0.3708235350867673,0.41989471129613387,22.784961685823752,0.13566764681736573,0.02387765790693937
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.17861712606319075,0.09089524975944081,0.38957223102405303,0.43340336134453783,28.56800766283525,0.1549598460540161,0.02365728000917457
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.14010881425360364,0.0908952497594408,0.36244611176430186,0.37504364836745374,16.39727011494253,0.11513827605785755,0.024970538195746097
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1175470138550246,0.0747805078567329,0.25947652535280197,0.30594311339530905,15.984195402298852,0.09026462617695202,0.027282387678072572
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.18914758519386146,0.15539403354972353,0.36242173872023864,0.36701315597328976,45.264607279693486,0.16973033141262117,0.01941725378124025
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.1115166416025786,0.07396208795276085,0.25947652535280197,0.305943113395309,15.415469348659002,0.08333634321323237,0.028180298389346218
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.1279445330372501,0.0747805078567329,0.2975413170287804,0.36244611176430186,19.785680076628353,0.10180845941468378,0.02613607362256632
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.10159061482987292,0.07371587040596558,0.25525641207211547,0.2886642524034077,12.230603448275861,0.07219529513947719,0.029395319690395733
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.12997504063132564,0.07396208795276085,0.2975656900728436,0.36244611176430186,22.916666666666664,0.10379093319996736,0.02618410743135827
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.19079825545586135,0.13269358231751252,0.36701315597328976,0.41987033825207065,41.576867816091955,0.17045760046394812,0.020340654991913232
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.12183609069014528,0.0747805078567329,0.2886642524034077,0.305943113395309,20.617816091954023,0.09460574787452271,0.027230342815622564
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.1451676386958016,0.07490846116063295,0.30594311339530905,0.36244611176430186,27.04741379310345,0.12051837467060153,0.024649264025200048
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.11255982670652306,0.07396208795276085,0.27478357286024996,0.2979064736718492,16.96000957854406,0.08458870758756917,0.02797111911895386
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.12215006645141836,0.07342496731564258,0.2975656900728436,0.32255856804422217,20.79741379310345,0.09441531701212878,0.027734749439289566
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.17077949376406673,0.09195988721020815,0.36244611176430186,0.38119480770158765,35.302921455938694,0.14826987154742957,0.02250962221663716
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.12260885435450704,0.0747805078567329,0.2921985434414554,0.30594311339530905,20.91115900383142,0.09517096278039264,0.02743789157411438
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.13640120911765835,0.07396208795276085,0.305943113395309,0.36244611176430186,24.622844827586206,0.11024255094140817,0.026158658176250203
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.10934213504351956,0.07396208795276085,0.25947652535280197,0.2975656900728436,16.08596743295019,0.08082367432320192,0.028518460720317638
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1401106784280887,0.09195988721020815,0.29836939982015614,0.32918650603757205,18.80387931034483,0.10989029222261867,0.030220386205469983
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.21233917228440383,0.20354742716558583,0.36244611176430186,0.37504364836745374,52.07734674329502,0.18864675359371383,0.023692418690690015
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.1346740044384934,0.09195988721020815,0.2953864903042743,0.31266535129617556,17.061781609195403,0.10252112175403577,0.03215288268445759
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.15168746493307544,0.10214485298787074,0.305943113395309,0.37082353508676724,24.179837164750957,0.12049005500852956,0.031197409924545918
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.12554529475505763,0.0908952497594408,0.2928843656840942,0.3126653512961755,13.008860153256704,0.09229200627354836,0.033253288481509255
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,LEGACY,120.0,1.2,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.15257958117317214,0.09195988721020815,0.31016322667599555,0.37082353508676724,25.460967432950195,0.12239042466086418,0.030189156512307972
