case_id,city,scenario,time_slice,severity,weather_year,outdoor_temp_bin,occupied_steps,mean_outdoor_temp_c,mean_zone_operative_temp_c,mean_zone_rh_pct,mean_zone_cooling_rate_w,mean_p_tail,high_tail_pct
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,30--35,3705,32.54011875843455,26.729662653645125,56.180817260727245,114787.58402217487,0.15489734703677008,30.310391363022944
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,>=35,674,35.62464762611276,28.388519951810764,58.02027406442434,116928.50341822756,0.29010095504051747,93.76854599406528
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,<20,3751,16.10334644094908,24.502198075616498,45.58294961613388,66513.9417590354,0.06562817973623696,0.0
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,20--25,3801,22.651612733491188,25.0349927614111,51.21814896624329,87799.07890769729,0.07176396798157558,0.31570639305445936
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,25--30,4795,27.547978102189784,25.62331684478912,52.82065523035487,104769.45516073154,0.09355893620916894,5.192909280500521
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,30--35,4220,32.333864336492894,26.549252879030544,55.696665836023996,118567.24290592616,0.13450269884486152,16.066350710900473
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,>=35,137,35.39996350364964,27.20070854325385,58.69991794311593,113416.00598664432,0.18127930760021047,25.547445255474454
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,<20,4877,14.555727906499898,24.28474245211018,43.039499663454706,60231.760940273474,0.06549677844045683,0.0
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,20--25,3523,22.459799176837922,24.941698928204115,50.91098328912873,86150.17627358969,0.06641347256621893,0.17030939540164633
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,25--30,4193,27.542154781779157,25.58480245130022,52.83105287233224,102118.44293032869,0.09246635954796789,7.345575959933222
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,30--35,3635,32.51400068775791,26.818324486567104,56.088479997189445,116789.1779646009,0.15726714558282792,28.30811554332875
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,>=35,476,35.71363445378151,28.277882043898586,57.665381740618756,114576.42764059812,0.27646648496498955,90.96638655462185
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,<20,5699,13.966301544130548,24.24788246345958,41.339301793178606,59603.63267985458,0.06700446914791915,0.0
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,20--25,3194,22.574212586098938,24.981710887278304,50.92227074810799,86508.1809888216,0.0694410661223108,0.4070131496556042
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,25--30,3731,27.533184803001877,25.7329941992673,53.53274627245516,102570.60286158354,0.10097385498381889,9.2736531760922
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,30--35,3764,32.50699986716259,26.878237711650232,56.00362671836015,118898.6015435241,0.16151346295823424,30.313496280552606
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,>=35,316,35.50227056962026,28.26241904302151,57.414826918472485,119721.39780934667,0.2823211688318934,90.82278481012658
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,<20,3810,16.163281496062993,24.520913975907764,45.68686044399564,66886.59548680812,0.06615208431149483,0.0
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,20--25,3841,22.622010544129132,25.028285796687882,50.89882805028184,88060.75797579851,0.07188945722124566,0.2082790939859412
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,25--30,4483,27.443475351327233,25.700252713533356,52.994233393673575,104962.85334540723,0.09934268210793251,7.405755074726746
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,30--35,4322,32.48876677464137,26.807380896867656,55.94246225900319,118966.33937162756,0.15433817994438936,24.895881536325774
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,>=35,248,35.36558467741935,27.876549024689385,57.15502339063489,116818.30045346027,0.24304873849702152,68.95161290322581
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,<20,5981,13.389613776960374,24.101544286209496,41.089423972174366,56007.67323534257,0.06687821005809727,0.0
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,20--25,3033,22.44082014507089,24.976715652851748,50.91910472667788,87017.44533962067,0.06935699800459183,0.16485328058028356
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,25--30,3448,27.56371302204176,25.716530013776453,53.60142539253449,101611.51038619185,0.09936062188955726,8.72969837587007
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,30--35,4013,32.53406553700473,26.801777962974192,56.05952374272409,118134.79990604852,0.15645215974684595,27.759780712683778
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,>=35,229,35.37834061135371,28.19846458804611,57.19761323574567,120527.91545438964,0.2713170383132322,92.57641921397381
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,<20,6306,13.397810815096733,24.18759457488473,40.250505378453155,57629.412072432024,0.06576084215622775,0.0
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,20--25,2721,22.648678794560823,24.94959357889297,51.02450446523387,85400.51739493517,0.06750322960793578,0.33076074972436603
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,25--30,3434,27.58112041351194,25.77209356682878,53.937989690600894,101523.8292758787,0.10254823779077976,10.163075131042516
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,30--35,3997,32.61523204903678,26.995961590593634,56.284969537811385,119023.95298706224,0.16959844285323367,32.82461846384789
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,>=35,246,35.3229674796748,27.92264205118081,57.182252950605786,117011.98269457191,0.24927480854321182,79.26829268292683
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,<20,5727,12.088415400733368,24.007044162743433,38.477912693383594,54022.401297863675,0.06544957354990692,0.0
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,20--25,2527,22.590018796992478,25.041455027314814,51.50136448677661,88257.63632689045,0.06914975372296774,0.31658092599920856
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,25--30,4126,27.66733095007271,25.74658387360611,53.51703861080363,104401.97873757857,0.0985833684069394,7.270964614638875
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,30--35,4160,32.416377403846155,26.668972670237178,55.83224516787839,118842.99833817869,0.14380315310034067,22.01923076923077
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,>=35,164,35.58896341463415,28.33845020978166,57.618153031342125,118747.85599045665,0.27310658976439445,87.1951219512195
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,<20,6306,13.397810815096733,24.18759457488473,40.250505378453155,57629.412072432024,0.06576084215622775,0.0
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,20--25,2721,22.648678794560823,24.94959357889297,51.02450446523387,85400.51739493517,0.06750322960793578,0.33076074972436603
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,25--30,3434,27.58112041351194,25.77209356682878,53.937989690600894,101523.8292758787,0.10254823779077976,10.163075131042516
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,30--35,3997,32.61523204903678,26.995961590593634,56.284969537811385,119023.95298706224,0.16959844285323367,32.82461846384789
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,>=35,246,35.3229674796748,27.92264205118081,57.182252950605786,117011.98269457191,0.24927480854321182,79.26829268292683
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,<20,4917,14.164322249339028,24.326763198157725,41.1215830457249,61447.75816511802,0.06788410319750415,0.0
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,20--25,2584,22.534594620743036,24.966133159290283,50.969046485455166,85774.04832247809,0.06882404786504813,0.30959752321981426
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,25--30,3172,27.57415904791929,25.906277797157212,53.92744402823848,104733.05991369384,0.1158908284290315,15.226986128625471
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,30--35,3980,32.68350690954774,27.140306037025276,57.24543495457302,112515.43952656949,0.18873486852389953,44.42211055276382
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,>=35,2051,36.157074597757195,28.68732673166122,59.11478168881842,112233.45366013322,0.31410715095212205,97.56216479765968
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,<20,3167,14.880208399115881,24.356400187493346,43.522418207608666,61489.8018020208,0.06606213840709015,0.0
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,20--25,3316,22.666515379975877,24.985066829901484,51.61202366212104,85280.03791541429,0.06767916104936607,0.21109770808202655
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,25--30,4408,27.576111615245008,25.639202029897543,52.513344121860236,103821.89890128728,0.09819657710811229,9.43738656987296
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,30--35,4020,32.26075559701492,26.87393634531513,56.08896510728921,114840.29016084065,0.17280480836433934,37.86069651741293
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,>=35,1793,36.22869353039599,28.802346530283767,59.44883050650201,111112.1090689697,0.3133120419592258,93.75348577802566
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,<20,4836,14.767669561621178,24.323535802440155,42.75604407663522,60641.650787630904,0.06654196094000596,0.0
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,20--25,2669,22.48496346946422,25.008511513570955,51.12689110894311,89629.21647974217,0.07079140305539111,0.4121393780442113
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,25--30,3036,27.733796936758893,25.902205335482872,54.280410225923475,102209.73437493741,0.1125396719973542,14.19631093544137
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,30--35,4238,32.54339016045304,27.032987103145885,56.84669366485309,114548.40290884559,0.1804240940984865,37.942425672487026
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,>=35,1925,36.4425025974026,28.832346401370145,59.700772309814134,109699.07104865294,0.3130310513406863,92.98701298701299
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,<20,4951,13.738667945869523,24.07513661925881,41.56258747123292,54948.74556199197,0.06496992458203817,0.020197939810139363
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,20--25,2969,22.521968676321997,24.930822438490246,51.121463744892374,85230.70932584172,0.06738507529044993,0.0
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,25--30,3842,27.54743037480479,25.75477267396529,53.89200057138967,101987.58878823223,0.10317086921865841,11.009890681936492
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,30--35,4154,32.44157679345209,26.866193002862317,56.185666637700386,116990.52578651156,0.16177838413481477,30.235917188252287
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,>=35,788,35.61353109137056,28.418462921087624,57.530341478389396,117849.63331229493,0.292781101333276,93.65482233502537
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,<20,4527,12.967477910315882,24.13041574837831,40.12185712365111,57381.425346025586,0.06571384971941766,0.0
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,20--25,3000,22.564005833333333,25.02436196488274,51.282792900599745,87992.9594241606,0.06936967974222369,0.33333333333333337
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,25--30,4115,27.64830437424058,25.750875018433707,53.54118126360408,102518.26924692157,0.10213029998348955,9.914945321992711
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,30--35,4418,32.43452693526482,26.838038277869575,56.11128744270121,118212.86449975702,0.16107176731902587,31.12267994567678
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,>=35,644,35.59310947204969,28.36716642351441,57.73533816022291,117381.60909226097,0.28907369257928994,95.1863354037267
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,<20,5653,13.991617282858657,24.197559869310552,41.37596760347008,59031.49649073463,0.0666086141092549,0.0
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,20--25,2729,22.522699706852325,24.988124346584826,50.958541395893796,86221.05755210186,0.06964514285244781,0.36643459142543056
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,25--30,3674,27.530680457267284,25.812955891033255,53.733621787752334,104253.24324127354,0.10568374069416876,10.560696788241698
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,30--35,4332,32.629040858725766,27.0461366850711,56.210416305795114,118797.38769100473,0.1751972852449094,36.288088642659275
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,>=35,316,35.44667721518987,28.069255518560077,57.92456577983008,117926.12418384614,0.2625103611364972,84.81012658227847
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,<20,4548,15.08566402814424,24.322422626272502,43.48868345990061,61166.32478839563,0.06588035685167795,0.0
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,20--25,3382,22.581870195150803,24.996488471439026,51.100873028619354,88010.3995031973,0.06810348001183901,0.08870490833826139
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,25--30,4358,27.438530862781093,25.678317711352797,52.796261710040184,105965.90920813804,0.09720675182137786,7.480495640201927
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,30--35,3969,32.49806185437138,26.791616911688237,56.11937112637519,116950.74853717776,0.15502229713941354,25.875535399344923
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,>=35,447,35.46085011185682,28.140167290678473,57.469704497733865,117495.95379822773,0.26795445306849575,88.81431767337807
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,<20,3877,15.357724400309518,24.333128566807677,44.35757556263634,62472.73477249216,0.06600103598009877,0.0
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,20--25,3848,22.557822895010396,24.943046665470924,51.069855484913475,84063.65863873427,0.06832374993462259,0.2079002079002079
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,25--30,4565,27.444968236582696,25.618455877975236,52.98843571856616,103655.76698378644,0.094400671042523,6.024096385542169
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,30--35,4192,32.404750119274816,26.630011468561946,55.72451212349393,118462.48216900053,0.14139836314617882,20.77767175572519
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,>=35,222,35.405259009009015,27.79056865585493,57.137940712967676,115668.30730711285,0.23994875294708734,81.08108108108108
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,<20,5907,12.071120704249193,23.88509267174475,38.686683721297975,51153.61844359615,0.06522987807746554,0.0
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,20--25,2669,22.643172536530535,25.018631072382597,51.27142743098296,87409.09237925081,0.0695228119366233,0.5994754589733983
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,25--30,3947,27.655262224474285,25.739871939816613,53.4228799631754,103964.82784431911,0.099338739243377,7.8540663795287555
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,30--35,4016,32.4544702440239,26.739446977642107,55.811373777186205,119071.63519269753,0.14879931893338746,24.726095617529882
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,>=35,165,35.32536363636364,27.709518806306566,57.633049369506494,117715.72727313936,0.23085314280014818,81.81818181818183
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,<20,2204,16.19729922867514,24.615007271985167,45.63211316783987,66354.87277964302,0.06700278540674728,0.0
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,20--25,2505,22.522720558882234,25.122990904677593,48.80136366436938,92540.79323651985,0.07797370126898476,0.11976047904191617
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,25--30,5978,27.901224489795915,25.641346192400526,52.714897674465796,101821.2822891741,0.09436292150118611,6.925393108062897
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,30--35,4786,31.871663706644373,26.574519464031212,56.512366818506905,112055.60587013801,0.14551560573464006,22.586711241119932
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,>=35,1231,37.39950852965069,29.154804563161388,63.66415473875874,93392.98114291862,0.32747578809500316,78.63525588952072
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,<20,1546,16.705816623544628,24.630943257079526,47.48390112988616,66218.54946683432,0.0648445549190993,0.0
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,20--25,2518,22.858589158061953,25.132767168784515,50.25774114074822,89366.78776741806,0.07715015499454377,0.3177124702144559
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,25--30,6572,27.868547245891666,25.67031599521522,52.934104310047864,103032.87181591026,0.09515772880910753,6.573341448569689
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,30--35,5022,32.06587714058144,26.527510645310524,56.423840308891286,111821.21163082856,0.1430055024133764,21.14695340501792
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,>=35,1046,36.68238766730401,28.0624063796307,60.09059035920089,107447.85152239176,0.2547871435955173,69.50286806883366
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,<20,2025,16.51378024691358,24.604710919979695,46.65911090856985,65831.55558253915,0.06555442409151435,0.0
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,20--25,3043,22.81731843575419,25.10431477431533,50.08175659765178,88188.86720681516,0.07679691607202845,0.1971738416036806
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,25--30,6742,27.68719222782557,25.658738074896835,52.71477947379405,103768.24349683612,0.09523372399993407,6.481756155443488
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,30--35,3821,32.051288929599586,26.465419831225816,56.67316428485578,111166.10998900665,0.1389941965842932,18.843234755299658
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,>=35,1073,36.25910065237652,28.07146510667705,60.23326021872486,106525.80688032269,0.268293662393424,84.15657036346693
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,<20,1260,17.35683134920635,24.686422642731866,49.42333266595991,67656.80038003021,0.06296265896897585,0.0
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,20--25,2411,22.91150456242223,25.119797841011977,50.6208714494071,86984.18531523636,0.07740097581051608,0.16590626296142677
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,25--30,6019,27.803049509885362,25.756062204108282,53.1175958221545,103969.20274120527,0.10321943331691122,9.536467851802625
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,30--35,4917,32.23486373805166,26.956766038677983,56.72442665351746,112047.16205701436,0.18127769171291236,38.90583689241407
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,>=35,2097,36.95976394849785,28.75793952878344,61.16338066006698,102804.48656625702,0.3032929486421961,88.41201716738198
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,<20,1101,17.28655540417802,24.683421218124142,48.953919701396565,67705.54354082677,0.0632013559799338,0.0
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,20--25,2194,22.877252734731087,25.129842891992464,50.42536133296354,87818.03940961612,0.07683231631583674,0.22789425706472194
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,25--30,5655,27.981732095490717,25.699390309552175,52.50284496682607,103736.23913102881,0.09932991091385944,7.038019451812555
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,30--35,6149,32.08355098389982,26.77150648023598,56.7603599275869,111518.3378579095,0.16391863178953225,30.75296796227029
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,>=35,1605,36.737414330218066,28.660093263480302,61.08878216162956,103058.12604598784,0.30363556655225377,94.26791277258567
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,<20,1546,16.842121604139713,24.640782977822578,47.77842094789305,66751.50235475696,0.06486936800148532,0.0
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,20--25,2379,22.77499684741488,25.10409614558614,49.881103143330456,88351.26859927156,0.07712969329135451,0.2942412778478352
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,25--30,6426,27.818189775910366,25.6146108590585,52.734250178986436,101472.83616761853,0.09475021459644997,6.582633053221289
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,30--35,4362,32.04101501604769,26.80036010029216,55.87355384371029,113345.70920886323,0.17139468767990385,33.26455754241174
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,>=35,1991,37.114526619789046,29.315642352442975,62.76160117748362,97953.6204629072,0.32176863047592597,94.02310396785535
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,<20,1446,17.041509336099583,24.658743371566842,48.286374912659774,66429.68124451868,0.06343659629705871,0.0
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,20--25,2606,22.87363584036838,25.127718224136643,50.56397539517686,88269.76358717031,0.07658433937155526,0.34535686876438987
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,25--30,6572,27.80219872185027,25.722100192035207,52.64831264989614,105486.36861894616,0.10018696598707684,7.668898356664639
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,30--35,4581,32.28346703776468,26.89058605876765,57.09737479711209,110587.00590374906,0.17479930740971822,37.85199738048461
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,>=35,1499,36.599583055370246,28.565942836989084,61.13119239504158,102685.98525443794,0.28623195416437974,87.72515010006671
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,<20,1446,17.041509336099583,24.658743371566842,48.286374912659774,66429.68124451868,0.06343659629705871,0.0
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,20--25,2606,22.87363584036838,25.127718224136643,50.56397539517686,88269.76358717031,0.07658433937155526,0.34535686876438987
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,25--30,6572,27.80219872185027,25.722100192035207,52.64831264989614,105486.36861894616,0.10018696598707684,7.668898356664639
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,30--35,4581,32.28346703776468,26.89058605876765,57.09737479711209,110587.00590374906,0.17479930740971822,37.85199738048461
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,>=35,1499,36.599583055370246,28.565942836989084,61.13119239504158,102685.98525443794,0.28623195416437974,87.72515010006671
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,<20,1465,17.197872013651878,24.697635028982003,48.68078089567281,68864.99735661424,0.06442487433640683,0.0
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,20--25,2711,22.97072574695684,25.152774665382623,51.01287620680342,88044.56224279487,0.07799269625681526,0.07377351530800443
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,25--30,7906,27.74946053630154,25.653168480935815,52.70341732874814,103861.56201977433,0.09541775169294257,6.703769289147483
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,30--35,3405,31.97918428781204,26.530816841396785,55.413763690029924,114848.02006153285,0.14632149210067058,23.55359765051395
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,>=35,1217,37.07149753492194,28.563483318173454,60.904204928708005,102810.71552534497,0.29482477211868646,91.20788824979458
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,<20,2055,16.458633819951338,24.585816913827287,46.164036446663566,65142.76957015405,0.06572560153486146,0.0
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,20--25,2911,22.750654414290622,25.082519786583305,49.78596465741547,88417.87134566362,0.07432746771707781,0.1717622810030917
