group_scope,model,event,city,n_steps,n_cases,equal_zone_mean_mean,area_weighted_mean_mean,zone_p90_mean,any_zone_mean,cold_equal_mean,warm_equal_mean,cold_area_mean,warm_area_mean,expected_tsv_equal_mean,expected_tsv_area_mean,time_slice,scenario,severity
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.12848739367807951,0.12267432791335371,0.18425249213639414,0.21920819879062636,0.024972858815463243,0.10351453486261626,0.025136794428247306,0.09753753348510644,0.32893002131686644,0.31042153097327624,late_2080s,ssp245,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.11845475829506749,0.11325469552014344,0.16829751409597318,0.20092940749010232,0.025347878844296422,0.09310687945077106,0.025470401564034368,0.08778429395610908,0.2949607457206494,0.27866461238817963,mid_2050s,ssp245,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.1092413407010406,0.10444581555155436,0.15541427416314743,0.18714194857335784,0.026371189132413715,0.0828701515686269,0.02636587575462953,0.07807993979692483,0.25609435641009093,0.24282987521289087,near_2030s,ssp245,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.11019837203569982,0.10548293636160626,0.1558736210079025,0.18752720508314769,0.026417429988840467,0.08378094204685937,0.026343265844646333,0.07913967051695994,0.2576857876195679,0.24553053492258314,baseline_2020s,ssp585,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.15693505331371405,0.15127218945748236,0.21899955617730232,0.2578226503965869,0.023439096195749465,0.13349595711796455,0.023646017700721573,0.1276261717567608,0.4281337160287353,0.4088604754092037,late_2080s,ssp585,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.12665971517458718,0.12141874435715136,0.17989193780285,0.21450044898074083,0.025185943195506738,0.10147377197908045,0.02525082440871613,0.09616791994843524,0.3189773220641003,0.30333381773945467,mid_2050s,ssp585,
scenario_time_slice,no_pmv_ordinal,broad_tail,,300672,18,0.10847026494248595,0.10365520781114215,0.15425925539145807,0.18600699011260147,0.02653038671727044,0.08193987822521552,0.02651606010843596,0.07713914770270619,0.25109407906920295,0.23802473366054433,near_2030s,ssp585,
scenario_time_slice,nominal,broad_tail,,300672,18,0.1118993119813329,0.10753347807947904,0.15869544545812383,0.1877972730275607,0.03010152634126088,0.08179778564007202,0.030610967206319322,0.07692251087315971,0.19173008666761038,0.17910934441999773,baseline_2020s,ssp245,
scenario_time_slice,nominal,broad_tail,,300672,18,0.1358845280338227,0.1306204067122646,0.19131808364165315,0.22298098755705614,0.028740182573289023,0.1071443454605337,0.029386635883710273,0.10123377082855431,0.2662465911343919,0.2491867454028463,late_2080s,ssp245,
scenario_time_slice,nominal,broad_tail,,300672,18,0.12500928639512834,0.12013440852382987,0.17458514316895202,0.204141548989149,0.029329033989208383,0.09568025240591999,0.029920564161756886,0.090213844362073,0.23277799188603884,0.21751385095789139,mid_2050s,ssp245,
scenario_time_slice,nominal,broad_tail,,300672,18,0.11481241651498052,0.11037559152398442,0.16117443979384988,0.19011731193580142,0.030571994842877287,0.08424042167210323,0.031060871186194775,0.07931472033778969,0.1956675861150439,0.18297648405992364,near_2030s,ssp245,
scenario_time_slice,nominal,broad_tail,,300672,18,0.11562019444618081,0.11138265941255146,0.16166671239979727,0.19056202214929543,0.030271332255075837,0.08534886219110499,0.030717612881751753,0.08066504653079969,0.1990600523496753,0.18748175377333998,baseline_2020s,ssp585,
scenario_time_slice,nominal,broad_tail,,300672,18,0.16786437368047805,0.16340672483464683,0.22934434800797215,0.2641428569813025,0.02704051341289929,0.14082386026757876,0.027719446999197775,0.1356872778354491,0.36268528016927526,0.3467079279646402,late_2080s,ssp585,
scenario_time_slice,nominal,broad_tail,,300672,18,0.1336539619080733,0.12903205745555912,0.18691597151553163,0.21845918973412215,0.02895074277675009,0.10470321913132322,0.02949142147292579,0.0995406359826333,0.2567769186274885,0.24248252846424917,mid_2050s,ssp585,
scenario_time_slice,nominal,broad_tail,,300672,18,0.11350700521926692,0.10911907828117848,0.15929495750342187,0.1880745498839462,0.03057297904624658,0.08293402617302033,0.031051705030098787,0.07806737325107967,0.19197468782488353,0.1794413702272636,near_2030s,ssp585,
scenario_time_slice,nominal,outermost,,300672,18,0.027607676639615903,0.025782041838677237,0.04501717292355224,0.056906025443580824,0.0026780660849067173,0.024929610554709186,0.002682533879379796,0.02309950795929744,0.19173008666761038,0.17910934441999773,baseline_2020s,ssp245,
scenario_time_slice,nominal,outermost,,300672,18,0.03372566970322714,0.03129209753307398,0.05482250083784361,0.0681822566536214,0.002619183565618049,0.031106486137609093,0.002644425231583722,0.028647672301490255,0.2662465911343919,0.2491867454028463,late_2080s,ssp245,
scenario_time_slice,nominal,outermost,,300672,18,0.030956141919081703,0.02879027138794583,0.04993047601557101,0.062329917022326486,0.0026393107594054658,0.02831683115967623,0.0026574172713778542,0.026132854116567978,0.23277799188603884,0.21751385095789139,mid_2050s,ssp245,
scenario_time_slice,nominal,outermost,,300672,18,0.028054735543627637,0.026177169219902364,0.04555095205911398,0.05776210712285977,0.0027111927643802534,0.02534354277924738,0.00271447764291299,0.02346269157698937,0.1956675861150439,0.18297648405992364,near_2030s,ssp245,
scenario_time_slice,nominal,outermost,,300672,18,0.02823500777572704,0.02645365944691071,0.04554409464798825,0.0577876392882692,0.002707284739333163,0.02552772303639388,0.002703863449323843,0.02374979599758686,0.1990600523496753,0.18748175377333998,baseline_2020s,ssp585,
scenario_time_slice,nominal,outermost,,300672,18,0.041622657823305764,0.03916690892419831,0.06597296931147369,0.082188417153064,0.002534878784206445,0.03908777903909931,0.0025803331736027222,0.03658657575059559,0.36268528016927526,0.3467079279646402,late_2080s,ssp585,
scenario_time_slice,nominal,outermost,,300672,18,0.032861757867052276,0.030729740855517447,0.05324689150451187,0.06682090889367194,0.0026580313935440584,0.030203726473508215,0.0026781503630862544,0.028051590492431187,0.2567769186274885,0.24248252846424917,mid_2050s,ssp585,
scenario_time_slice,nominal,outermost,,300672,18,0.027698627283446926,0.02584833621563771,0.04501236402305699,0.05718724284002646,0.00271694701185762,0.024981680271589302,0.002714455228043778,0.023133880987593933,0.19197468782488353,0.1794413702272636,near_2030s,ssp585,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.1029736313478446,0.09871137582415872,0.14720936106811,0.17741492680550058,0.02788638957159001,0.07508724177625459,0.027960308987123296,0.0707510668370354,0.2290586164144259,0.21886059156287224,baseline_2020s,ssp245,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.122893971999745,0.11752579661951808,0.17608100167040555,0.209070291692449,0.026552740532005157,0.0963412314677398,0.026810141221451197,0.09071565539806686,0.2991536160878902,0.28355398562598183,late_2080s,ssp245,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.11331045819351533,0.10842750782676183,0.16101964724665901,0.1918806650388589,0.027126964832820784,0.08618349336069457,0.027336329260330645,0.08109117856643118,0.2676733880943004,0.25381234575585937,mid_2050s,ssp245,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.1048308860254624,0.1004247195920505,0.14878055297286083,0.17905993831364492,0.028277030780496967,0.07655385524496543,0.028371412984292434,0.07205330660775808,0.23138749033944447,0.22083958025985542,near_2030s,ssp245,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.10555800991366747,0.10129319134001873,0.1489442064545176,0.17885118015989865,0.02801458942083086,0.0775434204928366,0.028026922784178787,0.07326626855583995,0.23299803171280628,0.22390273597171143,baseline_2020s,ssp585,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.14965782988186596,0.1444567047119287,0.2091703728663324,0.24607201951582436,0.024740114055099002,0.12491771582676695,0.025063658098919687,0.11939304661300902,0.38796998840294544,0.3717590832235664,late_2080s,ssp585,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.121299038700539,0.11653301152333766,0.17199519828816026,0.20481568638669284,0.02674890202864366,0.09455013667189537,0.026910516791018285,0.08962249473231937,0.2888128478566101,0.27610899906000325,mid_2050s,ssp585,
scenario_time_slice,ordinal,broad_tail,,300672,18,0.10409470976104637,0.09962715969605138,0.14792830980183386,0.17782810487210937,0.028395530592133962,0.0756991791689124,0.028477831676592524,0.07114932801945886,0.22753519624495233,0.21724609382252152,near_2030s,ssp585,
scenario_time_slice,ordinal,outermost,,300672,18,0.02360239528712771,0.022042277856008725,0.038889168517521756,0.05037153206107404,0.002589288274109249,0.021013107013018457,0.002577555554948984,0.019464722301059736,0.2290586164144259,0.21886059156287224,baseline_2020s,ssp245,
scenario_time_slice,ordinal,outermost,,300672,18,0.028319735242244713,0.02603444701946118,0.047344242012614356,0.06058650801825092,0.002476921666515456,0.02584281357572925,0.0024849601050641705,0.02354948691439701,0.2991536160878902,0.28355398562598183,late_2080s,ssp245,
scenario_time_slice,ordinal,outermost,,300672,18,0.026310457456583513,0.024339572478543032,0.043400868389980786,0.05574722347822002,0.0025241565818810274,0.023786300874702484,0.0025248953534079284,0.021814677125135105,0.2676733880943004,0.25381234575585937,mid_2050s,ssp245,
scenario_time_slice,ordinal,outermost,,300672,18,0.023842836858428352,0.022218720075869516,0.03930472225149162,0.05116081911954218,0.002588350847931721,0.021254486010496634,0.0025793900086611937,0.01963933006720833,0.23138749033944447,0.22083958025985542,near_2030s,ssp245,
scenario_time_slice,ordinal,outermost,,300672,18,0.023900289325443688,0.022326169326293825,0.03917100158848533,0.05091701602236681,0.002584595019434199,0.021315694306009485,0.0025712739298775033,0.01975489539641632,0.23299803171280628,0.22390273597171143,baseline_2020s,ssp585,
scenario_time_slice,ordinal,outermost,,300672,18,0.03504102734309744,0.03225834220180984,0.05783568581774557,0.07443725917709051,0.002310030927871409,0.03273099641522603,0.0023301172206008323,0.029928224981209006,0.38796998840294544,0.3717590832235664,late_2080s,ssp585,
scenario_time_slice,ordinal,outermost,,300672,18,0.02745083914695539,0.025441122771213128,0.04564777194438691,0.05885635221377258,0.0025019355226370155,0.024948903624318376,0.002501582044458481,0.022939540726754647,0.2888128478566101,0.27610899906000325,mid_2050s,ssp585,
scenario_time_slice,ordinal,outermost,,300672,18,0.023675291615337976,0.022082308548464713,0.03908028819228479,0.050779042798487786,0.002603054852847828,0.021072236762490152,0.002587855944744322,0.019494452603720392,0.22753519624495233,0.21724609382252152,near_2030s,ssp585,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.10380957702028465,0.0996075361845348,0.1483193036689251,0.17866789913509512,,,,,0.23257098563232712,0.22292443084265526,baseline_2020s,ssp245,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.12394187264955026,0.11862708918978594,0.177339214811165,0.21044381467319812,,,,,0.3033494963049334,0.2882803367230996,late_2080s,ssp245,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.11424529942987142,0.10942635379518001,0.16218600024910554,0.19319794784123928,,,,,0.2715288007457526,0.25822596529134006,mid_2050s,ssp245,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.10569107740925204,0.10134996524225502,0.14990661752876852,0.18030817546363664,,,,,0.2350098453702085,0.22501166489010946,near_2030s,ssp245,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.10638592881066751,0.10218010942294402,0.1500176411813475,0.18006649944765216,,,,,0.23644022969377315,0.22789286619582222,baseline_2020s,ssp585,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.15087994339252714,0.14572662118812868,0.21051810351082922,0.24749710659816546,,,,,0.39267369777548966,0.37692645428097893,late_2080s,ssp585,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.12234789665191659,0.11762901893996175,0.17325623288093578,0.20617130685568014,,,,,0.29300268137010294,0.2808020363718533,mid_2050s,ssp585,
scenario_time_slice,stored_ordinal,broad_tail,,300672,18,0.1049299913595516,0.1005211851096882,0.149027863652597,0.17906270770933094,,,,,0.23107607614778,0.2213365815795908,near_2030s,ssp585,
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11117312332386929,0.10640698513291318,0.15845307737121653,0.19129603193316025,0.026146442974642692,0.08502668034922661,0.026128482255126317,0.08027850287778686,0.26461218098920225,0.25194685519095344,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10922113594577709,0.10442000524085734,0.156571555559072,0.1895624869454895,0.025950116950756847,0.08327101899502026,0.02596821121159076,0.07845179402926658,0.2599337260753713,0.24626350062829042,baseline_2020s,ssp245,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10178113683132334,0.09746569939476249,0.14542752469017373,0.17579601700214084,0.026513417203838725,0.07526771962748462,0.0265222961930719,0.0709434032016906,0.23201377608345294,0.21974261349112084,baseline_2020s,ssp245,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.13428575386463518,0.12823152084210127,0.19251469636475074,0.2280610277429865,0.024765662826063215,0.10952009103857197,0.024944838314211727,0.10328668252788956,0.34992664730948336,0.33047869777523975,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.13009103945469538,0.12382179242932576,0.18892410318916508,0.22582479672269176,0.02466610964723873,0.10542492980745664,0.024956810017336326,0.09886498241198942,0.33642769387317617,0.3154412496344752,late_2080s,ssp245,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.12108538771490793,0.1159696704686342,0.17131867685526658,0.2037387719062008,0.025486803973087783,0.09559858374182018,0.025508734953193866,0.09046093551544031,0.30043572276793984,0.2853446455101137,late_2080s,ssp245,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.12253431669232238,0.1174570415496093,0.17252599532324003,0.20518864482690272,0.025121866633916533,0.09741245005840586,0.02522195055528724,0.09223509099432205,0.3102717202137439,0.29432784807054213,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.12220197966169455,0.11653130392224863,0.174198807828224,0.2076996321112765,0.025019283034892602,0.09718269662680196,0.025224923608530528,0.09130638031371811,0.3109979717436587,0.2922433962449652,mid_2050s,ssp245,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11062797853118549,0.10577574108857242,0.15816773913645538,0.18989994553212763,0.02590248686408012,0.08472549166710537,0.025964330528285343,0.07981141056028707,0.2636125452045455,0.24942259284903165,mid_2050s,ssp245,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10964379622400494,0.1047444278542116,0.15538394985763143,0.18620372196627596,0.02661521941291338,0.08302857681109158,0.026582656541327767,0.07816177131288386,0.25459624704612555,0.24123180717146508,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11416400495146126,0.10910898800114621,0.16332472185423966,0.19654442159689814,0.025546456986214265,0.08861754796524701,0.02567284520761702,0.0834361427935292,0.2791371972225073,0.26359413840993307,near_2030s,ssp245,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10391622092765564,0.09948403079930523,0.14753415077757107,0.17867770215689938,0.02695189099811349,0.07696432992954215,0.026842125514943804,0.07264190528436142,0.23454962496164,0.22366368005727447,near_2030s,ssp245,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11330938281167409,0.1085506453528739,0.15970687901056393,0.19115271931781705,0.026336471451391008,0.08697291136028308,0.026275869422790844,0.08227477593008307,0.27082807508815937,0.2586530340120424,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11291537304755404,0.10801398384814762,0.15987078849869188,0.1929882235218104,0.026101259705188264,0.08681411334236579,0.026038996549807698,0.08197498729833995,0.26778561284985697,0.25487345422255125,baseline_2020s,ssp585,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10437036024787137,0.09988417988379719,0.14804319551445164,0.17844067240981573,0.026814558809942126,0.07755580143792926,0.026714931561340454,0.07316924832245676,0.2344436749206875,0.22306511653315575,baseline_2020s,ssp585,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.1643732296529419,0.15892573822440223,0.227640957649849,0.2668667488331046,0.02325067595733254,0.1411225536956094,0.02348509063571193,0.1354406475886903,0.4522490471853761,0.43309205889774666,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.16546739466612223,0.159912244467187,0.22786290167543743,0.2667204748352488,0.022968202172911064,0.14249919249321116,0.023169327289402075,0.13674291717778492,0.45675139327698416,0.4374994843866644,late_2080s,ssp585,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.14096453562207792,0.13497858568085794,0.20149480920662044,0.23988072752140738,0.024098410457004806,0.11686612516507312,0.02428363517705072,0.11069495050380723,0.37540070762384553,0.3559898829432002,late_2080s,ssp585,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.13423167849229808,0.1287440361884409,0.19118262490495894,0.227278391645484,0.02489829923322914,0.10933337925906894,0.02498153716070308,0.1037624990277378,0.3468822951154128,0.3304716496552311,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.13255632790985436,0.12720933831828501,0.18874043209992086,0.22551121032984223,0.024725748610433734,0.10783057929942061,0.024853453820746333,0.10235588449753869,0.34077073652295076,0.3240596549363379,mid_2050s,ssp585,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11319113912160908,0.10830285856472817,0.15975275640367018,0.19071174496689625,0.025933781742857334,0.08725735737875176,0.025917482244698968,0.08238537632002921,0.2692789345539372,0.25547014862679507,mid_2050s,ssp585,typical
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11000023528620656,0.10493007259830643,0.15667398579943864,0.18931278866283652,0.02656314152379094,0.08343709376241562,0.026536937992413034,0.0783931346058934,0.2537751974553431,0.2401369464800719,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.11078493475479935,0.1054850777550895,0.15909054914816043,0.1925440802967244,0.02631467723722796,0.0844702575175714,0.026339980710581096,0.07914509704450841,0.260830048202997,0.2459193948038834,near_2030s,ssp585,hot
scenario_time_slice_severity,no_pmv_ordinal,broad_tail,,100224,6,0.10462562478645195,0.10055047308003054,0.1470132312267752,0.17616410137824343,0.02671334139079242,0.07791228339565953,0.02667126162231375,0.0738792114577168,0.23867699154926864,0.22801785969767763,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11581386377695227,0.11126458816566748,0.16425437491199707,0.19410395353586385,0.029798591601546853,0.08601527217540542,0.030261025327505152,0.08100356283816232,0.20390468295063904,0.19130791021911156,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11364998384564819,0.10907962843992179,0.1618933602606206,0.19176659790551337,0.029719178281706053,0.08393080556394213,0.030225547563450837,0.07885408087647097,0.19886818468330858,0.18551666662887062,baseline_2020s,ssp245,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.10623408832139826,0.10225621763284785,0.14993860120175392,0.1775212676413048,0.030786809140529732,0.07544727918086852,0.031346328728002,0.07090988890484586,0.1724173923688835,0.16050345641201105,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1425322769649821,0.13699689651604485,0.20037058762707224,0.23204264479552406,0.028372668092906526,0.11415960887207559,0.029045471641573284,0.10795142487447158,0.28672579045831953,0.2687879224386214,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.13754014140963972,0.13182713429002682,0.19585951120843625,0.22920121579923955,0.028464744554832395,0.10907539685480731,0.029216692808996195,0.10261044148103066,0.2734543219868809,0.25409121012792985,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.12758116572684633,0.12303718933072202,0.17772415208945097,0.20769910207640474,0.029383135072128145,0.09819803065471817,0.029897743200561332,0.09313944613016069,0.23855966095797523,0.22468110364198762,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1300073809464929,0.12528230029954388,0.17953273229292455,0.20897042374258112,0.029020065091115394,0.10098731585537749,0.029578373059549433,0.09570392723999444,0.24851857909455968,0.23381187068656098,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.12941575343868283,0.12408360027556575,0.18121559543048754,0.21156340251665198,0.029063423959948313,0.10035232947873451,0.029731216546896654,0.09435238372866908,0.24702452073538797,0.22963868253174685,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11560472480020938,0.11103732499637999,0.16300710178344394,0.1918908207082139,0.029903612916561437,0.08570111188364796,0.030452102878824557,0.08058522211755544,0.2027908758281689,0.18909099965536627,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11561623613761593,0.11112125844509896,0.16156931429948757,0.18966710612166618,0.030853708177983323,0.08476252795963263,0.03131151435866015,0.07980974408643884,0.19562174701888374,0.1830314297381473,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1202560130037001,0.1154625584274528,0.17004027613977213,0.2003474484012807,0.02973018768481763,0.09052582531888248,0.03032327410579758,0.08513928432165524,0.21692359000543082,0.2020372735562011,near_2030s,ssp245,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.10856500040362552,0.10454295769940154,0.1519137289422899,0.1803373812844574,0.031132088665830886,0.07743291173779461,0.03154782509412658,0.07299513260527496,0.17445742132081712,0.1638607488854226,near_2030s,ssp245,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11951045601777227,0.11518079001715144,0.16643887397603635,0.19494818968084293,0.030192947618256947,0.08931750839951533,0.030629428957930933,0.08455136105922048,0.21023505850761945,0.1986010767009699,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11835271133598657,0.11402654211166773,0.1656895405457884,0.1956745590152864,0.029898680052508356,0.08845403128347822,0.030381703188253867,0.08364483892341384,0.20848706528804797,0.19630789713506497,baseline_2020s,ssp585,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.10899741598478362,0.10494064610883523,0.152871722677567,0.18106331775175702,0.0307223690944622,0.07827504689032141,0.03114170649907047,0.07379893960976475,0.17845803325335846,0.1675362874839851,baseline_2020s,ssp585,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.17637485981147324,0.17225148468373674,0.2388379235679709,0.2739019163235015,0.026685027629165782,0.14968983218230744,0.027398016570948997,0.14485346811278776,0.387691398276632,0.37222296131462296,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1770150033207678,0.17310521369789778,0.2380442069342571,0.2724972061451642,0.02637785089337419,0.15063715242739362,0.027075657709187555,0.14602955598871023,0.3911942668948086,0.37612222013229035,late_2080s,ssp585,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1502032579091931,0.14486347612230607,0.21115091352168847,0.24602944847524166,0.028058661716157896,0.12214459619303521,0.02868466671745677,0.1161788094048493,0.3091701753363851,0.29177860244700726,late_2080s,ssp585,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.1424322076265,0.1376736190218863,0.1991175237629198,0.23211536487123371,0.028633485043304877,0.11379872258319512,0.029217350576029512,0.10845626844585679,0.2830806387232273,0.26804812884392604,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.14031728340962613,0.13572998011519954,0.19670283177472947,0.23028063752691894,0.02848662722805906,0.11183065618156707,0.029103031641077373,0.10662694847412219,0.2776901161318544,0.2625973359397401,mid_2050s,ssp585,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11821239468809379,0.1136925732295914,0.16492755900894565,0.19298156680421363,0.029732116058886333,0.08848027862920749,0.03015388220167048,0.08353869102792094,0.20956000102738376,0.19680212060908137,mid_2050s,ssp585,typical
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11541568973854019,0.11086363263183856,0.16234118943754314,0.19135091183156766,0.03074065092486245,0.08467503881367773,0.031202117093090394,0.0796615155387482,0.19475980955276234,0.18169744967138307,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.11617349806927667,0.11133772379284211,0.1646863309843466,0.19554306508993022,0.030520389153599486,0.08565310891567718,0.031048951883700493,0.08028877190914162,0.1995656679476651,0.18517186987433307,near_2030s,ssp585,hot
scenario_time_slice_severity,nominal,broad_tail,,100224,6,0.10893182784998388,0.10515587841885471,0.15085735208837586,0.17732967273034073,0.0304578970602778,0.07847393078970609,0.030904046113505473,0.07425183230534925,0.18159858597422313,0.17145479113607467,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,,100224,6,0.028737103336393073,0.026874143166598093,0.046612553675637824,0.05860773883565378,0.0026680514803941774,0.026069051855998896,0.0026724298960756083,0.024201713270522486,0.20390468295063904,0.19130791021911156,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,,100224,6,0.02795512352234119,0.026073729645309178,0.04579480320561388,0.058114230219457275,0.002666973807849113,0.025288149714492076,0.0026771966985368457,0.023396532946772335,0.19886818468330858,0.18551666662887062,baseline_2020s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,,100224,6,0.026130803060113447,0.02439825270412443,0.042644161889405,0.05399610727563138,0.00269917296647686,0.02343163009363659,0.0026979750435269334,0.021700277660597497,0.1724173923688835,0.16050345641201105,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,,100224,6,0.035576292273416694,0.033014233639510046,0.057598383764896316,0.07112354077849378,0.002606554918548917,0.03296973735486778,0.002639886370669511,0.03037434726884054,0.28672579045831953,0.2687879224386214,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,,100224,6,0.03415888711500954,0.03152770796033317,0.056085224894307464,0.0699851083952529,0.0026141455595891597,0.03154474155542039,0.002641612266242114,0.02888609569409106,0.2734543219868809,0.25409121012792985,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,,100224,6,0.0314418297212552,0.029334350999378714,0.050783893854327015,0.06343812078711748,0.00263685021871607,0.02880497950253913,0.0026517770578395397,0.026682573941539174,0.23855966095797523,0.22468110364198762,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,,100224,6,0.03230558108467139,0.03009035881385171,0.051541746951581736,0.06394018679534756,0.002622226295752555,0.029683354788918828,0.0026439932658007905,0.027446365548050917,0.24851857909455968,0.23381187068656098,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,,100224,6,0.03219302957292284,0.02985397007845493,0.05204157223334553,0.06476882105892941,0.0026305493776992636,0.029562480195223576,0.0026564261189444254,0.027197543959510507,0.24702452073538797,0.22963868253174685,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,,100224,6,0.028369815099650874,0.02642648527153085,0.04620810886178577,0.05828074321270248,0.0026651566047645797,0.025704658494886297,0.002671832429388347,0.023754652842142503,0.2027908758281689,0.18909099965536627,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,,100224,6,0.028066061739713197,0.02616564682800895,0.045608632899231845,0.057804003250339055,0.002731198148868151,0.025334863590845046,0.0027329343070121655,0.023432712520996782,0.19562174701888374,0.1830314297381473,near_2030s,ssp245,heatwave_extreme
