weather,city,scenario,time_slice,severity,weather_year,model,event,threshold,n_steps,n_zone_steps,area_zone_time_mass,unweighted_zone_high_count,equal_zone_mean_high_count,equal_zone_mean_high_pct,area_weighted_mean_high_count,area_weighted_mean_high_pct,zone_p90_high_count,zone_p90_high_pct,any_zone_high_count,any_zone_high_pct,hidden_any_zone_count,hidden_any_zone_pct,hidden_p90_count,hidden_p90_pct,area_weighted_zone_time_high_pct,unweighted_zone_time_high_pct
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.12,16704,250560,2647.5089689473903,43454,3653,21.869013409961685,3031,18.145354406130267,6256,37.452107279693486,8067,48.29382183908046,4414,26.424808429118773,2603,15.583093869731801,15.849550819847883,17.342752234993615
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.13,16704,250560,2273.5857745288718,37297,3141,18.80387931034483,2652,15.876436781609197,5399,32.32159961685824,7010,41.96599616858238,3869,23.162116858237546,2258,13.517720306513409,13.611025949047365,14.885456577266924
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.14,16704,250560,2101.17456981769,34587,2721,16.289511494252874,2347,14.050526819923373,5155,30.86087164750958,6597,39.49353448275862,3876,23.204022988505745,2434,14.571360153256704,12.578870748429658,13.803879310344827
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.15,16704,250560,2086.63994548582,34279,2414,14.451628352490422,2122,12.703544061302683,4896,29.310344827586203,6497,38.894875478927204,4083,24.44324712643678,2482,14.858716475095784,12.491857911193845,13.68095466155811
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.16,16704,250560,2061.4129148025263,33844,2190,13.110632183908047,1972,11.805555555555555,4461,26.706178160919542,6409,38.36805555555556,4219,25.25742337164751,2271,13.595545977011495,12.340834020608995,13.507343550446999
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.17,16704,250560,1975.841274620197,32344,2008,12.021072796934867,1858,11.12308429118774,4325,25.89200191570881,6204,37.14080459770115,4196,25.11973180076628,2317,13.870929118773947,11.828551691931256,12.908684546615582
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.18,16704,250560,1652.7200809282663,27423,1860,11.135057471264368,1716,10.272988505747128,3938,23.575191570881227,5437,32.549090038314176,3577,21.41403256704981,2078,12.440134099616857,9.894157572606959,10.944683908045977
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.19,16704,250560,1561.1176631160192,25990,1742,10.428639846743296,1572,9.410919540229886,3775,22.599377394636015,5156,30.866858237547895,3414,20.438218390804597,2033,12.17073754789272,9.345771450646668,10.372765006385697
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.2,16704,250560,1512.841830600599,25202,1595,9.54861111111111,1431,8.566810344827585,3620,21.671455938697317,5033,30.13050766283525,3438,20.58189655172414,2025,12.122844827586206,9.056763832618527,10.058269476372924
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.21,16704,250560,1472.5911737609365,24605,1461,8.746408045977011,1362,8.153735632183908,3492,20.905172413793103,4939,29.56776819923372,3478,20.821360153256705,2031,12.158764367816092,8.815799651346602,9.82000319284802
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.22,16704,250560,1404.0588295508599,23517,1345,8.051963601532568,1269,7.5969827586206895,3363,20.132902298850574,4756,28.47222222222222,3411,20.420258620689655,2018,12.080938697318008,8.40552460219624,9.385775862068964
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.23,16704,250560,1336.5754979236035,22452,1252,7.495210727969348,1164,6.968390804597702,3226,19.312739463601535,4475,26.78999042145594,3223,19.294779693486593,1974,11.817528735632184,8.001529561324254,8.960727969348659
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.24,16704,250560,1305.2171795937127,21927,1160,6.944444444444445,1082,6.477490421455939,3052,18.271072796934863,4285,25.652538314176244,3125,18.7080938697318,1892,11.326628352490422,7.813800165192246,8.751197318007662
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.25,16704,250560,1260.7481047491162,21165,1078,6.453544061302682,1025,6.13625478927203,2935,17.57064176245211,4142,24.796455938697317,3064,18.342911877394634,1857,11.117097701149426,7.547582044714537,8.447078544061302
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.26,16704,250560,1223.4940056481184,20600,1001,5.992576628352491,978,5.8548850574712645,2798,16.750478927203066,4057,24.28759578544061,3056,18.29501915708812,1797,10.757902298850574,7.324557026150134,8.221583652618135
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.27,16704,250560,1133.0393100222993,19043,909,5.441810344827586,918,5.495689655172414,2659,15.918342911877396,3819,22.86278735632184,2910,17.420977011494255,1750,10.476532567049809,6.7830418463978654,7.600175606641124
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.28,16704,250560,1073.4177399898435,18056,821,4.914990421455938,844,5.052681992337165,2553,15.283764367816092,3637,21.77322796934866,2816,16.85823754789272,1732,10.368773946360154,6.426111949172913,7.206257982120051
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.29,16704,250560,1019.8501221350449,17184,755,4.519875478927203,775,4.639607279693487,2454,14.691091954022989,3464,20.737547892720308,2709,16.217672413793103,1699,10.171216475095786,6.1054245817471555,6.85823754789272
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.3,16704,250560,978.708975370269,16514,674,4.034961685823755,675,4.040948275862069,2352,14.080459770114942,3373,20.192768199233715,2699,16.157806513409962,1678,10.045498084291188,5.859129402360327,6.590836526181354
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.31,16704,250560,939.6753255094648,15908,580,3.4722222222222223,594,3.556034482758621,2260,13.52969348659004,3288,19.68390804597701,2708,16.21168582375479,1680,10.057471264367816,5.6254509429445925,6.348978288633461
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.32,16704,250560,875.2864162145562,14867,515,3.0830938697318007,514,3.0771072796934864,2158,12.919061302681992,3101,18.56441570881226,2586,15.481321839080458,1643,9.835967432950191,5.239980939981778,5.933508939974457
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.33,16704,250560,838.6414227478275,14317,461,2.7598180076628354,446,2.6700191570881224,2053,12.290469348659004,2989,17.893917624521073,2528,15.134099616858238,1592,9.530651340996169,5.020602387139772,5.714000638569604
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.34,16704,250560,796.062767578113,13691,410,2.4545019157088124,378,2.2629310344827585,1971,11.799568965517242,2909,17.41499042145594,2499,14.960488505747128,1561,9.34506704980843,4.765701434255945,5.464160280970626
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.35,16704,250560,752.200435952864,12978,349,2.0893199233716473,319,1.9097222222222223,1872,11.206896551724139,2769,16.57686781609195,2420,14.487547892720306,1523,9.11757662835249,4.503115636690996,5.179597701149425
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.36,16704,250560,687.7477996623975,11833,301,1.801963601532567,287,1.7181513409961684,1749,10.470545977011495,2490,14.906609195402298,2189,13.104645593869732,1448,8.668582375478927,4.117264126331403,4.722621328224776
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.37,16704,250560,601.6004789058626,10345,263,1.5744731800766285,269,1.6103927203065134,1624,9.722222222222223,2279,13.643438697318008,2016,12.068965517241379,1361,8.147749042145595,3.6015354340628747,4.12875159642401
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.38,16704,250560,502.62278636503214,8735,238,1.424808429118774,245,1.4667145593869733,1454,8.704501915708812,2097,12.55387931034483,1859,11.129070881226054,1216,7.2796934865900385,3.0089965658826157,3.486190932311622
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.39,16704,250560,424.2521923090046,7399,214,1.2811302681992338,215,1.2871168582375478,1261,7.549090038314176,1872,11.206896551724139,1658,9.925766283524904,1047,6.267959770114942,2.5398239482100373,2.9529853128991057
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,broad_tail,0.4,16704,250560,304.1497714860332,5426,173,1.0356800766283525,183,1.0955459770114944,963,5.765086206896552,1593,9.536637931034484,1420,8.50095785440613,790,4.729406130268199,1.8208199921338195,2.1655491698595144
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.025,16704,250560,5291.436318165305,84714,6585,39.42169540229885,5618,33.63266283524904,9276,55.5316091954023,11081,66.3374042145594,4496,26.915708812260537,2691,16.10991379310345,31.677659950702257,33.80986590038314
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.05,16704,250560,1221.0196459789772,21143,1995,11.943247126436782,1699,10.171216475095786,3773,22.58740421455939,4837,28.95713601532567,2842,17.01388888888889,1778,10.644157088122604,7.309744049203647,8.438298212005108
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.075,16704,250560,932.169459615149,16544,808,4.837164750957855,744,4.454022988505748,2833,16.96000957854406,4079,24.419300766283524,3271,19.58213601532567,2025,12.122844827586206,5.58051640095276,6.6028097062579825
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.1,16704,250560,539.1137772746523,9864,287,1.7181513409961684,256,1.532567049808429,1797,10.757902298850574,2914,17.44492337164751,2627,15.72677203065134,1510,9.039750957854405,3.227453168550361,3.936781609195402
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.15,16704,250560,49.10516258914252,1097,7,0.04190613026819923,3,0.017959770114942528,258,1.5445402298850575,643,3.849377394636015,636,3.807471264367816,251,1.5026340996168583,0.2939724771859586,0.43781928480204346
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,nominal,outermost,0.2,16704,250560,6.450207639612299,150,0,0.0,0,0.0,12,0.07183908045977011,106,0.6345785440613027,106,0.6345785440613027,12,0.07183908045977011,0.03861474880036098,0.05986590038314176
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.05,16704,250560,15711.449326500995,233829,16414,98.26388888888889,16512,98.85057471264368,16659,99.73060344827587,16703,99.9940134099617,289,1.730124521072797,245,1.4667145593869733,94.05800602550883,93.32255747126436
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.06,16704,250560,11459.030516700484,178562,13506,80.85488505747126,13869,83.02801724137932,14973,89.63721264367817,15685,93.89966475095785,2179,13.044779693486591,1467,8.782327586206897,68.60051794001727,71.26516602809706
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.07,16704,250560,11340.084649521596,176799,11436,68.46264367816092,10599,63.451867816091955,14410,86.26676245210729,15629,93.56441570881226,4193,25.101772030651343,2974,17.80411877394636,67.8884377964655,70.56154214559388
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.08,16704,250560,7324.534355373841,113967,7969,47.707136015325666,7237,43.3249521072797,12262,73.40756704980843,14170,84.82998084291188,6201,37.122844827586206,4297,25.724377394636015,43.84898440717098,45.48491379310345
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.09,16704,250560,4088.3905069858833,64579,6240,37.35632183908046,5396,32.303639846743295,8202,49.10201149425287,10006,59.90181992337165,3766,22.54549808429119,1967,11.775622605363985,24.475517881859936,25.773866538952745
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.1,16704,250560,3539.2932224583965,56331,5224,31.273946360153253,4305,25.77227011494253,7504,44.92337164750958,9075,54.32830459770115,3851,23.05435823754789,2280,13.649425287356323,21.188297548242314,22.482040229885058
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.11,16704,250560,3424.2466766622706,54290,4341,25.98778735632184,3614,21.635536398467433,6838,40.93630268199234,8653,51.80196360153256,4312,25.814176245210728,2497,14.948515325670497,20.49956104323677,21.667464878671776
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.12,16704,250560,2640.9848600715745,42720,3669,21.964798850574713,3131,18.744013409961685,5997,35.901580459770116,7454,44.62404214559387,3785,22.659243295019156,2328,13.936781609195403,15.810493654643047,17.049808429118773
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.13,16704,250560,2632.5853168987933,42557,3132,18.75,2835,16.97198275862069,5719,34.23730842911878,7380,44.18103448275862,4248,25.43103448275862,2587,15.487308429118773,15.760209033158484,16.98475415070243
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.14,16704,250560,2537.1976680937496,40795,2721,16.289511494252874,2587,15.487308429118773,5471,32.752634099616856,7106,42.54070881226053,4385,26.251197318007662,2750,16.463122605363985,15.189162285044,16.28152937420179
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.15,16704,250560,2332.409372183718,37454,2393,14.325909961685824,2384,14.272030651340998,5201,31.136254789272034,6534,39.116379310344826,4141,24.790469348659002,2808,16.810344827586206,13.963178712785668,14.948116219667945
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.16,16704,250560,2325.2804228662494,37339,2201,13.176484674329503,2161,12.937021072796934,5092,30.483716475095786,6495,38.882902298850574,4294,25.706417624521073,2891,17.307231800766285,13.920500615818062,14.902219029374203
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.17,16704,250560,2323.1850531593536,37291,1988,11.901340996168583,1945,11.643917624521073,4890,29.27442528735632,6485,38.82303639846743,4497,26.92169540229885,2902,17.37308429118774,13.907956496404175,14.883061941251597
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.18,16704,250560,2094.4657690694253,33935,1818,10.883620689655173,1755,10.506465517241379,4718,28.24473180076628,6351,38.02083333333333,4533,27.13721264367816,2900,17.36111111111111,12.53870790870106,13.543662196679437
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.19,16704,250560,2069.97709039599,33583,1658,9.925766283524904,1566,9.375,4405,26.370929118773944,6334,37.919061302681996,4676,27.993295019157088,2747,16.445162835249043,12.392104228903198,13.403176883780333
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.2,16704,250560,1518.0670588636722,25299,1506,9.015804597701148,1389,8.31537356321839,3835,22.958572796934863,5668,33.93199233716475,4162,24.916187739463602,2329,13.942768199233715,9.08804513208616,10.09698275862069
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.21,16704,250560,1462.21677615667,24398,1326,7.9382183908045985,1223,7.321599616858237,3607,21.593630268199234,5564,33.309386973180075,4238,25.371168582375482,2281,13.655411877394636,8.75369238599539,9.737388250319285
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.22,16704,250560,1461.521894989954,24378,1192,7.136015325670499,1098,6.573275862068965,3229,19.330699233716476,5561,33.29142720306513,4369,26.155411877394634,2037,12.194683908045976,8.749532417324916,9.729406130268199
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.23,16704,250560,1136.3028266685933,19772,1082,6.477490421455939,996,5.962643678160919,2930,17.540708812260537,4773,28.573994252873565,3691,22.096503831417625,1848,11.063218390804598,6.80257918264244,7.891123882503193
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.24,16704,250560,1090.2166276276093,19027,980,5.866858237547893,901,5.393917624521072,2829,16.936063218390803,4587,27.460488505747126,3607,21.593630268199234,1849,11.069204980842912,6.526680002559922,7.593789910600256
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.25,16704,250560,1034.6042864684002,18153,857,5.1305076628352495,812,4.861111111111112,2608,15.613026819923373,4490,26.879789272030653,3633,21.749281609195403,1751,10.482519157088124,6.1937517149688714,7.244971264367816
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.26,16704,250560,937.7932977265018,16444,754,4.513888888888888,695,4.160680076628352,2420,14.487547892720306,3996,23.92241379310345,3242,19.40852490421456,1666,9.973659003831417,5.614184014167276,6.562899106002554
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.27,16704,250560,936.8819374612368,16421,669,4.005028735632184,595,3.5620210727969353,2242,13.421934865900385,3982,23.83860153256705,3313,19.833572796934863,1573,9.416906130268199,5.608728073881926,6.553719667943805
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.28,16704,250560,926.4442082698572,16163,559,3.3465038314176243,457,2.7358716475095783,2148,12.859195402298852,3957,23.688936781609197,3398,20.342432950191572,1589,9.512691570881227,5.546241668282191,6.450750319284802
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.29,16704,250560,543.0877084173826,10207,441,2.6400862068965516,377,2.256944444444444,1723,10.314894636015326,2875,17.211446360153257,2434,14.571360153256704,1282,7.674808429118773,3.2512434651423767,4.073674968071519
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.3,16704,250560,509.2740802739357,9631,368,2.203065134099617,309,1.8498563218390804,1686,10.093390804597702,2569,15.379549808429118,2201,13.176484674329503,1318,7.890325670498084,3.0488151357395576,3.8437899106002553
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.31,16704,250560,495.4593803126738,9284,308,1.8438697318007662,273,1.63433908045977,1530,9.159482758620689,2565,15.355603448275861,2257,13.511733716475097,1222,7.315613026819924,2.966112190569168,3.705300127713921
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.32,16704,250560,388.24097836493587,7352,280,1.6762452107279693,253,1.5146072796934866,1384,8.28544061302682,2120,12.691570881226053,1840,11.015325670498084,1104,6.609195402298851,2.3242395735448746,2.9342273307790547
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.33,16704,250560,372.85032284999164,7095,245,1.4667145593869733,241,1.4427681992337165,1331,7.968151340996169,1997,11.95522030651341,1752,10.488505747126437,1086,6.501436781609195,2.2321020285559845,2.8316570881226055
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.34,16704,250560,356.6498868971275,6793,224,1.3409961685823755,227,1.358955938697318,1269,7.5969827586206895,1971,11.799568965517242,1747,10.458572796934867,1045,6.255986590038313,2.135116660064221,2.7111270753512136
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.35,16704,250560,309.73221615394027,6038,210,1.257183908045977,211,1.2631704980842913,1177,7.046216475095786,1823,10.913553639846743,1613,9.656369731800767,967,5.789032567049809,1.8542397997721518,2.4098020434227334
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.36,16704,250560,303.3981221109592,5957,168,1.0057471264367817,176,1.053639846743295,1067,6.387691570881227,1797,10.757902298850574,1629,9.752155172413794,899,5.381944444444445,1.8163201754726965,2.3774744572158366
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.37,16704,250560,303.2732733998502,5954,124,0.7423371647509579,134,0.8022030651340997,975,5.836925287356322,1797,10.757902298850574,1673,10.015565134099617,851,5.094588122605364,1.8155727574224747,2.376277139208174
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.38,16704,250560,275.0145779265744,5374,92,0.5507662835249042,93,0.5567528735632185,932,5.579501915708812,1753,10.49449233716475,1661,9.943726053639846,840,5.028735632183908,1.646399532606408,2.1447956577266925
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.39,16704,250560,173.5444392927608,3217,66,0.3951149425287357,63,0.3771551724137931,648,3.8793103448275863,1208,7.231800766283525,1142,6.836685823754789,582,3.484195402298851,1.0389394114748611,1.2839240102171137
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,no_pmv_ordinal,broad_tail,0.4,16704,250560,112.81697406160743,2092,41,0.24545019157088122,52,0.3113026819923371,490,2.9334291187739465,887,5.310105363984674,846,5.064655172413793,449,2.687978927203065,0.6753889730699678,0.8349297573435505
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.05,16704,250560,16178.5164475863,240559,16500,98.77873563218391,16558,99.12595785440614,16644,99.64080459770115,16691,99.92217432950191,191,1.1434386973180075,144,0.8620689655172413,96.8541453998222,96.00854086845466
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.06,16704,250560,12214.294019296733,186605,13777,82.47725095785441,14225,85.15924329501917,15485,92.70234674329501,16211,97.04861111111111,2434,14.571360153256704,1708,10.225095785440613,73.12197090096224,74.47517560664112
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.07,16704,250560,9498.94612810832,148622,10499,62.85320881226054,9732,58.26149425287356,13547,81.10033524904215,14798,88.58955938697318,4299,25.736350574712645,3048,18.24712643678161,56.86629626501628,59.315932311621964
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.08,16704,250560,4504.383074511408,73831,7299,43.696120689655174,6573,39.349856321839084,9366,56.070402298850574,11422,68.37883141762453,4123,24.682710727969347,2137,12.793342911877396,26.96589484262098,29.46639527458493
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.09,16704,250560,3805.182257200146,60433,5928,35.48850574712644,4975,29.783285440613028,7718,46.20450191570881,9671,57.8963122605364,3743,22.407806513409962,1791,10.721982758620689,22.780066194924245,24.119173052362708
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.1,16704,250560,3564.3010483341654,56106,4952,29.6455938697318,3978,23.814655172413794,7136,42.72030651340996,8783,52.58022030651341,3831,22.93462643678161,2184,13.07471264367816,21.33800914951009,22.392241379310345
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.11,16704,250560,3167.4851942619603,50864,4109,24.59889846743295,3379,20.228687739463602,6606,39.547413793103445,8523,51.02370689655172,4414,26.424808429118773,2497,14.948515325670497,18.962435310476295,20.30012771392082
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.12,16704,250560,2957.4531280420847,47711,3465,20.743534482758623,2990,17.89990421455939,6144,36.7816091954023,8045,48.162116858237546,4580,27.418582375478927,2679,16.038074712643677,17.705059435117846,19.04174648786718
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.13,16704,250560,2516.274280988882,40516,2965,17.750239463601535,2708,16.21168582375479,5736,34.339080459770116,7138,42.73227969348659,4173,24.982040229885058,2771,16.58884099616858,15.063902544234207,16.170178799489143
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.14,16704,250560,2500.4540673880356,40181,2621,15.690852490421456,2499,14.960488505747128,5510,32.98611111111111,7019,42.019875478927204,4398,26.329022988505745,2889,17.295258620689655,14.969193411087378,16.03647828863346
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.15,16704,250560,2473.19619886034,39610,2378,14.23611111111111,2302,13.781130268199234,5310,31.788793103448278,6921,41.43318965517241,4543,27.197078544061306,2932,17.552681992337167,14.806011726893797,15.808588761174969
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.16,16704,250560,2397.6100951589556,38159,2167,12.97294061302682,2138,12.79932950191571,5059,30.28615900383142,6557,39.254070881226056,4390,26.28113026819923,2892,17.313218390804597,14.353508711440108,15.22948595146871
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.17,16704,250560,2396.939231542755,38150,2008,12.021072796934867,2009,12.02705938697318,4880,29.214559386973182,6552,39.224137931034484,4544,27.203065134099617,2872,17.193486590038315,14.349492525998292,15.225893997445722
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,stored_ordinal,broad_tail,0.18,16704,250560,2359.297168514247,37633,1855,11.105124521072797,1829,10.949473180076629,4735,28.346503831417625,6513,38.99066091954023,4658,27.88553639846743,2880,17.24137931034483,14.124144926450233,15.019556194125162
