weather,city,scenario,time_slice,severity,weather_year,n_steps,corrected_mean_pmv_mean,corrected_mean_pmv_sd,corrected_mean_pmv_p05,corrected_mean_pmv_p50,corrected_mean_pmv_p95,corrected_mean_pmv_min,corrected_mean_pmv_max,corrected_mean_abs_pmv,corrected_area_pmv_mean,corrected_abs_pmv_ge_0p5_pct,corrected_abs_pmv_ge_1p0_pct,corrected_abs_pmv_ge_2p0_pct,stored_mean_pmv_mean,stored_mean_pmv_sd,stored_mean_pmv_p05,stored_mean_pmv_p50,stored_mean_pmv_p95,stored_mean_pmv_min,stored_mean_pmv_max,stored_mean_abs_pmv,stored_abs_pmv_ge_0p5_pct,stored_abs_pmv_ge_1p0_pct,stored_abs_pmv_ge_2p0_pct,corrected_minus_stored_pmv_mean,corrected_vs_stored_pmv_mae,corrected_vs_stored_pmv_mse,corrected_vs_stored_pmv_rmse,corrected_vs_stored_pmv_max_abs,corrected_vs_stored_pmv_pearson_r,corrected_pmv_vs_expected_tsv_pearson_r,corrected_abs_pmv_vs_p_tail_pearson_r,stored_abs_pmv_vs_stored_p_tail_pearson_r,corrected_abs_pmv_vs_no_pmv_p_tail_pearson_r,no_pmv_abs_expected_tsv_vs_p_tail_pearson_r,corrected_pmv_central_but_tail_020_pct,stored_pmv_central_but_tail_020_pct,corrected_pmv_central_but_no_pmv_tail_020_pct
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,16704,0.5065640166028096,0.45344690444001695,0.007333333333333332,0.352,1.4066666666666667,-0.4120000000000001,2.1020000000000003,0.5131007343550448,0.4860096960211834,38.82303639846743,17.181513409961685,0.10775862068965517,0.5129326708173692,0.45345372597342054,0.0106666666666666,0.3593333333333334,1.4086666666666663,-0.4120000000000001,2.1020000000000003,0.5192775782247765,39.37978927203065,17.44492337164751,0.10775862068965517,-0.006368654214559371,0.025560145274584924,0.001920014500851426,0.0438179700676723,0.3893333333333332,0.9954297237675013,0.9681200278217846,0.9554851700722734,0.9540858128743963,0.9647728166606404,0.9904573370723826,0.0,0.0,0.0
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,16704,0.4293237148786718,0.4022435087005027,0.005333333333333333,0.2993333333333334,1.28,-0.29466666666666674,2.018,0.4342738266283525,0.40763883638746307,30.842911877394634,11.446360153256704,0.035919540229885055,0.43545158844189014,0.4024157535869732,0.0093333333333333,0.304,1.2832333333333321,-0.2946666666666667,2.018,0.44016159802043414,31.405651340996172,11.613984674329501,0.035919540229885055,-0.006127873563218372,0.0242302043422733,0.001724931247339293,0.04153229162157192,0.4113333333333331,0.9947879166333429,0.9621986066493216,0.9514356854028337,0.9503105455918548,0.9575523900657382,0.9879334133653985,0.0,0.0,0.0
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,16704,0.42625454980842914,0.4146693665497331,-0.05200000000000002,0.29033333333333333,1.2826666666666668,-0.44933333333333336,1.8553333333333335,0.4406041666666667,0.40960123782512925,32.99808429118774,12.523946360153257,0.0,0.43216163793103446,0.4154675907538832,-0.04799999999999999,0.2966666666666667,1.2873333333333334,-0.4493333333333333,1.8553333333333335,0.44611853448275857,33.51891762452107,12.769396551724139,0.0,-0.005907088122605348,0.024321839080459765,0.0017495163367390377,0.04182722004555213,0.4346666666666663,0.9950256305310301,0.9637080815335124,0.9540754832554843,0.9533328944490655,0.9601147789505139,0.9884114681649356,0.0,0.0,0.0
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,16704,0.4937088122605363,0.44338786584139617,-0.019333333333333334,0.3466666666666667,1.357899999999999,-0.422,1.9086666666666667,0.5041379310344827,0.4764178941392593,39.888649425287355,16.696599616858236,0.0,0.5000693247126436,0.44382183078965914,-0.016,0.3543333333333333,1.36,-0.422,1.9086666666666667,0.5102156369731801,40.46934865900383,17.025862068965516,0.0,-0.006360512452107264,0.025891004150702425,0.0019892772722435075,0.044601314691873235,0.40666666666666673,0.9950488332310036,0.9661164726120152,0.9572950051575384,0.9560226472196455,0.9660573158784499,0.9908440298237816,0.0,0.0,0.0
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,16704,0.35386430395913154,0.3479642031653522,-0.037333333333333336,0.24933333333333332,1.064,-0.3706666666666667,1.9733333333333334,0.36577849616858243,0.3369086006577651,26.20330459770115,6.549329501915708,0.0,0.3597074553001277,0.34863920485901323,-0.034,0.2539999999999999,1.0693333333333337,-0.3706666666666667,1.9733333333333336,0.3712440932311622,26.76005747126437,6.675047892720307,0.0,-0.00584315134099615,0.022098020434227324,0.0014410373563218388,0.037960997830955905,0.41066666666666674,0.994203308195631,0.9465849660032302,0.9345082046082342,0.9331365180646624,0.9418336423468953,0.9829847060226036,0.0,0.0,0.0
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,16704,0.342856401660281,0.3541368330534268,-0.04800000000000001,0.23599999999999996,1.0931333333333313,-0.44933333333333336,1.924666666666667,0.3572461685823755,0.3265531333841988,24.664750957854405,6.663074712643678,0.0,0.34847884738186463,0.3550176024311526,-0.0446666666666666,0.2413333333333333,1.0993333333333333,-0.4493333333333333,1.924666666666667,0.3625166028097062,25.167624521072796,6.806752873563219,0.0,-0.0056224457215836325,0.022021312260536396,0.0014583899531715623,0.03818887211180192,0.4240000000000004,0.9943288746693993,0.946575246041655,0.9368909641186204,0.9354275655481491,0.9426070709289235,0.9808858424347037,0.0,0.0,0.0
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,16704,0.38214663154533846,0.3547678905573889,-0.029333333333333333,0.2786666666666667,1.1179999999999999,-0.32599999999999996,1.6546666666666665,0.39247749042145597,0.36478120930619806,28.945162835249043,7.602969348659004,0.0,0.3882378272669221,0.3555680321079714,-0.0253333333333333,0.284,1.122666666666667,-0.3259999999999999,1.6546666666666665,0.3982027857598978,29.573754789272034,7.794540229885058,0.0,-0.006091195721583635,0.02357283684546615,0.0016712755161770966,0.04088123672514197,0.3919999999999999,0.9935251337308267,0.9505935769939996,0.9416060139362284,0.9403293527461556,0.9494470992198529,0.9851640243569229,0.0,0.0,0.0
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,16704,0.31069967273307797,0.30099340031679966,-0.06333333333333334,0.23866666666666667,0.9333333333333332,-0.5033333333333334,1.4993333333333332,0.3276838681353767,0.2950645768846928,22.17432950191571,3.436302681992337,0.0,0.31634299169859514,0.3022549982796764,-0.06,0.244,0.9386666666666666,-0.5033333333333334,1.4993333333333332,0.3329471583652618,22.701149425287355,3.5500478927203067,0.0,-0.005643318965517222,0.021910081417624516,0.0014936684493401446,0.03864800705521754,0.382,0.9919747099376264,0.9246193675452743,0.9176849374672602,0.9164706359163546,0.9263812079899302,0.9759684893757149,0.0,0.0,0.0
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,16704,0.7939284802043423,0.5591803919797789,0.058666666666666666,0.723,1.8286666666666667,-0.20800000000000005,2.398,0.7954253671775223,0.7688109643124479,62.15876436781609,35.06345785440613,2.209051724137931,0.8009053719667945,0.5571232545499314,0.0633333333333333,0.7333333333333333,1.8286666666666669,-0.208,2.398,0.8023265086206897,62.81728927203065,35.5124521072797,2.209051724137931,-0.006976891762452098,0.030728408365261806,0.002503304198595147,0.05003303107543203,0.40866666666666673,0.9960671901756869,0.9762651459067204,0.9522705306780598,0.9492126917520508,0.9682618694216121,0.9942086909507512,0.0,0.0,0.0
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,16704,0.7939284802043423,0.5591803919797789,0.058666666666666666,0.723,1.8286666666666667,-0.20800000000000005,2.398,0.7954253671775223,0.7688109643124479,62.15876436781609,35.06345785440613,2.209051724137931,0.8009053719667945,0.5571232545499314,0.0633333333333333,0.7333333333333333,1.8286666666666669,-0.208,2.398,0.8023265086206897,62.81728927203065,35.5124521072797,2.209051724137931,-0.006976891762452098,0.030728408365261806,0.002503304198595147,0.05003303107543203,0.40866666666666673,0.9960671901756869,0.9762651459067204,0.9522705306780598,0.9492126917520508,0.9682618694216121,0.9942086909507512,0.0,0.0,0.0
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,16704,0.6221724537037037,0.491812656725812,0.04476666666666673,0.4946666666666667,1.5460000000000003,-0.21,2.6820000000000004,0.623284682311622,0.5991254016851126,49.68271072796935,22.353927203065137,1.1793582375478928,0.6293188058748403,0.4907147986607167,0.0493333333333333,0.5053333333333333,1.546566666666666,-0.21,2.6820000000000004,0.6303671775223498,50.38314176245211,22.737068965517242,1.1793582375478928,-0.00714635217113664,0.028252354725415065,0.002244311435717326,0.04737416422183431,0.4073333333333332,0.995458610103156,0.9746570824953824,0.9598532188851479,0.9579805043320441,0.9704044885824086,0.9931038375801502,0.0,0.0,0.0
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,16704,0.7387525542784165,0.5222036114610636,0.04210000000000007,0.6876666666666666,1.6233333333333333,-0.22400000000000003,2.0866666666666664,0.7413145753512133,0.7175697039043205,59.00981800766284,33.55483716475096,0.19157088122605362,0.7459916586845466,0.521180927750077,0.046,0.702,1.6233333333333335,-0.224,2.0866666666666664,0.7484231720945083,59.61446360153256,34.12356321839081,0.19157088122605362,-0.007239104406130258,0.02992229406130268,0.0024677919061302685,0.04967687496340997,0.41000000000000036,0.9955645233355368,0.9778220255951025,0.9622687201606052,0.9605529172267822,0.9734033670086133,0.9941322813722108,0.0,0.0,0.0
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,16704,0.7387525542784165,0.5222036114610636,0.04210000000000007,0.6876666666666666,1.6233333333333333,-0.22400000000000003,2.0866666666666664,0.7413145753512133,0.7175697039043205,59.00981800766284,33.55483716475096,0.19157088122605362,0.7459916586845466,0.521180927750077,0.046,0.702,1.6233333333333335,-0.224,2.0866666666666664,0.7484231720945083,59.61446360153256,34.12356321839081,0.19157088122605362,-0.007239104406130258,0.02992229406130268,0.0024677919061302685,0.04967687496340997,0.41000000000000036,0.9955645233355368,0.9778220255951025,0.9622687201606052,0.9605529172267822,0.9734033670086133,0.9941322813722108,0.0,0.0,0.0
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,16704,0.41965433429118776,0.41069915242521127,-0.0026666666666666666,0.28933333333333333,1.2892333333333321,-0.40133333333333326,2.179333333333333,0.4275272589399744,0.40014266450958474,29.879070881226056,11.458333333333332,0.29334291187739464,0.42561542145593867,0.41107521929963964,0.0013333333333333,0.2953333333333334,1.2925666666666658,-0.4013333333333332,2.179333333333333,0.4332539910600256,30.369971264367816,11.679837164750957,0.29932950191570884,-0.005961087164750938,0.023669340676883775,0.0016775115208599403,0.04095743547708939,0.3820000000000001,0.9951375566847466,0.9642025618338166,0.9537032128279408,0.9525116877439174,0.959366417184222,0.9883992551081636,0.0,0.0,0.0
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,16704,0.3040587084929757,0.3294257382710599,-0.05600000000000002,0.20066666666666666,1.0393333333333334,-0.37400000000000005,1.5033333333333332,0.3197690373563219,0.29169092780346617,21.695402298850574,5.980603448275862,0.0,0.30931968390804593,0.3308223333063976,-0.05456666666666655,0.20466666666666666,1.0433333333333334,-0.374,1.5919999999999996,0.3246250798212005,22.186302681992338,6.088362068965517,0.0,-0.005260975415070222,0.020948555236270743,0.001410998217326522,0.03756325621304045,0.4026666666666666,0.9936623589598748,0.9459721425517735,0.9395539871653261,0.9390559826991702,0.9443554123150991,0.9802015072268787,0.0,0.0,0.0
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,16704,0.3760282567049808,0.36189436496871497,-0.062000000000000006,0.27266666666666667,1.127899999999999,-0.5886666666666668,1.5746666666666667,0.39546799169859514,0.36109237024815927,30.609434865900383,8.267480842911876,0.0,0.3819373004469987,0.3628365465256938,-0.059999999999999984,0.279,1.1313333333333333,-0.5886666666666668,1.5946666666666665,0.4011312659642401,31.166187739463602,8.42911877394636,0.0,-0.005909043742017863,0.022671016922094504,0.0014968779533844187,0.03868950701914434,0.3899999999999999,0.9944364857125207,0.9388281767315005,0.9380674101798345,0.9370686210558172,0.9444398069123138,0.9836019838113484,0.0,0.0,0.0
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,16704,0.304135616219668,0.3529168718745352,-0.07800000000000001,0.21300000000000002,1.04,-0.4013333333333333,1.9826666666666668,0.3235455779054917,0.2899285419859505,19.37859195402299,5.597461685823755,0.0,0.30922916666666667,0.3538568232293748,-0.07589999999999993,0.2173333333333333,1.0438999999999992,-0.4013333333333333,1.9826666666666668,0.3281992337164751,19.803639846743295,5.693247126436781,0.0,-0.0050935504469987024,0.020821998722860786,0.0013235270327799063,0.036380311059416554,0.41200000000000003,0.9948083037584393,0.945496713472215,0.9373282750765731,0.9361404056826852,0.9425684392910668,0.9802039110266837,0.0,0.0,0.0
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,16704,0.1255690453384419,0.34218332917285477,-0.40066666666666667,0.10200000000000002,0.7465666666666657,-1.0626666666666666,1.2373333333333332,0.27896056832694766,0.0905580294201432,17.313218390804597,1.0237068965517242,0.0,0.12902713920817369,0.3459340947211459,-0.404,0.1046666666666666,0.7553333333333335,-1.134,1.3666666666666665,0.2825007183908046,17.822078544061306,1.119492337164751,0.0,-0.0034580938697317968,0.02389272030651341,0.0018910032992762878,0.04348566774554908,0.47799999999999976,0.9921224496665989,0.6244457483986484,0.7098545934228141,0.7147001386914192,0.7082645321077914,0.9411924322246187,0.0,0.005986590038314176,0.08381226053639847
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,16704,0.15894288793103448,0.326931224541603,-0.30199999999999994,0.11466666666666667,0.8220000000000003,-0.7740000000000001,1.3473333333333335,0.2648882902298851,0.11936505376331524,15.601053639846743,1.9636015325670497,0.0,0.16281693007662837,0.33012363126506183,-0.30389999999999995,0.1166666666666666,0.8325666666666656,-0.7740000000000001,1.4106666666666663,0.2682589798850574,16.020114942528735,2.071360153256705,0.0,-0.003874042145593863,0.023609115581098343,0.0019234407194550875,0.043857048686101616,0.48599999999999965,0.9912059617162663,0.7002445587439923,0.8125353398008538,0.8154789354669778,0.8175177453054597,0.9512235957500943,0.05387931034482758,0.05986590038314176,0.06585249042145594
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,16704,0.1403350494891443,0.3020217986778074,-0.3298999999999999,0.128,0.6946666666666667,-0.7626666666666666,1.4053333333333335,0.2520555954661558,0.09990164965451767,12.140804597701148,1.0715996168582376,0.0,0.143996567688378,0.3052646028361483,-0.3313333333333333,0.1313333333333333,0.7052333333333324,-0.7626666666666666,1.4053333333333335,0.2554760536398467,12.565852490421456,1.1673850574712643,0.0,-0.0036615181992337067,0.023329621647509582,0.001803422972541507,0.04246672782946088,0.43800000000000006,0.9903494208847176,0.6200633334667094,0.702248614702289,0.7087797839350054,0.7000753765247559,0.9405750340525102,0.047892720306513405,0.07183908045977011,0.07183908045977011
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,16704,0.29011370530012776,0.4090696808047935,-0.26256666666666656,0.21066666666666664,1.098,-0.7053333333333335,1.6979999999999997,0.3703095067049808,0.2376849696749611,26.49664750957854,6.998323754789272,0.0,0.29473235951468707,0.41147244100341596,-0.2626666666666666,0.2133333333333333,1.1072333333333324,-0.7053333333333335,1.6979999999999995,0.37438202426564493,26.903735632183906,7.26772030651341,0.0,-0.004618654214559379,0.026780691251596433,0.002236601984887186,0.04729272655374382,0.45933333333333326,0.9934366535580773,0.8312364396323102,0.9119964287391897,0.9126181374887294,0.9122150579951174,0.9749896344408562,0.0,0.005986590038314176,0.08381226053639847
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,16704,0.29011370530012776,0.4090696808047935,-0.26256666666666656,0.21066666666666664,1.098,-0.7053333333333335,1.6979999999999997,0.3703095067049808,0.2376849696749611,26.49664750957854,6.998323754789272,0.0,0.29473235951468707,0.41147244100341596,-0.2626666666666666,0.2133333333333333,1.1072333333333324,-0.7053333333333335,1.6979999999999995,0.37438202426564493,26.903735632183906,7.26772030651341,0.0,-0.004618654214559379,0.026780691251596433,0.002236601984887186,0.04729272655374382,0.45933333333333326,0.9934366535580773,0.8312364396323102,0.9119964287391897,0.9126181374887294,0.9122150579951174,0.9749896344408562,0.0,0.005986590038314176,0.08381226053639847
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,16704,0.21318710089399742,0.41674507302863056,-0.32323333333333326,0.12066666666666667,1.071333333333333,-0.8793333333333334,1.7806666666666664,0.3275079022988506,0.174195472103289,21.713362068965516,6.369731800766283,0.0,0.2170646152618135,0.41937509249683935,-0.3253333333333333,0.1226666666666666,1.079899999999999,-0.8793333333333334,1.7806666666666664,0.3307463681353767,22.054597701149426,6.567289272030652,0.0,-0.0038775143678160874,0.02379306353767561,0.0019372877554278414,0.044014631151786804,0.46133333333333304,0.9945204892175294,0.8347100162358818,0.8976912882898951,0.8981184801534556,0.8954147444101995,0.9728802450437626,0.005986590038314176,0.04190613026819923,0.017959770114942528
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,16704,0.21758844189016602,0.4089623006682891,-0.2973333333333334,0.12000000000000001,1.091899999999999,-0.8466666666666666,1.6699999999999997,0.32188737228607917,0.17771135902584045,22.168342911877396,6.728927203065134,0.0,0.22161598020434228,0.4117815353697827,-0.3,0.1226666666666666,1.102666666666667,-0.8466666666666666,1.6699999999999997,0.32535536398467435,22.54549808429119,6.974377394636015,0.0,-0.004027538314176239,0.024316491060025546,0.0019799164538101322,0.04449625213217549,0.4460000000000002,0.9941932570569909,0.8242057487839772,0.8969790321660154,0.8976291299552327,0.8971200598662966,0.973039732281165,0.005986590038314176,0.011973180076628351,0.023946360153256702
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,16704,0.24082383461047252,0.39971368323536943,-0.2498999999999999,0.12199999999999997,1.0332333333333323,-0.7120000000000001,1.4746666666666666,0.3296669061302682,0.19686134750486983,24.562978927203066,5.860871647509579,0.0,0.2449747765006386,0.40237716317064376,-0.2506666666666666,0.1239999999999999,1.044,-0.7120000000000001,1.4746666666666666,0.33295777458492976,24.922174329501914,6.094348659003831,0.0,-0.004150941890166024,0.02439615261813538,0.0019314401340996166,0.043948152795079076,0.4233333333333331,0.9940712286237506,0.8002139672305152,0.9059712002662085,0.906842061349772,0.9102866031436573,0.9696715002784667,0.0,0.005986590038314176,0.017959770114942528
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,16704,0.1876447158365262,0.36135290224797034,-0.29600000000000004,0.126,0.9333333333333335,-0.8646666666666668,1.7013333333333334,0.28967672413793105,0.1470821726172054,17.77418582375479,3.723659003831418,0.0,0.19157151979565773,0.36419326474064523,-0.2966666666666667,0.1293333333333333,0.942,-0.8646666666666668,1.7013333333333334,0.2929588920817369,18.13936781609195,3.897270114942529,0.0,-0.003926803959131538,0.02386510217113666,0.0019518963388676035,0.0441802709234292,0.46266666666666656,0.9926733461718132,0.747030327132279,0.8668836065946794,0.8682903831129732,0.8639027668491905,0.9577452064811454,0.0,0.017959770114942528,0.047892720306513405
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,16704,0.21267221424010216,0.38119040370703805,-0.2913333333333334,0.13466666666666666,0.971899999999999,-0.7933333333333334,1.4586666666666668,0.3159495929118774,0.17053039025223363,22.796934865900383,4.304358237547893,0.0,0.21683329342273305,0.38414524162613856,-0.2926666666666667,0.1366666666666667,0.981899999999999,-0.7933333333333334,1.4586666666666668,0.3194366618773946,23.21000957854406,4.507902298850574,0.0,-0.004161079182630902,0.023979406130268208,0.0018989778629203914,0.04357726314169341,0.4546666666666668,0.9936047923958385,0.7706975615638825,0.8703773370423751,0.8719430381488013,0.8744252613596725,0.9621111596541189,0.005986590038314176,0.02993295019157088,0.07183908045977011
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,16704,0.21267221424010216,0.38119040370703805,-0.2913333333333334,0.13466666666666666,0.971899999999999,-0.7933333333333334,1.4586666666666668,0.3159495929118774,0.17053039025223363,22.796934865900383,4.304358237547893,0.0,0.21683329342273305,0.38414524162613856,-0.2926666666666667,0.1366666666666667,0.981899999999999,-0.7933333333333334,1.4586666666666668,0.3194366618773946,23.21000957854406,4.507902298850574,0.0,-0.004161079182630902,0.023979406130268208,0.0018989778629203914,0.04357726314169341,0.4546666666666668,0.9936047923958385,0.7706975615638825,0.8703773370423751,0.8719430381488013,0.8744252613596725,0.9621111596541189,0.005986590038314176,0.02993295019157088,0.07183908045977011
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,16704,0.16958860153256705,0.3453240568047513,-0.3273333333333333,0.12666666666666665,0.8366666666666667,-0.9906666666666667,1.4673333333333332,0.2828208014048531,0.12791303861423353,17.70234674329502,2.2689176245210727,0.0,0.1734769715836526,0.34841868579044716,-0.328,0.1293333333333333,0.8466666666666669,-1.058,1.4673333333333332,0.2862327187100893,18.13338122605364,2.3946360153256707,0.0,-0.00388837005108556,0.0242937021072797,0.0018766531236696464,0.04332035461154082,0.41200000000000014,0.9923038659378131,0.6881617759708298,0.7923202504144965,0.7946348172918871,0.7865741093384567,0.9468853637605946,0.0,0.005986590038314176,0.05986590038314176
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,16704,0.18314707056194124,0.3768733010910041,-0.35,0.12666666666666665,0.9158999999999989,-0.9453333333333335,1.4366666666666668,0.3099752953384419,0.14498174098389421,21.234434865900383,3.2387452107279695,0.0,0.1870999361430396,0.3800961062482697,-0.352,0.1293333333333333,0.9226666666666666,-0.9660000000000004,1.4366666666666668,0.3136343390804598,21.665469348659002,3.4063697318007664,0.0,-0.003952865581098335,0.023749401340996172,0.0018612343284376328,0.04314202508503319,0.4586666666666669,0.9935942499817053,0.7311087310127334,0.8322125814195944,0.8345733121960184,0.8365516726439224,0.9627788715173347,0.09578544061302681,0.10775862068965517,0.06585249042145594
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,16704,0.18314707056194124,0.3768733010910041,-0.35,0.12666666666666665,0.9158999999999989,-0.9453333333333335,1.4366666666666668,0.3099752953384419,0.14498174098389421,21.234434865900383,3.2387452107279695,0.0,0.1870999361430396,0.3800961062482697,-0.352,0.1293333333333333,0.9226666666666666,-0.9660000000000004,1.4366666666666668,0.3136343390804598,21.665469348659002,3.4063697318007664,0.0,-0.003952865581098335,0.023749401340996172,0.0018612343284376328,0.04314202508503319,0.4586666666666669,0.9935942499817053,0.7311087310127334,0.8322125814195944,0.8345733121960184,0.8365516726439224,0.9627788715173347,0.09578544061302681,0.10775862068965517,0.06585249042145594
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,16704,0.1734041347381865,0.36359782850844763,-0.33533333333333337,0.12133333333333332,0.9026666666666666,-0.8440000000000001,1.464,0.29335272988505745,0.13432572766243167,18.857758620689655,3.2387452107279695,0.0,0.17720865261813537,0.3667619346712113,-0.34046666666666653,0.1233333333333333,0.9133333333333334,-0.8440000000000001,1.464,0.2967998882503193,19.26484674329502,3.4183429118773945,0.0,-0.003804517879948908,0.024176245210727976,0.001930642613878246,0.04393907843683395,0.4813333333333336,0.9928530117823517,0.7534977539826988,0.8268165610766589,0.8293671084670295,0.8204680698049627,0.9567169179843217,0.0,0.023946360153256702,0.05387931034482758
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,16704,0.37290257822477646,0.5150308977640192,-0.23256666666666664,0.20133333333333334,1.4086666666666667,-0.6553333333333332,2.009333333333333,0.44811186941251596,0.3234468785092192,32.83045977011494,15.51125478927203,0.023946360153256702,0.3771481082375479,0.5166347599002342,-0.2313333333333334,0.2053333333333333,1.4105666666666656,-0.6553333333333332,2.009333333333333,0.45156477490421454,33.087883141762454,15.762691570881227,0.023946360153256702,-0.004245530012771389,0.025251117496807154,0.0020515782247765004,0.04529435091461738,0.44599999999999973,0.9961835548260799,0.9076862340745198,0.9594537562784937,0.9592784183368062,0.956947432734738,0.9856163526715859,0.0,0.005986590038314176,0.02993295019157088
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,16704,0.4204153496168583,0.5800243705791607,-0.24933333333333332,0.20033333333333336,1.5706666666666667,-0.7973333333333336,2.0793333333333335,0.5001698196040868,0.36865001799484476,34.60249042145594,20.48611111111111,0.17959770114942528,0.4243762771392082,0.5811892147384046,-0.2486666666666666,0.2026666666666667,1.5726666666666664,-0.7973333333333336,2.0793333333333335,0.5034602490421457,34.871886973180075,20.71360153256705,0.17959770114942528,-0.003960927522349932,0.026246847062579827,0.0022638976426138783,0.04758043340086215,0.45799999999999985,0.9966674194848624,0.9495219748141887,0.970413056967992,0.9701359631141668,0.9656596268930597,0.9903296213320589,0.0,0.005986590038314176,0.0
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,16704,0.37082854406130267,0.46332217652486307,-0.17066666666666666,0.21333333333333335,1.2986666666666666,-0.5993333333333335,1.8566666666666667,0.4201367337164751,0.3196193216458289,30.483716475095786,13.751197318007662,0.0,0.37552330779054915,0.4648876711823254,-0.1686666666666667,0.2166666666666666,1.3053333333333337,-0.5993333333333335,1.856666666666667,0.4238366060025542,30.78304597701149,14.086446360153257,0.0,-0.0046947637292464785,0.026069923371647517,0.0022926706577266922,0.04788184058415771,0.44066666666666665,0.99473478357129,0.9097240570614589,0.9612764720790773,0.9609227426577042,0.9590606528341973,0.9848077810281936,0.0,0.0,0.023946360153256702
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,16704,0.25356246008939964,0.3963128944125376,-0.26266666666666666,0.172,1.0513333333333335,-0.8706666666666668,1.6366666666666665,0.3397581018518519,0.20851870980933124,23.82064176245211,5.962643678160919,0.0,0.2581069604086845,0.3990696462218481,-0.26389999999999997,0.175,1.0606666666666669,-0.8706666666666668,1.6366666666666665,0.3438010855683269,24.251676245210728,6.196120689655173,0.0,-0.004544500319284795,0.025363864942528742,0.0021651600415070246,0.04653128024788298,0.47266666666666646,0.993244322554629,0.7938215232717644,0.904528205141545,0.9049454432065062,0.9045646500318408,0.9709773203497786,0.005986590038314176,0.017959770114942528,0.023946360153256702
