model,event,threshold,scenario,severity,baseline_n_steps,late_n_steps,baseline_equal_zone_mean_high_pct,late_equal_zone_mean_high_pct,late_minus_baseline_equal_zone_mean_high_pct_pp,baseline_area_weighted_mean_high_pct,late_area_weighted_mean_high_pct,late_minus_baseline_area_weighted_mean_high_pct_pp,baseline_zone_p90_high_pct,late_zone_p90_high_pct,late_minus_baseline_zone_p90_high_pct_pp,baseline_any_zone_high_pct,late_any_zone_high_pct,late_minus_baseline_any_zone_high_pct_pp,baseline_hidden_any_zone_pct,late_hidden_any_zone_pct,late_minus_baseline_hidden_any_zone_pct_pp,baseline_hidden_p90_pct,late_hidden_p90_pct,late_minus_baseline_hidden_p90_pct_pp,baseline_area_weighted_zone_time_high_pct,late_area_weighted_zone_time_high_pct,late_minus_baseline_area_weighted_zone_time_high_pct_pp
no_pmv_ordinal,broad_tail,0.13,ssp245,heatwave_extreme,100224,100224,22.48064335887612,32.77358716475096,10.292943805874838,18.25311302681992,28.216794380587483,9.963681353767562,37.84522669220945,46.99273627075351,9.14750957854406,48.12021072796935,56.93945561941251,8.819244891443162,25.63956736909323,24.165868454661556,-1.4736989144316723,15.364583333333334,14.219149106002554,-1.1454342273307798,17.451449857736172,26.778851276628572,9.3274014188924
no_pmv_ordinal,broad_tail,0.13,ssp245,hot,100224,100224,21.60560344827586,31.605204342273307,9.999600893997446,17.766203703703702,26.612388250319285,8.846184546615582,37.557870370370374,47.31800766283525,9.760137292464876,48.3536877394636,57.952187100893994,9.598499361430392,26.74808429118774,26.34698275862069,-0.4011015325670506,15.952266922094507,15.71280332056194,-0.23946360153256663,16.80301992962662,25.28470685610561,8.481686926478993
no_pmv_ordinal,broad_tail,0.13,ssp245,typical,100224,100224,17.759219348659002,25.275383141762454,7.516163793103452,13.708293422733078,21.131665070242654,7.423371647509576,33.217592592592595,40.26380906768838,7.0462164750957825,44.07626915708812,50.3282646871009,6.251995530012778,26.317049808429115,25.05288154533844,-1.2641682630906743,15.458373243933588,14.988425925925927,-0.46994731800766054,13.732685337464511,20.403456460171025,6.670771122706514
no_pmv_ordinal,broad_tail,0.13,ssp585,heatwave_extreme,100224,100224,22.755028735632184,41.11190932311622,18.35688058748404,19.314734993614305,37.244572158365266,17.92983716475096,37.881146232439335,53.832415389527455,15.95126915708812,47.97154374201788,63.089679118773944,15.118135376756065,25.2165150063857,21.977769795657725,-3.2387452107279735,15.12611749680715,12.721503831417625,-2.404613665389526,18.66551036056397,35.67835530703148,17.01284494646751
no_pmv_ordinal,broad_tail,0.13,ssp585,hot,100224,100224,22.515565134099617,40.32766602809706,17.812100893997446,18.936582056194126,36.52219029374202,17.585608237547895,38.51672254150703,53.30559546615581,14.788872924648778,49.57594987228608,62.77837643678161,13.202426564495532,27.06038473818646,22.450710408684547,-4.609674329501914,16.00115740740741,12.97792943805875,-3.0232279693486586,18.42102159567026,35.3374769720453,16.91645537637504
no_pmv_ordinal,broad_tail,0.13,ssp585,typical,100224,100224,18.7150782247765,34.94272828863346,16.22765006385696,14.979446040868455,30.811981162196677,15.832535121328222,33.47601372924649,48.86753671775224,15.391522988505749,43.86174968071519,58.902059386973185,15.040309706257993,25.146671455938694,23.95933109833972,-1.1873403575989734,14.760935504469987,13.924808429118773,-0.8361270753512144,14.488633732864765,28.613118607438825,14.12448487457406
no_pmv_ordinal,broad_tail,0.14,ssp245,heatwave_extreme,100224,100224,19.784682311621967,30.156449553001274,10.371767241379306,16.07199872286079,25.9558588761175,9.883860153256709,35.55535600255428,44.82559067688378,9.270234674329501,45.30451787994891,53.59095625798213,8.286438378033218,25.519835568326947,23.434506704980844,-2.0853288633461027,15.77067369093231,14.669141123882504,-1.1015325670498068,16.06936592930096,25.078322102742483,9.008956173441522
no_pmv_ordinal,broad_tail,0.14,ssp245,hot,100224,100224,19.05830938697318,28.663793103448278,9.6054837164751,15.71080779054917,24.091036079182633,8.380228288633463,35.40170019157088,44.88645434227331,9.484754150702429,45.5010775862069,54.53683748403576,9.03575989782886,26.44276819923372,25.873044380587483,-0.569723818646235,16.343390804597703,16.222661238825033,-0.12072956577267036,15.59677485114814,23.587192806270828,7.9904179551226875
no_pmv_ordinal,broad_tail,0.14,ssp245,typical,100224,100224,15.30970625798212,22.72808908045977,7.418382822477652,11.86442369093231,19.069284802043423,7.2048611111111125,31.04845146871009,38.05575510855683,7.007303639846739,41.133860153256705,47.292065772669226,6.15820561941252,25.824153895274588,24.56397669220945,-1.2601772030651368,15.73874521072797,15.327666028097061,-0.4110791826309086,12.374759492770464,19.026118920332408,6.651359427561944
no_pmv_ordinal,broad_tail,0.14,ssp585,heatwave_extreme,100224,100224,20.427242975734355,38.775143678160916,18.34790070242656,17.23838601532567,35.414671136653894,18.176285121328224,35.74094029374202,51.99652777777778,16.255587484035757,45.030132503192846,60.27997286079183,15.249840357598984,24.602889527458494,21.504829182630907,-3.098060344827587,15.313697318007662,13.22138409961686,-2.092313218390803,17.256279006626198,34.30883096858571,17.052551961959512
