weather,city,scenario_raw,time_slice,severity,weather_year,scenario,watts_person,met,bsa_m2,rows,mean_mu,mean_p_tail_mean_agg,p95_p_tail_mean_agg,high_tail_mean_agg_pct,mean_max_zone_p_tail,p95_max_zone_p_tail,any_zone_high_tail_pct,mean_p90_zone_p_tail,mean_zones_high_tail,warm_dominant_pct,cold_dominant_pct
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1311219185590744,0.10079759359359741,0.16534170359373085,3.0292145593869733,0.14208093285560608,0.2587907016277313,11.99712643678161,0.12690094113349915,0.42798132183908044,50.915948275862064,2.855603448275862
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,S-real,93.2,0.932,1.7182130584192439,16704,0.12036270648241043,0.10208110511302948,0.16411023736000044,2.6999521072796933,0.14445558190345764,0.26448142528533936,12.02705938697318,0.12875458598136902,0.38200431034482757,53.93917624521073,2.544300766283525
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.10052263736724854,0.12490063905715942,0.20168358609080309,5.08860153256705,0.1717812865972519,0.3021327257156372,20.629789272030653,0.1541769951581955,0.8512332375478927,48.07830459770115,15.355603448275861
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.3246940076351166,0.1472928673028946,0.3665303647518157,11.063218390804598,0.20523539185523987,0.45352004319429284,27.53831417624521,0.18363265693187714,1.7268917624521072,92.74425287356321,0.16762452107279693
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.20047450065612793,0.10634667426347733,0.2807787165045738,7.830459770114942,0.15815238654613495,0.3721216693520524,22.99449233716475,0.136106938123703,1.3498563218390804,54.17265325670498,1.7061781609195403
beijing_ssp245_mid_2050s_hot_2050,Beijing,ssp245,mid_2050s,hot,2050,LEGACY,120.0,1.2,1.7182130584192439,16704,0.22023144364356995,0.1392793506383896,0.2739939361810684,9.363026819923371,0.19729366898536682,0.37082353234291077,38.37404214559387,0.1768127679824829,1.8838002873563218,60.71599616858238,5.471743295019157
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.08589434623718262,0.09633567184209824,0.13518082946538923,0.5747126436781609,0.13579125702381134,0.22145451605319977,9.273227969348659,0.12095621973276138,0.19408524904214558,44.27083333333333,5.908764367816092
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,S-real,93.2,0.932,1.7182130584192439,16704,0.06833803653717041,0.09776078164577484,0.13919296860694882,0.4489942528735632,0.1378900557756424,0.2117449790239334,10.859674329501916,0.12288782745599747,0.22126436781609196,47.252155172413794,5.441810344827586
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.03930912911891937,0.1193813905119896,0.16203077286481857,1.3829022988505748,0.1636771559715271,0.2836354970932007,20.510057471264368,0.14711929857730865,0.5405890804597702,43.31896551724138,22.126436781609197
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.2421889305114746,0.12988603115081787,0.22360588833689685,6.064415708812261,0.18093326687812805,0.37401010692119263,21.066810344827587,0.16233621537685394,0.9876077586206896,88.43989463601532,0.9578544061302682
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.1350487917661667,0.09651586413383484,0.15866338685154913,3.2507183908045976,0.14735324680805206,0.30639442801475525,19.69588122605364,0.12487133592367172,0.725933908045977,48.599137931034484,2.209051724137931
beijing_ssp245_mid_2050s_typical_2056,Beijing,ssp245,mid_2050s,typical,2056,LEGACY,120.0,1.2,1.7182130584192439,16704,0.15444616973400116,0.13149873912334442,0.19727929010987275,4.627634099616858,0.1832585334777832,0.33980226516723633,37.5419061302682,0.16456067562103271,1.445102969348659,52.47246168582376,6.549329501915708
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.04276186227798462,0.0945947989821434,0.13801752477884288,0.0,0.13275079429149628,0.2341592013835907,8.441091954022989,0.11661295592784882,0.14086446360153257,32.02825670498085,8.333333333333332
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,S-real,93.2,0.932,1.7182130584192439,16704,0.017300106585025787,0.09602668136358261,0.1417247176170349,0.0,0.1340656280517578,0.22850482165813446,10.554358237547893,0.11821726709604263,0.17953783524904215,34.979645593869726,8.135775862068966
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,COMP-Med,100.0,1.0,1.7182130584192439,16704,-0.02018710784614086,0.1185893565416336,0.16260873377323148,0.07782567049808428,0.15772035717964172,0.26943153142929077,20.462164750957854,0.1429181545972824,0.493235153256705,29.48395593869732,28.987068965517242
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.18088746070861816,0.11829385161399841,0.15481624901294708,1.1075191570881227,0.16199636459350586,0.2802868187427521,13.858955938697317,0.14448903501033783,0.3108836206896552,80.66331417624522,3.8852969348659006
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.0810694694519043,0.08964501321315765,0.13386576846241946,0.16762452107279693,0.13313299417495728,0.3021327257156372,11.81154214559387,0.11209193617105484,0.23533285440613028,35.33884099616858,4.519875478927203
beijing_ssp245_near_2030s_heatwave_extreme_2039,Beijing,ssp245,near_2030s,heatwave_extreme,2039,LEGACY,120.0,1.2,1.7182130584192439,16704,0.10604210197925568,0.1283848136663437,0.19662663787603377,3.7954980842911876,0.173380047082901,0.32907775044441223,34.434865900383144,0.15613023936748505,1.34794061302682,44.360632183908045,8.010057471264368
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.0755971223115921,0.0944279357790947,0.12906170189380645,0.05387931034482758,0.13286364078521729,0.2067948579788208,7.896312260536398,0.11833520233631134,0.12733477011494254,41.25359195402299,5.896791187739463
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,S-real,93.2,0.932,1.7182130584192439,16704,0.05744973197579384,0.0959378182888031,0.13316420316696168,0.011973180076628351,0.13474538922309875,0.2067948579788208,8.90205938697318,0.12044727802276611,0.1481082375478927,44.486350574712645,5.441810344827586
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.02653336152434349,0.11782362312078476,0.15491985529661173,0.25742337164750956,0.1604621857404709,0.2641083598136902,18.24712643678161,0.14458176493644714,0.40804597701149425,39.51748084291188,21.437978927203066
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.22595912218093872,0.12497762590646744,0.17769115865230534,3.8613505747126435,0.17433734238147736,0.31570738554000854,18.474616858237546,0.1563435196876526,0.6607998084291188,88.33812260536399,1.3170498084291187
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.11827574670314789,0.09266480058431625,0.13703712448477742,1.5146072796934866,0.14121508598327637,0.2921985387802124,17.24137931034483,0.11992402374744415,0.4678520114942529,46.73132183908046,2.3946360153256707
beijing_ssp245_near_2030s_hot_2034,Beijing,ssp245,near_2030s,hot,2034,LEGACY,120.0,1.2,1.7182130584192439,16704,0.14020784199237823,0.12886245548725128,0.19142142683267588,3.071120689655172,0.18142646551132202,0.32865214347839355,36.81752873563218,0.1617622673511505,1.2160560344827587,54.14272030651341,7.189894636015326
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.047285620123147964,0.0964215099811554,0.13918723165988922,0.0,0.1354716420173645,0.2341592013835907,7.632902298850574,0.11882326751947403,0.1195522030651341,34.428879310344826,9.177442528735632
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,S-real,93.2,0.932,1.7182130584192439,16704,0.023754257708787918,0.09822708368301392,0.1427211694419384,0.0,0.13882870972156525,0.2341592013835907,10.356800766283525,0.12143028527498245,0.16594827586206898,37.79334291187739,8.84219348659004
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,COMP-Med,100.0,1.0,1.7182130584192439,16704,-0.007949432358145714,0.12090898305177689,0.16568744629621507,0.11374521072796935,0.16360855102539062,0.28030991554260254,22.49161877394636,0.1467510163784027,0.5442409003831418,31.112308429118773,25.97581417624521
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.19929447770118713,0.12551574409008026,0.17524791732430453,3.4063697318007664,0.17734268307685852,0.32677868008613586,20.06704980842912,0.15649859607219696,0.6944444444444444,81.3338122605364,3.59794061302682
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.09941358864307404,0.0953981950879097,0.1448893249034881,1.628352490421456,0.1462690234184265,0.30947741866111755,17.109674329501914,0.1209864541888237,0.4600095785440613,40.38553639846743,4.2444923371647505
beijing_ssp245_near_2030s_typical_2035,Beijing,ssp245,near_2030s,typical,2035,LEGACY,120.0,1.2,1.7182130584192439,16704,0.12095186114311218,0.13440458476543427,0.20017531141638756,5.070641762452107,0.1817985475063324,0.33585643768310547,37.320402298850574,0.16304627060890198,1.5797413793103448,49.89822796934866,8.506944444444445
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.07445112615823746,0.09816675633192062,0.14386634156107903,0.035919540229885055,0.13832390308380127,0.22145451605319977,10.326867816091955,0.12262680381536484,0.19115181992337166,40.98419540229885,8.028017241379311
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,S-real,93.2,0.932,1.7182130584192439,16704,0.05363766476511955,0.09981484711170197,0.14744422137737268,0.02993295019157088,0.14088483154773712,0.22355470061302185,12.362308429118773,0.12497992068529129,0.23730842911877395,43.53448275862069,7.602969348659004
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.025098664686083794,0.1223362609744072,0.1705915950238704,0.9877873563218391,0.16708512604236603,0.28328127115964846,24.449233716475096,0.14967112243175507,0.6775023946360154,38.18845785440613,23.072318007662833
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.22785931825637817,0.13007959723472595,0.2029057823121547,5.136494252873564,0.18239113688468933,0.37082353234291077,22.13242337164751,0.16252712905406952,0.9031968390804598,85.71000957854406,3.065134099616858
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.12100890278816223,0.09750530868768692,0.15972209721803662,3.011254789272031,0.14863689243793488,0.30639442801475525,19.46240421455939,0.1251148283481598,0.6719348659003831,46.28831417624521,3.657806513409962
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,Beijing,ssp585,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,16704,0.14248821139335632,0.13509167730808258,0.2083558917045593,6.98036398467433,0.18697138130664825,0.33585643768310547,38.59554597701149,0.1682572364807129,1.6961206896551724,53.13697318007663,7.674808429118773
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.07445112615823746,0.09816675633192062,0.14386634156107903,0.035919540229885055,0.13832390308380127,0.22145451605319977,10.326867816091955,0.12262680381536484,0.19115181992337166,40.98419540229885,8.028017241379311
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,16704,0.05363766476511955,0.09981484711170197,0.14744422137737268,0.02993295019157088,0.14088483154773712,0.22355470061302185,12.362308429118773,0.12497992068529129,0.23730842911877395,43.53448275862069,7.602969348659004
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.025098664686083794,0.1223362609744072,0.1705915950238704,0.9877873563218391,0.16708512604236603,0.28328127115964846,24.449233716475096,0.14967112243175507,0.6775023946360154,38.18845785440613,23.072318007662833
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.22785931825637817,0.13007959723472595,0.2029057823121547,5.136494252873564,0.18239113688468933,0.37082353234291077,22.13242337164751,0.16252712905406952,0.9031968390804598,85.71000957854406,3.065134099616858
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.12100890278816223,0.09750530868768692,0.15972209721803662,3.011254789272031,0.14863689243793488,0.30639442801475525,19.46240421455939,0.1251148283481598,0.6719348659003831,46.28831417624521,3.657806513409962
beijing_ssp585_baseline_2020s_hot_2029,Beijing,ssp585,baseline_2020s,hot,2029,LEGACY,120.0,1.2,1.7182130584192439,16704,0.14248821139335632,0.13509167730808258,0.2083558917045593,6.98036398467433,0.18697138130664825,0.33585643768310547,38.59554597701149,0.1682572364807129,1.6961206896551724,53.13697318007663,7.674808429118773
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.051694758236408234,0.09514183551073074,0.14530390575528143,0.14367816091954022,0.136286199092865,0.24998769164085388,11.254789272030653,0.11970892548561096,0.2296455938697318,34.57854406130268,8.159722222222223
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,S-real,93.2,0.932,1.7182130584192439,16704,0.028337128460407257,0.09673076122999191,0.15005312934517845,0.23946360153256704,0.13798493146896362,0.258065402507782,12.721503831417625,0.1214543879032135,0.27861590038314177,37.661637931034484,8.465038314176246
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,COMP-Med,100.0,1.0,1.7182130584192439,16704,-0.006743873003870249,0.11867738515138626,0.1686818398535251,1.0356800766283525,0.16048870980739594,0.2827454209327698,19.48036398467433,0.14454619586467743,0.610632183908046,32.61494252873563,29.879070881226056
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.18413203954696655,0.11769688129425049,0.16058981418609614,0.4489942528735632,0.16181029379367828,0.27903008460998535,16.648706896551722,0.14426946640014648,0.36584051724137934,82.18390804597702,3.1549329501915713
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.08170504122972488,0.08905340731143951,0.13720762878656387,0.10775862068965517,0.13497452437877655,0.29288437962532043,13.553639846743296,0.11332368850708008,0.24964080459770116,38.06273946360153,4.166666666666666
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,LEGACY,120.0,1.2,1.7182130584192439,16704,0.10892210900783539,0.12701965868473053,0.19594897627830504,4.040948275862069,0.17469948530197144,0.3297167718410492,32.992097701149426,0.15667591989040375,1.1633740421455938,45.95306513409962,7.585009578544061
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1398952454328537,0.10469117015600204,0.1973176166415214,4.681513409961686,0.148514524102211,0.2975413203239441,14.798850574712644,0.13266915082931519,0.5881226053639846,53.09506704980843,2.7119252873563218
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,S-real,93.2,0.932,1.7182130584192439,16704,0.13293728232383728,0.10542718321084976,0.19089744687080382,4.0888409961685825,0.15089163184165955,0.28332337737083435,14.774904214559387,0.13428868353366852,0.5247246168582376,55.29214559386973,2.490421455938697
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.117633156478405,0.1296859085559845,0.2323507942259311,8.321360153256704,0.18092453479766846,0.35860979557037354,25.724377394636015,0.16186410188674927,1.2412595785440612,50.89798850574713,16.906130268199234
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.3613269031047821,0.1596539318561554,0.40282260328531255,16.74449233716475,0.22730113565921783,0.5243598818778992,33.902059386973185,0.20228153467178345,2.4735991379310347,92.95977011494253,0.04190613026819923
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.2432403862476349,0.11799900233745575,0.3207907855510711,12.595785440613028,0.1767694354057312,0.4198947250843048,30.801005747126435,0.15226978063583374,2.0604645593869733,57.48922413793104,1.430795019157088
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,LEGACY,120.0,1.2,1.7182130584192439,16704,0.255375474691391,0.14942269027233124,0.3070987150073051,15.104166666666666,0.21324536204338074,0.3842313289642334,45.01915708812261,0.19115950167179108,2.6450550766283527,63.439894636015325,5.579501915708812
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1398952454328537,0.10469117015600204,0.1973176166415214,4.681513409961686,0.148514524102211,0.2975413203239441,14.798850574712644,0.13266915082931519,0.5881226053639846,53.09506704980843,2.7119252873563218
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,S-real,93.2,0.932,1.7182130584192439,16704,0.13293728232383728,0.10542718321084976,0.19089744687080382,4.0888409961685825,0.15089163184165955,0.28332337737083435,14.774904214559387,0.13428868353366852,0.5247246168582376,55.29214559386973,2.490421455938697
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.117633156478405,0.1296859085559845,0.2323507942259311,8.321360153256704,0.18092453479766846,0.35860979557037354,25.724377394636015,0.16186410188674927,1.2412595785440612,50.89798850574713,16.906130268199234
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.3613269031047821,0.1596539318561554,0.40282260328531255,16.74449233716475,0.22730113565921783,0.5243598818778992,33.902059386973185,0.20228153467178345,2.4735991379310347,92.95977011494253,0.04190613026819923
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.2432403862476349,0.11799900233745575,0.3207907855510711,12.595785440613028,0.1767694354057312,0.4198947250843048,30.801005747126435,0.15226978063583374,2.0604645593869733,57.48922413793104,1.430795019157088
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,LEGACY,120.0,1.2,1.7182130584192439,16704,0.255375474691391,0.14942269027233124,0.3070987150073051,15.104166666666666,0.21324536204338074,0.3842313289642334,45.01915708812261,0.19115950167179108,2.6450550766283527,63.439894636015325,5.579501915708812
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1345546692609787,0.1034667119383812,0.18994730338454244,4.2444923371647505,0.14515770971775055,0.28332337737083435,13.266283524904216,0.13000023365020752,0.5843510536398467,49.67073754789272,4.28639846743295
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,S-real,93.2,0.932,1.7182130584192439,16704,0.12445656210184097,0.10444049537181854,0.18424920290708527,3.7595785440613025,0.1472463309764862,0.28026247024536133,13.409961685823754,0.13149422407150269,0.530830938697318,52.88553639846744,3.801484674329502
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.10517261922359467,0.12783941626548767,0.22358861118555057,7.08213601532567,0.1761394441127777,0.3155815303325653,22.575431034482758,0.1579919010400772,1.0598060344827587,46.55771072796935,19.384578544061306
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.34295693039894104,0.15388022363185883,0.39035005420446395,14.703065134099615,0.21356691420078278,0.5213801860809326,28.759578544061306,0.19191397726535797,2.14996408045977,90.32567049808429,0.38912835249042144
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.22018951177597046,0.11318492144346237,0.30646179318428035,10.500478927203066,0.16607704758644104,0.4198703467845917,26.424808429118773,0.14399941265583038,1.7474257662835249,51.263170498084285,2.460488505747126
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,LEGACY,120.0,1.2,1.7182130584192439,16704,0.2359907478094101,0.1450609713792801,0.292994911968708,12.5,0.2016322761774063,0.375043660402298,39.254070881226056,0.1819584220647812,2.2479645593869733,58.081896551724135,6.405651340996169
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1055036336183548,0.10491421073675156,0.1826608747243881,3.5859674329501914,0.14880269765853882,0.2975413203239441,14.547413793103448,0.13158129155635834,0.569683908045977,47.725095785440615,6.118295019157088
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,S-real,93.2,0.932,1.7182130584192439,16704,0.08963073045015335,0.10616320371627808,0.1819619208574295,3.4542624521072796,0.1504252701997757,0.2975656986236572,15.828544061302683,0.13309840857982635,0.5763888888888888,50.5926724137931,6.046455938697318
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.07076317071914673,0.13005709648132324,0.21870388165116306,6.693007662835249,0.17894618213176727,0.3477834165096283,25.8022030651341,0.16012495756149292,1.2213242337164751,45.569923371647505,21.14463601532567
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.3007107973098755,0.15159259736537933,0.3883519321680068,13.098659003831417,0.2128676027059555,0.5213801860809326,30.79501915708812,0.189775750041008,2.0551963601532566,86.26077586206897,2.2689176245210727
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.19087082147598267,0.11375916749238968,0.3008570149540901,9.620450191570882,0.17071321606636047,0.4198947250843048,26.658285440613028,0.14516881108283997,1.6459530651340997,53.125,3.322557471264368
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,LEGACY,120.0,1.2,1.7182130584192439,16704,0.1998302936553955,0.14825975894927979,0.2952587455511093,13.242337164750959,0.20556339621543884,0.3796754777431488,43.43271072796935,0.18447048962116241,2.454442049808429,57.165948275862064,7.471264367816093
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.1055036336183548,0.10491421073675156,0.1826608747243881,3.5859674329501914,0.14880269765853882,0.2975413203239441,14.547413793103448,0.13158129155635834,0.569683908045977,47.725095785440615,6.118295019157088
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,S-real,93.2,0.932,1.7182130584192439,16704,0.08963073045015335,0.10616320371627808,0.1819619208574295,3.4542624521072796,0.1504252701997757,0.2975656986236572,15.828544061302683,0.13309840857982635,0.5763888888888888,50.5926724137931,6.046455938697318
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.07076317071914673,0.13005709648132324,0.21870388165116306,6.693007662835249,0.17894618213176727,0.3477834165096283,25.8022030651341,0.16012495756149292,1.2213242337164751,45.569923371647505,21.14463601532567
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,EQ-Max,108.0,1.08,1.7182130584192439,16704,0.3007107973098755,0.15159259736537933,0.3883519321680068,13.098659003831417,0.2128676027059555,0.5213801860809326,30.79501915708812,0.189775750041008,2.0551963601532566,86.26077586206897,2.2689176245210727
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,COMP-Hi,110.0,1.1,1.7182130584192439,16704,0.19087082147598267,0.11375916749238968,0.3008570149540901,9.620450191570882,0.17071321606636047,0.4198947250843048,26.658285440613028,0.14516881108283997,1.6459530651340997,53.125,3.322557471264368
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,LEGACY,120.0,1.2,1.7182130584192439,16704,0.1998302936553955,0.14825975894927979,0.2952587455511093,13.242337164750959,0.20556339621543884,0.3796754777431488,43.43271072796935,0.18447048962116241,2.454442049808429,57.165948275862064,7.471264367816093
beijing_ssp585_mid_2050s_typical_2053,Beijing,ssp585,mid_2050s,typical,2053,COMP-Lo,90.0,0.9,1.7182130584192439,16704,0.0821446105837822,0.09388945251703262,0.1270436368882656,0.0,0.13009381294250488,0.2067948579788208,8.063936781609195,0.11643437296152115,0.12763409961685823,43.3249521072797,4.280411877394636
beijing_ssp585_mid_2050s_typical_2053,Beijing,ssp585,mid_2050s,typical,2053,S-real,93.2,0.932,1.7182130584192439,16704,0.06720957159996033,0.09513632208108902,0.12994711175560947,0.0,0.13212013244628906,0.2067948579788208,8.369252873563218,0.11843717098236084,0.14074473180076627,46.52777777777778,3.9870689655172415
beijing_ssp585_mid_2050s_typical_2053,Beijing,ssp585,mid_2050s,typical,2053,COMP-Med,100.0,1.0,1.7182130584192439,16704,0.03576728701591492,0.11699333041906357,0.1516326740384102,0.2274904214559387,0.15906135737895966,0.2641083598136902,16.451149425287355,0.1428847759962082,0.35889607279693486,41.582854406130274,20.947078544061306
