case_id,city,scenario,time_slice,severity,weather_year,manifest_mean_temp_c,manifest_cdh18_c_hour,manifest_max_temp_c,manifest_hours_temp_ge_35,manifest_mean_rh_pct,epw_path,data_rows,calendar_years,invalid_field_width_rows,body_sha256,transform_sha256,mean_temp_c,min_temp_c,max_temp_c,cdh18_c_hour,hours_temp_ge_35,mean_rh_pct,min_rh_pct,max_rh_pct,dewpoint_above_drybulb_rows,min_pressure_pa,max_pressure_pa,annual_ghi_kwh_m2,max_ghi_w_m2,max_dni_w_m2,max_dhi_w_m2,max_wind_m_s,broad_range_violation_rows,mean_temp_difference_c,max_temp_difference_c,cdh18_difference_c_hour,hours_ge_35_difference,mean_rh_difference_pct_point
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,25.031005,65640.381845,38.346068,313,75.413962,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_heatwave_extreme_2032.epw,8784,2032,0,10457a9a5e69c3075f1dba04baaae27b062383372caa0c1a3354939269710b40,95cacd87fc26ec2e35fe0aa22dfa10701ecd86c746247a4545d519fc83b42c1e,25.03100068306011,8.58,38.35,65640.21,313,75.41188524590164,41.0,94.0,0,99407.0,102391.0,1555.754,823.0,679.0,548.0,4.68,0,-4.316939890003368e-06,0.003931999999998936,-0.17184499998984393,0,-0.002076754098354172
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,25.765888,72092.918343,39.523241,265,75.438233,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_hot_2030.epw,8760,2030,0,d8d5af555ea767be8f72c08cb229d2cc0d0bf5d4341bf257c37a842a9f000ebe,871dceaf01b051b9cdc91390ad6240a457d9953b73e81b5551daf6de3681bb02,25.76586529680365,7.5,39.52,72092.87,265,75.4337899543379,41.0,93.0,0,99034.0,102444.0,1649.85,821.0,679.0,552.0,4.59,0,-2.2703196350448707e-05,-0.0032409999999956085,-0.04834300000220537,0,-0.004443045662100076
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,24.86027,64616.926824,39.969712,233,75.429458,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_typical_2038.epw,8760,2038,0,21ac3684c23ae0ee63decd2b2d4fd3ebc8f5c89190829808ee71fba3d70044a3,f19fff3050c9e9c529b7e7ab0408b15e3e402cf69394eab3abf08ab587eadc68,24.860190639269405,8.26,39.97,64616.64000000001,233,75.43230593607306,41.0,94.0,0,99125.0,102372.0,1604.213,814.0,679.0,558.0,7.1,0,-7.936073059511273e-05,0.0002879999999976235,-0.2868239999952493,0,0.0028479360730671033
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,24.411948,71605.855553,44.727355,1535,33.49459,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_baseline_2020s_heatwave_extreme_2025.epw,8760,2025,0,42ac910f9f150e84c2c3db9b10f7e10d7258b391a97fd574d91836e2a52a24ac,7d66ecab3aebd6b97fa52bfb13c32f11bab848c7ca091cc4c236701e2d4bcd85,24.41192808219178,-2.57,44.73,71605.74,1535,33.48972602739726,10.0,62.0,0,99741.0,103445.0,2106.722,1036.0,915.0,371.0,11.37,0,-1.9917808220526467e-05,0.0026449999999940133,-0.1155529999959981,0,-0.00486397260274174
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,25.185899,74823.600944,45.26742,1518,33.696174,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_baseline_2020s_hot_2028.epw,8784,2028,0,b9d381afdc984c653b12fe2fea4a1b8cfffd0515044bebb8f6bdf2ec56ebdfd6,2a27ad5f9479799f9e839ecd48f2e950eaac1ace719113e080d1ff5abb78810e,25.18585496357013,2.94,45.27,74823.27000000002,1520,33.69467213114754,11.0,62.0,0,99815.0,103251.0,2102.805,987.0,914.0,329.0,10.23,0,-4.403642986972045e-05,0.002580000000001803,-0.33094399998662993,2,-0.0015018688524577328
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,24.539072,71184.114389,44.22628,1335,33.624821,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_baseline_2020s_typical_2026.epw,8760,2026,0,5b7f2c881e01fe46cf784e7a843b60f5e7447539393e269719b792b9501ad621,8afeeda853e89953116cbe9f59f65d1acd1daf6a310942484454e1f74bc5c99a,24.539092465753427,-0.01,44.23,71184.23999999999,1337,33.62910958904109,10.0,62.0,0,99664.0,103013.0,2190.613,1064.0,915.0,375.0,10.96,0,2.0465753426179845e-05,0.0037199999999941724,0.12561099999584258,2,0.004288589041095747
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,27.016198,88651.441811,47.308803,2253,33.601588,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_late_2080s_heatwave_extreme_2086.epw,8760,2086,0,b95f5d8a97cb3d7dca82ed05f76ff8e41d6997ffd2ce9e65479a1fc9e3aaa9a1,9083cdccdb3c6b8edc344a3580af73f89cab97bf20845c5fd83f6afbf2d1266a,27.016212328767125,2.86,47.31,88651.57,2255,33.604109589041094,11.0,62.0,0,99797.0,103194.0,2218.056,1063.0,914.0,363.0,9.36,0,1.432876712570419e-05,0.0011970000000047776,0.12818900001002476,2,0.002521589041094785
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,27.016198,88651.441811,47.308803,2253,33.601588,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_late_2080s_hot_2086.epw,8760,2086,0,b95f5d8a97cb3d7dca82ed05f76ff8e41d6997ffd2ce9e65479a1fc9e3aaa9a1,9083cdccdb3c6b8edc344a3580af73f89cab97bf20845c5fd83f6afbf2d1266a,27.016212328767125,2.86,47.31,88651.57,2255,33.604109589041094,11.0,62.0,0,99797.0,103194.0,2218.056,1063.0,914.0,363.0,9.36,0,1.432876712570419e-05,0.0011970000000047776,0.12818900001002476,2,0.002521589041094785
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,25.969207,79219.739395,46.901102,1870,33.604888,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_late_2080s_typical_2081.epw,8760,2081,0,7995a16e91791ea2e067d3110ed6d377fde394064a2fbdc398852daf36abe908,fd03dead43238e5a1e331197c52cee75d045bb618c9e7b712cc93f27230c3bf1,25.969208904109596,1.44,46.9,79219.67,1871,33.60331050228311,10.0,62.0,0,99720.0,103276.0,2047.87,1068.0,915.0,337.0,9.16,0,1.9041095953298282e-06,-0.001102000000003045,-0.06939499999862164,1,-0.001577497716894527
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,25.948845,79759.73184,48.40026,1945,33.608246,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_heatwave_extreme_2051.epw,8760,2051,0,46171916791f96e09183f3d15854469ce74bd699e55371bb3ff0c76d2780bceb,2c2b32ed2ceb872560ffd60cf3e5febcb295b120de902955846d217f167c1ef9,25.94887785388128,3.85,48.4,79759.95,1948,33.60353881278539,10.0,62.0,0,99706.0,103123.0,2083.35,1030.0,915.0,366.0,10.61,0,3.2853881283045894e-05,-0.00026000000000436785,0.21816000000399072,3,-0.004707187214613384
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,26.193468,79853.399059,45.418481,1921,33.577987,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_hot_2058.epw,8760,2058,0,7da15f6004f8d5c700e8ea93f237e77047575258410ff20add0c53318203d768,7e125249e51521e5833c3e7cc0d37fa43c15b6b1843f2b300fca53027f254617,26.193462328767126,1.43,45.42,79853.5,1923,33.576141552511416,10.0,62.0,0,99792.0,102956.0,2101.412,1030.0,915.0,346.0,11.65,0,-5.671232873538656e-06,0.0015190000000018244,0.10094099999696482,2,-0.0018454474885842842
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,25.475446,76295.930138,49.096773,1771,33.566478,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_typical_2054.epw,8760,2054,0,e47aa5c1305aefffea0d6dd517f7197da0bead4506fcbd6f0a2b8a4601c115dc,b15f19b98b0388c4fc290b5e8832d0ace7a34a405b25a7fd16f1a2fa08d7337c,25.475519406392692,-0.44,49.1,76296.23999999999,1772,33.56860730593608,11.0,62.0,0,99636.0,102868.0,2121.124,1065.0,915.0,339.0,11.19,0,7.340639269060034e-05,0.0032270000000025334,0.3098619999946095,1,0.0021293059360800726
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,25.913598,78473.175476,45.838799,1872,33.574899,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_near_2030s_heatwave_extreme_2039.epw,8760,2039,0,d1af0d8c4fd91d0afa29a0e6e6d01cd2ca6c1b505e847c9e715f4bc78c4a127e,40fe8ebf867f5fe11f445d64e46aac7938cfacdecaddd285bfa6abcb29fe09aa,25.913566210045666,6.72,45.84,78472.91,1872,33.57511415525114,11.0,62.0,0,99337.0,102894.0,2106.122,1006.0,914.0,389.0,13.18,0,-3.1789954334726644e-05,0.001201000000001784,-0.2654760000004899,0,0.00021515525114068623
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,25.913598,78473.175476,45.838799,1872,33.574899,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_near_2030s_hot_2039.epw,8760,2039,0,d1af0d8c4fd91d0afa29a0e6e6d01cd2ca6c1b505e847c9e715f4bc78c4a127e,40fe8ebf867f5fe11f445d64e46aac7938cfacdecaddd285bfa6abcb29fe09aa,25.913566210045666,6.72,45.84,78472.91,1872,33.57511415525114,11.0,62.0,0,99337.0,102894.0,2106.122,1006.0,914.0,389.0,13.18,0,-3.1789954334726644e-05,0.001201000000001784,-0.2654760000004899,0,0.00021515525114068623
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,25.014287,73921.16468,44.107186,1617,33.648513,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_near_2030s_typical_2034.epw,8760,2034,0,47b14444d835d321ebad5563a859b52684ba356fc3fd52f24efef21ec56e4329,cf11ed53f0934145d674cd840f8a8f99a35472931c2a619de5f8905985558641,25.014326484018262,0.19,44.11,73921.33,1618,33.64920091324201,11.0,62.0,0,99565.0,103441.0,2175.499,1080.0,914.0,391.0,11.25,0,3.948401826292525e-05,0.0028140000000007603,0.1653200000000652,1,0.0006879132420110068
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,25.640416,78622.580501,48.569826,1894,33.49459,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_heatwave_extreme_2025.epw,8760,2025,0,84c76e9a1df479ff453b0875cebfae0f606c4ea7f93fba4c8d8cc08ab61b78a6,cd5f2178ac06cf126c0d9993432ed4313db89885490ab23cfb02baa8ed18aeee,25.64042123287671,2.8,48.57,78622.45999999999,1896,33.48972602739726,10.0,62.0,0,99660.0,103404.0,2066.167,1039.0,915.0,337.0,12.58,0,5.232876713279211e-06,0.00017400000000122873,-0.12050100001215469,2,-0.00486397260274174
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,25.640416,78622.580501,48.569826,1894,33.49459,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_hot_2025.epw,8760,2025,0,84c76e9a1df479ff453b0875cebfae0f606c4ea7f93fba4c8d8cc08ab61b78a6,cd5f2178ac06cf126c0d9993432ed4313db89885490ab23cfb02baa8ed18aeee,25.64042123287671,2.8,48.57,78622.45999999999,1896,33.48972602739726,10.0,62.0,0,99660.0,103404.0,2066.167,1039.0,915.0,337.0,12.58,0,5.232876713279211e-06,0.00017400000000122873,-0.12050100001215469,2,-0.00486397260274174
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,25.016553,74420.787043,44.905296,1628,33.556126,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_typical_2029.epw,8760,2029,0,6b61e1dc71fb3e88f344ccbcff1ad1f5a0ee142e85b3b0e5df4b4de10f02fd4e,09b256691ba2f212457b7c0107252bc877c434a45a624503ab37f52cbac5759f,25.01650913242009,-0.81,44.91,74420.48,1630,33.55582191780822,10.0,62.0,0,99685.0,102973.0,2144.489,1046.0,915.0,375.0,14.88,0,-4.3867579908152265e-05,0.004703999999996711,-0.30704300000797957,2,-0.00030408219178212903
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,28.533525,98583.505737,50.015845,2961,33.582353,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_heatwave_extreme_2085.epw,8760,2085,0,92a7c51002b75939f8663277f90d95980bccc20f1c1354af68cd20471eead7c5,68919a4d48eb7170591899a89fc0f34eff392aab1f2b20aba212221abfbd00c7,28.533441780821917,8.0,50.02,98583.01,2961,33.57979452054794,10.0,62.0,0,99955.0,102933.0,2047.289,1017.0,915.0,339.0,10.54,0,-8.321917808373769e-05,0.00415500000000435,-0.49573700000473764,0,-0.002558479452055451
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,28.691407,100416.173126,49.815548,2950,33.58935,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_hot_2089.epw,8760,2089,0,77f504c2516a5487bcae250047e3d87b4d6c31e11657f87a69487209752304b3,823b65d29fdfdefcc12d2edcfebeca9ec168803e35a37444c042c8765054a754,28.691406392694066,3.89,49.82,100415.99999999999,2950,33.58881278538813,10.0,62.0,0,99858.0,103154.0,2055.314,1021.0,916.0,361.0,9.45,0,-6.073059353184362e-07,0.004452000000000567,-0.17312600000877865,0,-0.0005372146118745036
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,28.69478,98388.791575,51.126026,2713,33.604888,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_typical_2081.epw,8760,2081,0,558cf65dcbed838d757374ab58e8ce1b323bb8299a4682bcef7aaa201ce5bfbe,8a2aa513251d82a35825fd9b6de21c0ecfa405f6f6dc43349510b5afa03e6676,28.69482191780822,6.33,51.13,98389.00000000001,2713,33.60331050228311,10.0,62.0,0,98882.0,102740.0,2062.47,1029.0,915.0,407.0,10.32,0,4.191780821827251e-05,0.003973999999999478,0.20842500001890585,0,-0.001577497716894527
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,27.039852,87912.98681,48.190054,2145,33.606312,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_heatwave_extreme_2057.epw,8760,2057,0,65b82990a42c0bfd5b51013ab413084e80eaea1816640737a1a0e73ead8ed033,4c563141be61d8ddf7a74b4ad6666fd1a64113322df8536c517b221b1009805b,27.039867579908673,-0.57,48.19,87913.37999999999,2146,33.603995433789954,10.0,62.0,0,99661.0,103479.0,2090.706,986.0,915.0,336.0,9.47,0,1.5579908673402088e-05,-5.400000000577165e-05,0.39318999998795334,1,-0.0023165662100481654
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,27.039852,87912.98681,48.190054,2145,33.606312,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_hot_2057.epw,8760,2057,0,65b82990a42c0bfd5b51013ab413084e80eaea1816640737a1a0e73ead8ed033,4c563141be61d8ddf7a74b4ad6666fd1a64113322df8536c517b221b1009805b,27.039867579908673,-0.57,48.19,87913.37999999999,2146,33.603995433789954,10.0,62.0,0,99661.0,103479.0,2090.706,986.0,915.0,336.0,9.47,0,1.5579908673402088e-05,-5.400000000577165e-05,0.39318999998795334,1,-0.0023165662100481654
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,25.588838,76954.190981,46.5043,1889,33.594741,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_typical_2050.epw,8760,2050,0,b96e0c8b8acb89d21cf145789d229b57921e2d0b9a29e5fea6cc32678f6cc0ce,b006b997c290aa201fa6e73bedc6339abf4da00a97e8787259dc7f92627b2de5,25.58886529680365,3.81,46.5,76954.51,1890,33.586643835616435,10.0,62.0,0,99553.0,103055.0,2050.309,1000.0,916.0,305.0,12.52,0,2.729680365121112e-05,-0.004300000000000637,0.3190189999877475,1,-0.008097164383563893
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,26.034553,80932.709053,46.648872,1953,33.602182,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_heatwave_extreme_2033.epw,8760,2033,0,8b61b87b981065a1c56e49218af783939b15bddd26a04fbd6d167adf1bbdad0f,c4bde549452988dc8c8df1fadff3cc3436bd66223ce69bd9f7c303d3368a9cd1,26.034513698630136,3.57,46.65,80932.43000000001,1955,33.602511415525115,10.0,61.0,0,99785.0,102779.0,2143.932,1040.0,915.0,403.0,8.7,0,-3.9301369863409263e-05,0.0011280000000013501,-0.27905299999110866,2,0.0003294155251154507
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,26.034553,80932.709053,46.648872,1953,33.602182,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_hot_2033.epw,8760,2033,0,8b61b87b981065a1c56e49218af783939b15bddd26a04fbd6d167adf1bbdad0f,c4bde549452988dc8c8df1fadff3cc3436bd66223ce69bd9f7c303d3368a9cd1,26.034513698630136,3.57,46.65,80932.43000000001,1955,33.602511415525115,10.0,61.0,0,99785.0,102779.0,2143.932,1040.0,915.0,403.0,8.7,0,-3.9301369863409263e-05,0.0011280000000013501,-0.27905299999110866,2,0.0003294155251154507
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,25.208201,74176.572764,49.303614,1591,33.648513,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_typical_2034.epw,8760,2034,0,d91bdc4d2d263ac6f9d436e85618550452705ac9c42f40fdba3deff4e3ab76e0,433c1f7abe031b6c0b8f9f0cec0e5522eb5870dcf08e53d99c5276f363512746,25.2081301369863,1.46,49.3,74176.05,1594,33.64920091324201,11.0,62.0,0,98664.0,103360.0,2121.79,1043.0,914.0,388.0,9.81,0,-7.086301370051729e-05,-0.0036140000000060013,-0.5227639999939129,3,0.0006879132420110068
