weather,city,scenario,time_slice,severity,weather_year,event,threshold,aggregator,n_steps,ordinal_high_count,nominal_high_count,both_high_count,union_high_count,ordinal_only_count,nominal_only_count,disagreement_count,ordinal_high_pct,nominal_high_pct,nominal_minus_ordinal_pp,disagreement_pct,jaccard
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.25,zone_p90,16704,6500,6641,6178,6963,322,463,785,38.912835249042146,39.75694444444444,0.8441091954022983,4.6994731800766285,0.8872612379721384
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.25,any_zone,16704,8916,8500,8216,9200,700,284,984,53.37643678160919,50.8860153256705,-2.490421455938696,5.890804597701149,0.8930434782608696
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.26,equal_zone_mean,16704,1571,2126,1550,2147,21,576,597,9.40493295019157,12.72749042145594,3.3225574712643686,3.5739942528735638,0.7219375873311598
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.26,area_weighted_mean,16704,1308,1826,1296,1838,12,530,542,7.830459770114942,10.931513409961687,3.1010536398467443,3.2447318007662838,0.705114254624592
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.26,zone_p90,16704,6015,6464,5731,6748,284,733,1017,36.00933908045977,38.69731800766284,2.6879789272030665,6.088362068965517,0.8492886781268524
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.26,any_zone,16704,8123,8375,7700,8798,423,675,1098,48.629070881226056,50.13769157088122,1.5086206896551713,6.573275862068965,0.8751989088429188
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.27,equal_zone_mean,16704,1336,1977,1324,1989,12,653,665,7.998084291187739,11.835488505747128,3.8374042145593883,3.9810823754789273,0.6656611362493715
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.27,area_weighted_mean,16704,1119,1670,1116,1673,3,554,557,6.698994252873564,9.997605363984674,3.2986111111111107,3.334530651340996,0.667065152420801
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.27,zone_p90,16704,5860,6262,5559,6563,301,703,1004,35.08141762452107,37.48802681992337,2.4066091954022983,6.010536398467433,0.847021179338717
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.27,any_zone,16704,7936,8071,7505,8502,431,566,997,47.509578544061306,48.31776819923372,0.8081896551724144,5.968630268199234,0.8827334744765938
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.28,equal_zone_mean,16704,1141,1808,1139,1810,2,669,671,6.830699233716475,10.82375478927203,3.9930555555555554,4.017001915708812,0.6292817679558012
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.28,area_weighted_mean,16704,905,1546,905,1546,0,641,641,5.417863984674329,9.255268199233717,3.8374042145593874,3.8374042145593865,0.5853816300129366
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.28,zone_p90,16704,5549,6110,5256,6403,293,854,1147,33.219588122605366,36.57806513409962,3.358477011494254,6.86661877394636,0.820865219428393
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.28,any_zone,16704,7612,7857,7187,8282,425,670,1095,45.569923371647505,47.036637931034484,1.4667145593869724,6.555316091954023,0.8677855590437092
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.29,equal_zone_mean,16704,936,1659,933,1662,3,726,729,5.603448275862069,9.931752873563218,4.328304597701149,4.364224137931035,0.5613718411552346
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.29,area_weighted_mean,16704,722,1422,722,1422,0,700,700,4.322318007662835,8.512931034482758,4.190613026819923,4.190613026819923,0.5077355836849508
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.29,zone_p90,16704,5278,5958,4977,6259,301,981,1282,31.59722222222222,35.668103448275865,4.070881226053641,7.674808429118773,0.7951749480747723
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.29,any_zone,16704,7508,7701,7074,8135,434,627,1061,44.94731800766284,46.10272988505747,1.1554118773946354,6.351772030651341,0.8695759065765212
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.3,equal_zone_mean,16704,746,1494,745,1495,1,749,750,4.465996168582375,8.943965517241379,4.477969348659004,4.489942528735632,0.4983277591973244
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.3,area_weighted_mean,16704,591,1322,590,1323,1,732,733,3.5380747126436782,7.914272030651341,4.376197318007663,4.388170498084292,0.4459561602418745
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.3,zone_p90,16704,4873,5806,4604,6075,269,1202,1471,29.172653256704983,34.758141762452105,5.585488505747121,8.806273946360154,0.7578600823045267
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.3,any_zone,16704,6826,7584,6468,7942,358,1116,1474,40.86446360153257,45.40229885057471,4.537835249042144,8.824233716475096,0.814404432132964
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.31,equal_zone_mean,16704,607,1319,603,1323,4,716,720,3.633860153256705,7.896312260536398,4.262452107279692,4.310344827586207,0.4557823129251701
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.31,area_weighted_mean,16704,479,1194,477,1196,2,717,719,2.86757662835249,7.1479885057471275,4.280411877394637,4.304358237547893,0.3988294314381271
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.31,zone_p90,16704,4412,5660,4211,5861,201,1449,1650,26.412835249042143,33.88409961685824,7.471264367816094,9.87787356321839,0.718478075413752
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.31,any_zone,16704,6568,7508,6276,7800,292,1232,1524,39.319923371647505,44.94731800766284,5.627394636015326,9.123563218390805,0.8046153846153846
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.32,equal_zone_mean,16704,454,1170,451,1173,3,719,722,2.717911877394636,7.004310344827585,4.286398467432949,4.322318007662835,0.38448422847399827
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.32,area_weighted_mean,16704,372,1079,372,1079,0,707,707,2.227011494252874,6.459530651340996,4.232519157088122,4.232519157088123,0.3447636700648749
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.32,zone_p90,16704,3876,5491,3660,5707,216,1831,2047,23.204022988505745,32.872365900383144,9.668342911877398,12.254549808429118,0.6413176800420536
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.32,any_zone,16704,5266,7381,5121,7526,145,2260,2405,31.525383141762454,44.18702107279693,12.66163793103448,14.397749042145595,0.68044113739038
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.33,equal_zone_mean,16704,331,1047,331,1047,0,716,716,1.9815613026819925,6.267959770114942,4.286398467432949,4.28639846743295,0.31614135625596945
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.33,area_weighted_mean,16704,283,972,283,972,0,689,689,1.694204980842912,5.818965517241379,4.124760536398467,4.124760536398467,0.2911522633744856
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.33,zone_p90,16704,3791,5302,3523,5570,268,1779,2047,22.695162835249043,31.740900383141764,9.04573754789272,12.254549808429118,0.6324955116696589
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.33,any_zone,16704,5099,7249,4957,7391,142,2292,2434,30.525622605363985,43.39679118773947,12.87116858237548,14.571360153256704,0.6706805574347179
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.34,equal_zone_mean,16704,262,938,262,938,0,676,676,1.5684865900383143,5.615421455938698,4.046934865900384,4.046934865900384,0.279317697228145
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.34,area_weighted_mean,16704,204,886,204,886,0,682,682,1.221264367816092,5.30411877394636,4.082854406130268,4.082854406130268,0.23024830699774265
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.34,zone_p90,16704,3659,5079,3386,5352,273,1693,1966,21.904932950191572,30.405890804597703,8.50095785440613,11.76963601532567,0.632660687593423
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.34,any_zone,16704,5099,7115,4935,7279,164,2180,2344,30.525622605363985,42.594588122605366,12.06896551724138,14.032567049808428,0.6779777441956313
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.35,equal_zone_mean,16704,214,836,214,836,0,622,622,1.2811302681992338,5.004789272030651,3.723659003831417,3.723659003831418,0.25598086124401914
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.35,area_weighted_mean,16704,166,809,166,809,0,643,643,0.9937739463601534,4.843151340996169,3.849377394636015,3.849377394636015,0.20519159456118666
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.35,zone_p90,16704,3123,4868,2891,5100,232,1977,2209,18.69612068965517,29.142720306513407,10.446599616858238,13.224377394636017,0.5668627450980392
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.35,any_zone,16704,5099,6957,4903,7153,196,2054,2250,30.525622605363985,41.64870689655172,11.123084291187741,13.469827586206899,0.6854466657346567
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.36,equal_zone_mean,16704,167,701,166,702,1,535,536,0.9997605363984674,4.196599616858237,3.19683908045977,3.2088122605363987,0.23646723646723647
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.36,area_weighted_mean,16704,137,686,137,686,0,549,549,0.8201628352490421,4.106800766283525,3.2866379310344827,3.2866379310344827,0.19970845481049562
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.36,zone_p90,16704,2985,4660,2748,4897,237,1912,2149,17.869971264367816,27.89750957854406,10.027538314176246,12.865181992337165,0.5611598938125383
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.36,any_zone,16704,5099,6638,4813,6924,286,1825,2111,30.525622605363985,39.7389846743295,9.21336206896552,12.637691570881227,0.6951184286539572
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.37,equal_zone_mean,16704,132,548,132,548,0,416,416,0.7902298850574714,3.2806513409961684,2.490421455938697,2.490421455938697,0.24087591240875914
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.37,area_weighted_mean,16704,109,559,109,559,0,450,450,0.6525383141762453,3.3465038314176243,2.693965517241379,2.693965517241379,0.19499105545617174
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.37,zone_p90,16704,2582,4417,2353,4646,229,2064,2293,15.457375478927204,26.44276819923372,10.985392720306514,13.727250957854405,0.506457167455876
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.37,any_zone,16704,4654,6263,4346,6571,308,1917,2225,27.861590038314176,37.49401340996169,9.632423371647509,13.320162835249041,0.6613909602800183
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.38,equal_zone_mean,16704,106,446,106,446,0,340,340,0.6345785440613027,2.6700191570881224,2.03544061302682,2.03544061302682,0.23766816143497757
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.38,area_weighted_mean,16704,81,468,81,468,0,387,387,0.4849137931034483,2.8017241379310347,2.3168103448275863,2.3168103448275863,0.17307692307692307
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.38,zone_p90,16704,2107,4069,1909,4267,198,2160,2358,12.61374521072797,24.359434865900383,11.745689655172415,14.11637931034483,0.4473869228966487
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.38,any_zone,16704,3711,5866,3523,6054,188,2343,2531,22.21623563218391,35.11733716475096,12.901101532567047,15.15205938697318,0.5819293029402048
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.39,equal_zone_mean,16704,87,353,87,353,0,266,266,0.5208333333333333,2.1132662835249043,1.592432950191571,1.5924329501915708,0.24645892351274787
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.39,area_weighted_mean,16704,73,376,73,376,0,303,303,0.4370210727969348,2.2509578544061304,1.8139367816091954,1.8139367816091954,0.19414893617021275
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.39,zone_p90,16704,1876,3614,1658,3832,218,1956,2174,11.230842911877396,21.635536398467433,10.40469348659004,13.014846743295019,0.4326722338204593
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.39,any_zone,16704,3245,5458,3029,5674,216,2429,2645,19.4264846743295,32.67480842911878,13.24832375478927,15.834530651340998,0.5338385618611209
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.4,equal_zone_mean,16704,60,286,60,286,0,226,226,0.35919540229885055,1.7121647509578544,1.3529693486590038,1.3529693486590038,0.2097902097902098
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.4,area_weighted_mean,16704,58,276,58,276,0,218,218,0.3472222222222222,1.6522988505747127,1.3050766283524906,1.3050766283524906,0.21014492753623187
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.4,zone_p90,16704,1788,3029,1573,3244,215,1456,1671,10.704022988505747,18.13338122605364,7.429358237547894,10.003591954022989,0.4848951911220715
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,broad_tail,0.4,any_zone,16704,3152,4821,2884,5089,268,1937,2205,18.869731800766285,28.861350574712645,9.991618773946362,13.20043103448276,0.5667125171939478
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.025,equal_zone_mean,16704,7648,9306,7612,9342,36,1694,1730,45.785440613026815,55.71120689655172,9.925766283524906,10.356800766283525,0.8148148148148148
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.025,area_weighted_mean,16704,7094,8446,7004,8536,90,1442,1532,42.468869731800766,50.56273946360154,8.093869731800767,9.171455938697317,0.8205248359887535
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.025,zone_p90,16704,10843,11715,10803,11755,40,912,952,64.9125957854406,70.13290229885058,5.220306513409967,5.699233716475096,0.9190131858783497
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.025,any_zone,16704,13208,14157,13109,14256,99,1048,1147,79.07088122605363,84.7521551724138,5.681273946360155,6.86661877394636,0.9195426487093153
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.05,equal_zone_mean,16704,2595,4396,2524,4467,71,1872,1943,15.535201149425287,26.317049808429115,10.78184865900383,11.631944444444445,0.5650324602641594
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.05,area_weighted_mean,16704,1175,2882,1175,2882,0,1707,1707,7.034243295019158,17.253352490421456,10.219109195402298,10.219109195402298,0.4077029840388619
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.05,zone_p90,16704,6046,6936,6002,6980,44,934,978,36.194923371647505,41.52298850574713,5.328065134099619,5.8548850574712645,0.8598853868194842
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.05,any_zone,16704,7728,8590,7651,8667,77,939,1016,46.264367816091955,51.42480842911878,5.160440613026818,6.082375478927203,0.8827737394715588
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.075,equal_zone_mean,16704,479,1465,476,1468,3,989,992,2.86757662835249,8.770354406130268,5.902777777777778,5.938697318007663,0.3242506811989101
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.075,area_weighted_mean,16704,300,1144,300,1144,0,844,844,1.7959770114942528,6.8486590038314175,5.052681992337164,5.052681992337165,0.26223776223776224
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.075,zone_p90,16704,4327,6063,4304,6086,23,1759,1782,25.90397509578544,36.29669540229885,10.392720306513409,10.668103448275861,0.7071968452185343
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.075,any_zone,16704,6093,7807,6020,7880,73,1787,1860,36.47629310344828,46.73730842911878,10.261015325670497,11.135057471264368,0.7639593908629442
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.1,equal_zone_mean,16704,101,513,99,515,2,414,416,0.6046455938697318,3.071120689655172,2.4664750957854404,2.490421455938697,0.19223300970873786
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.1,area_weighted_mean,16704,53,396,53,396,0,343,343,0.3172892720306513,2.3706896551724137,2.0534003831417627,2.0534003831417627,0.13383838383838384
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.1,zone_p90,16704,3535,4771,3460,4846,75,1311,1386,21.16259578544061,28.562021072796934,7.399425287356321,8.297413793103448,0.7139909203466777
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.1,any_zone,16704,5392,6699,5234,6857,158,1465,1623,32.27969348659004,40.10416666666667,7.82447318007663,9.716235632183908,0.7633075689076856
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.15,equal_zone_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.15,area_weighted_mean,16704,0,1,0,1,0,1,1,0.0,0.005986590038314176,0.005986590038314176,0.005986590038314176,0.0
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.15,zone_p90,16704,1253,1663,949,1967,304,714,1018,7.501197318007663,9.955699233716475,2.4545019157088124,6.094348659003831,0.4824605998983223
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.15,any_zone,16704,2537,2912,1996,3453,541,916,1457,15.187978927203066,17.43295019157088,2.244971264367815,8.722461685823754,0.5780480741384304
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.2,equal_zone_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.2,area_weighted_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.2,zone_p90,16704,37,27,13,51,24,14,38,0.22150383141762453,0.16163793103448276,-0.05986590038314177,0.2274904214559387,0.2549019607843137
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,outermost,0.2,any_zone,16704,86,436,67,455,19,369,388,0.5148467432950191,2.610153256704981,2.095306513409962,2.3227969348659006,0.14725274725274726
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,broad_tail,0.05,equal_zone_mean,16704,16686,16704,16686,16704,0,18,18,99.89224137931035,100.0,0.10775862068965747,0.10775862068965517,0.9989224137931034
