weather,zone,zone_label,floor,position,position_name,high_tail_pct__COMP-Lo,high_tail_pct__S-real,high_tail_pct__COMP-Med,high_tail_pct__EQ-Max,high_tail_pct__COMP-Hi,high_tail_pct__LEGACY,mean_p_tail__COMP-Lo,mean_p_tail__S-real,mean_p_tail__COMP-Med,mean_p_tail__EQ-Max,mean_p_tail__COMP-Hi,mean_p_tail__LEGACY,high_tail_pct_profile_spread,mean_p_tail_profile_spread,sreal_high_tail_gap_to_max_profile,sreal_mean_p_tail_gap_to_max_profile
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_1,Top P1,top,P1,P1 south,8.908045977011495,8.967911877394636,14.16427203065134,18.618295019157088,16.67265325670498,23.55124521072797,0.11872615086896948,0.11987829643018634,0.1438341927356834,0.16701979253713492,0.13037859421691786,0.1653591282453449,14.643199233716475,0.04829364166816544,14.583333333333334,0.04714149610694858
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_2,Top P2,top,P2,P2 east,1.3409961685823755,0.8321360153256706,3.5380747126436782,11.12308429118774,9.70426245210728,11.19492337164751,0.09653958343435211,0.09754815398263289,0.11930182820838285,0.14474253806104562,0.10279353734821522,0.13612187058963637,10.36278735632184,0.04820295462669351,10.36278735632184,0.04719438407841273
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_3,Top P3,top,P3,P3 north,3.7835249042145596,3.400383141762452,6.722940613026821,14.170258620689655,11.548132183908045,13.73323754789272,0.09905929822233488,0.09996442670858269,0.12356310927396502,0.15096875015669226,0.10948145592428674,0.1437683768254423,10.769875478927203,0.05190945193435738,10.769875478927203,0.05100432344810957
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_4,Top P4,top,P4,P4 west,2.280890804597701,1.7540708812260535,4.909003831417625,11.188936781609195,9.464798850574713,13.505747126436782,0.09986374477437701,0.10086936416809882,0.12285574994110877,0.14570151105986606,0.10566353258414754,0.14470070458189202,11.751676245210728,0.04583776628548905,11.751676245210728,0.04483214689176725
beijing_ssp245_mid_2050s_heatwave_extreme_2050,core_bottom,Core bottom,bottom,core,Core,0.9578544061302682,0.8979885057471264,3.8314176245210727,9.764128352490422,7.1240421455938705,13.110632183908047,0.1104288475896641,0.11467800529250899,0.13852607733746125,0.1521502034903537,0.11561704314215167,0.14348934437698052,12.212643678160921,0.04172135590068961,12.212643678160921,0.037472198197844725
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,4.567768199233716,3.897270114942529,8.68654214559387,16.205699233716476,13.397988505747128,20.001197318007662,0.11245675847346835,0.11397432774703294,0.13568545915993682,0.16367565928549066,0.12269191853096556,0.15819825363527296,16.103927203065133,0.05121890081202231,16.103927203065133,0.049701331538457724
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,1.3769157088122606,0.9578544061302682,2.9454022988505746,8.159722222222223,6.345785440613026,7.291666666666667,0.09089745070502493,0.09169460584951793,0.11364329181173291,0.13466912878111453,0.09415311502622899,0.125333385883878,7.201867816091955,0.0437716780760896,7.201867816091955,0.042974522931596607
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,2.376676245210728,2.077346743295019,4.705459770114943,11.787595785440613,8.375239463601533,10.9375,0.09157285708688286,0.09212439329443824,0.11503854230984178,0.1400309818726174,0.09954713775697174,0.13568875127284297,9.710249042145595,0.04845812478573454,9.710249042145595,0.04790658857817916
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,1.3170498084291187,1.3469827586206895,2.9334291187739465,8.620689655172415,6.303879310344827,8.339319923371647,0.09422490834799473,0.09531027988162101,0.11703552564576633,0.13785146495642805,0.09651482305006999,0.1286612119057706,7.303639846743296,0.04362655660843333,7.273706896551725,0.042541185074807045
beijing_ssp245_mid_2050s_heatwave_extreme_2050,core_mid,Core middle,middle,core,Core,1.7241379310344827,1.4906609195402298,4.040948275862069,10.524425287356323,7.543103448275862,11.889367816091955,0.09964269306689842,0.10088822951720007,0.12481458550907157,0.1463996810749885,0.10449697971051357,0.13295233163386616,10.398706896551726,0.04675698800809007,10.398706896551726,0.04551145155778842
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,8.117816091954024,8.363266283524904,15.379549808429118,20.001197318007662,16.57088122605364,25.490900383141764,0.1204697331599033,0.12155690517489783,0.14673026831949965,0.17101966994607218,0.13121531800806707,0.1665817810770356,17.373084291187737,0.050549936786168884,17.12763409961686,0.04946276477117435
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,1.460727969348659,0.9219348659003831,2.789750957854406,8.632662835249043,7.136015325670499,8.165708812260537,0.09613919319186301,0.09742814048616705,0.11899414820533175,0.1406755321935207,0.09850459310493297,0.12949529656978942,7.71072796934866,0.04453633900165768,7.71072796934866,0.043247391707353644
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,3.657806513409962,3.26867816091954,6.112308429118774,13.056752873563218,10.296934865900383,11.991139846743296,0.09818315656977125,0.0990237952663521,0.12228049286480608,0.14931006561948718,0.1065554076844839,0.13639952043549702,9.788074712643677,0.051126909049715924,9.788074712643677,0.05028627035313507
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,2.5323275862068964,1.7959770114942528,4.873084291187739,10.171216475095786,7.968151340996169,11.314655172413794,0.09955175150711106,0.10056975006147532,0.12243906840636354,0.14290393007916283,0.10240747029305977,0.1366203516568791,9.51867816091954,0.04335217857205177,9.51867816091954,0.0423341800176875
beijing_ssp245_mid_2050s_heatwave_extreme_2050,core_top,Core top,top,core,Core,1.4128352490421456,1.1613984674329503,3.508141762452107,9.26125478927203,6.842672413793103,8.884099616858238,0.0937064508807829,0.09528824131228604,0.11817201855119411,0.1397604835130386,0.09796183471240663,0.127398017418802,8.09985632183908,0.0460540326322557,8.09985632183908,0.04447224220075256
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_top_zn_1,Top P1,top,P1,P1 south,6.184147509578544,6.369731800766283,12.948994252873563,16.451149425287355,13.517720306513409,21.36015325670498,0.11569984771682448,0.11691449285524512,0.14083184757112305,0.1635304129082603,0.1234995270727136,0.1603494959198662,15.176005747126435,0.0478305651914358,14.990421455938696,0.04661592005301517
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_top_zn_2,Top P2,top,P2,P2 east,1.6522988505747127,1.08955938697318,2.9454022988505746,8.782327586206897,7.309626436781609,8.28544061302682,0.09498922157122305,0.09573652561407839,0.11779168948387497,0.14042050050253554,0.09769882213681415,0.131612337282715,7.692768199233717,0.04543127893131249,7.692768199233717,0.044683974888457156
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_top_zn_3,Top P3,top,P3,P3 north,3.2507183908045976,2.9813218390804597,5.142480842911877,11.685823754789272,8.788314176245212,10.727969348659004,0.09646253148869981,0.09744010144171267,0.12091657786067694,0.14558077549040985,0.10359196054675088,0.13753298514632042,8.704501915708812,0.04911824400171004,8.704501915708812,0.04814067404869718
beijing_ssp245_mid_2050s_heatwave_extreme_2050,perimeter_top_zn_4,Top P4,top,P4,P4 west,2.209051724137931,1.5804597701149428,4.280411877394636,9.584530651340996,7.465277777777778,10.590277777777777,0.09753849964718693,0.0985887965809937,0.1206099906551509,0.14141440745039155,0.10074417287988348,0.13887728991775788,9.009818007662833,0.04387590780320462,9.009818007662833,0.042825610869397845
beijing_ssp245_mid_2050s_hot_2050,core_bottom,Core bottom,bottom,core,Core,0.9578544061302682,0.8979885057471264,3.8314176245210727,9.764128352490422,7.1240421455938705,13.110632183908047,0.1104288475896641,0.11467800529250899,0.13852607733746125,0.1521502034903537,0.11561704314215167,0.14348934437698052,12.212643678160921,0.04172135590068961,12.212643678160921,0.037472198197844725
beijing_ssp245_mid_2050s_hot_2050,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,4.567768199233716,3.897270114942529,8.68654214559387,16.205699233716476,13.397988505747128,20.001197318007662,0.11245675847346835,0.11397432774703294,0.13568545915993682,0.16367565928549066,0.12269191853096556,0.15819825363527296,16.103927203065133,0.05121890081202231,16.103927203065133,0.049701331538457724
beijing_ssp245_mid_2050s_hot_2050,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,1.3769157088122606,0.9578544061302682,2.9454022988505746,8.159722222222223,6.345785440613026,7.291666666666667,0.09089745070502493,0.09169460584951793,0.11364329181173291,0.13466912878111453,0.09415311502622899,0.125333385883878,7.201867816091955,0.0437716780760896,7.201867816091955,0.042974522931596607
beijing_ssp245_mid_2050s_hot_2050,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,2.376676245210728,2.077346743295019,4.705459770114943,11.787595785440613,8.375239463601533,10.9375,0.09157285708688286,0.09212439329443824,0.11503854230984178,0.1400309818726174,0.09954713775697174,0.13568875127284297,9.710249042145595,0.04845812478573454,9.710249042145595,0.04790658857817916
beijing_ssp245_mid_2050s_hot_2050,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,1.3170498084291187,1.3469827586206895,2.9334291187739465,8.620689655172415,6.303879310344827,8.339319923371647,0.09422490834799473,0.09531027988162101,0.11703552564576633,0.13785146495642805,0.09651482305006999,0.1286612119057706,7.303639846743296,0.04362655660843333,7.273706896551725,0.042541185074807045
beijing_ssp245_mid_2050s_hot_2050,core_mid,Core middle,middle,core,Core,1.7241379310344827,1.4906609195402298,4.040948275862069,10.524425287356323,7.543103448275862,11.889367816091955,0.09964269306689842,0.10088822951720007,0.12481458550907157,0.1463996810749885,0.10449697971051357,0.13295233163386616,10.398706896551726,0.04675698800809007,10.398706896551726,0.04551145155778842
beijing_ssp245_mid_2050s_hot_2050,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,8.117816091954024,8.363266283524904,15.379549808429118,20.001197318007662,16.57088122605364,25.490900383141764,0.1204697331599033,0.12155690517489783,0.14673026831949965,0.17101966994607218,0.13121531800806707,0.1665817810770356,17.373084291187737,0.050549936786168884,17.12763409961686,0.04946276477117435
beijing_ssp245_mid_2050s_hot_2050,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,1.460727969348659,0.9219348659003831,2.789750957854406,8.632662835249043,7.136015325670499,8.165708812260537,0.09613919319186301,0.09742814048616705,0.11899414820533175,0.1406755321935207,0.09850459310493297,0.12949529656978942,7.71072796934866,0.04453633900165768,7.71072796934866,0.043247391707353644
beijing_ssp245_mid_2050s_hot_2050,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,3.657806513409962,3.26867816091954,6.112308429118774,13.056752873563218,10.296934865900383,11.991139846743296,0.09818315656977125,0.0990237952663521,0.12228049286480608,0.14931006561948718,0.1065554076844839,0.13639952043549702,9.788074712643677,0.051126909049715924,9.788074712643677,0.05028627035313507
beijing_ssp245_mid_2050s_hot_2050,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,2.5323275862068964,1.7959770114942528,4.873084291187739,10.171216475095786,7.968151340996169,11.314655172413794,0.09955175150711106,0.10056975006147532,0.12243906840636354,0.14290393007916283,0.10240747029305977,0.1366203516568791,9.51867816091954,0.04335217857205177,9.51867816091954,0.0423341800176875
beijing_ssp245_mid_2050s_hot_2050,core_top,Core top,top,core,Core,1.4128352490421456,1.1613984674329503,3.508141762452107,9.26125478927203,6.842672413793103,8.884099616858238,0.0937064508807829,0.09528824131228604,0.11817201855119411,0.1397604835130386,0.09796183471240663,0.127398017418802,8.09985632183908,0.0460540326322557,8.09985632183908,0.04447224220075256
beijing_ssp245_mid_2050s_hot_2050,perimeter_top_zn_1,Top P1,top,P1,P1 south,6.184147509578544,6.369731800766283,12.948994252873563,16.451149425287355,13.517720306513409,21.36015325670498,0.11569984771682448,0.11691449285524512,0.14083184757112305,0.1635304129082603,0.1234995270727136,0.1603494959198662,15.176005747126435,0.0478305651914358,14.990421455938696,0.04661592005301517
beijing_ssp245_mid_2050s_hot_2050,perimeter_top_zn_2,Top P2,top,P2,P2 east,1.6522988505747127,1.08955938697318,2.9454022988505746,8.782327586206897,7.309626436781609,8.28544061302682,0.09498922157122305,0.09573652561407839,0.11779168948387497,0.14042050050253554,0.09769882213681415,0.131612337282715,7.692768199233717,0.04543127893131249,7.692768199233717,0.044683974888457156
beijing_ssp245_mid_2050s_hot_2050,perimeter_top_zn_3,Top P3,top,P3,P3 north,3.2507183908045976,2.9813218390804597,5.142480842911877,11.685823754789272,8.788314176245212,10.727969348659004,0.09646253148869981,0.09744010144171267,0.12091657786067694,0.14558077549040985,0.10359196054675088,0.13753298514632042,8.704501915708812,0.04911824400171004,8.704501915708812,0.04814067404869718
beijing_ssp245_mid_2050s_hot_2050,perimeter_top_zn_4,Top P4,top,P4,P4 west,2.209051724137931,1.5804597701149428,4.280411877394636,9.584530651340996,7.465277777777778,10.590277777777777,0.09753849964718693,0.0985887965809937,0.1206099906551509,0.14141440745039155,0.10074417287988348,0.13887728991775788,9.009818007662833,0.04387590780320462,9.009818007662833,0.042825610869397845
beijing_ssp245_mid_2050s_typical_2056,core_bottom,Core bottom,bottom,core,Core,0.02993295019157088,0.8740421455938696,3.190852490421456,5.208333333333334,4.765325670498084,10.757902298850574,0.10907270017056825,0.1131888142533835,0.13558833413505464,0.13669311098127152,0.11152488669933264,0.13605786544551302,10.727969348659004,0.027620410810703266,9.883860153256705,0.02350429672788802
beijing_ssp245_mid_2050s_typical_2056,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,1.6403256704980842,1.861829501915709,4.226532567049809,9.195402298850574,7.579022988505748,13.679358237547893,0.10226641385430402,0.10422724468617763,0.12451244342323642,0.14019287495721158,0.10668321172937442,0.14397934736765952,12.039032567049809,0.041712933513355505,11.817528735632184,0.039752102681481896
beijing_ssp245_mid_2050s_typical_2056,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,0.05986590038314176,0.06585249042145594,1.1075191570881227,3.867337164750958,2.4664750957854404,5.322078544061302,0.08776000499720385,0.0886896199837631,0.10965601526656386,0.11926053021504524,0.08553839591808397,0.11825070633781068,5.26221264367816,0.03372213429696126,5.256226053639846,0.03057091023128214
beijing_ssp245_mid_2050s_typical_2056,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,0.25742337164750956,0.36518199233716475,2.6221264367816093,6.776819923371648,3.9571360153256707,9.590517241379311,0.08737758736976764,0.08837912037262648,0.1107409424623532,0.125383448281643,0.08957690345676624,0.1292902064215306,9.333093869731801,0.04191261905176297,9.225335249042146,0.04091108604890413
beijing_ssp245_mid_2050s_typical_2056,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,0.17959770114942528,0.26340996168582376,1.5505268199233717,4.310344827586207,2.10727969348659,6.022509578544062,0.09106994258271105,0.09210386413922575,0.11319557202012921,0.12230102027130271,0.0875835843046378,0.1212149459668683,5.842911877394637,0.03471743596666492,5.759099616858238,0.030197156132076963
beijing_ssp245_mid_2050s_typical_2056,core_mid,Core middle,middle,core,Core,0.005986590038314176,0.047892720306513405,1.2871168582375478,5.525622605363985,3.3764367816091956,7.219827586206897,0.0947370662964051,0.09596837502338122,0.11698446752276992,0.1265471853122962,0.09359460092618109,0.12461694533404555,7.2138409961685825,0.032952584386115105,7.171934865900384,0.030578810288914973
beijing_ssp245_mid_2050s_typical_2056,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,7.0761494252873565,7.716714559386974,13.83500957854406,13.427921455938696,12.595785440613028,20.89918582375479,0.11445141682298383,0.11566055657990154,0.14016785086563718,0.14954906425286155,0.12108916828979766,0.15618631288670123,13.823036398467435,0.0417348960637174,13.182471264367818,0.04052575630679969
beijing_ssp245_mid_2050s_typical_2056,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,0.11973180076628352,0.08381226053639847,0.9219348659003831,4.28639846743295,2.9094827586206895,5.597461685823755,0.09212743770686417,0.09367492449580973,0.11409907582044622,0.12360146757724921,0.08941973922041703,0.1230117953298287,5.5136494252873565,0.03418172835683218,5.5136494252873565,0.02992654308143948
beijing_ssp245_mid_2050s_typical_2056,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,0.8261494252873564,0.8620689655172413,2.8316570881226055,8.06992337164751,5.148467432950191,9.18941570881226,0.0918905049004997,0.09295508810169863,0.11473682944564141,0.13080263521418292,0.0941888151916917,0.12949406143354672,8.363266283524904,0.03891213031368322,8.327346743295019,0.037847547112484295
beijing_ssp245_mid_2050s_typical_2056,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,1.1434386973180075,1.0237068965517242,3.0830938697318007,5.573515325670498,3.388409961685824,8.812260536398467,0.09524771478172571,0.09649652161330921,0.11749346422232033,0.1264067570754288,0.0929362753327167,0.1293960598660915,7.788553639846743,0.03645978453337481,7.788553639846743,0.0328995382527823
beijing_ssp245_mid_2050s_typical_2056,core_top,Core top,top,core,Core,0.047892720306513405,0.04190613026819923,0.8680555555555556,4.418103448275862,2.747844827586207,5.818965517241379,0.09041171148434272,0.09219087250964103,0.11293723029583817,0.12292436033180619,0.08832802224236085,0.1214940289880805,5.77705938697318,0.034596338089445344,5.77705938697318,0.03073348782216516
beijing_ssp245_mid_2050s_typical_2056,perimeter_top_zn_1,Top P1,top,P1,P1 south,5.579501915708812,6.453544061302682,11.47030651340996,11.476293103448276,10.781848659003831,17.564655172413794,0.1105867612527661,0.1117531417532595,0.13517639409933244,0.14412611043195017,0.11439493303117751,0.1510886823543518,11.985153256704981,0.040501921101585694,11.11111111111111,0.0393355406010923
beijing_ssp245_mid_2050s_typical_2056,perimeter_top_zn_2,Top P2,top,P2,P2 east,0.32926245210727967,0.3232758620689655,1.2990900383141764,4.364224137931035,3.1788793103448274,6.447557471264368,0.09164457549868169,0.09244888714195913,0.1131465648330096,0.12476273846126924,0.08862405877310092,0.124523546482466,6.124281609195402,0.03613867968816832,6.124281609195402,0.03231385131931011
beijing_ssp245_mid_2050s_typical_2056,perimeter_top_zn_3,Top P3,top,P3,P3 north,0.9758141762452108,1.053639846743295,2.5383141762452106,6.687021072796935,4.064894636015326,8.453065134099617,0.09153494447904646,0.09250044533270371,0.11469450430798366,0.12841354843645536,0.0918198415906632,0.1308849771024991,7.477250957854406,0.039350032623452644,7.399425287356323,0.038384531769795394
beijing_ssp245_mid_2050s_typical_2056,perimeter_top_zn_4,Top P4,top,P4,P4 west,1.1374521072796935,1.08955938697318,3.226772030651341,5.573515325670498,3.5261015325670497,9.135536398467432,0.0948562952642393,0.09617426273633144,0.11759123357385484,0.12732564450005737,0.09243554546554617,0.13299139633962645,8.045977011494251,0.040555850874080285,8.045977011494251,0.03681713360329501
beijing_ssp245_near_2030s_heatwave_extreme_2039,core_bottom,Core bottom,bottom,core,Core,0.0,1.0296934865900382,3.1369731800766285,0.8081896551724138,1.059626436781609,6.65110153256705,0.10561546000974444,0.10992683624284175,0.13235025400059652,0.1251708569067288,0.10373427222951898,0.1292969715760652,6.65110153256705,0.028615981771077548,5.621408045977011,0.022423417757754777
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,0.4130747126436782,0.6585249042145593,2.10727969348659,2.5921934865900385,1.059626436781609,9.291187739463602,0.09633724414708067,0.09832711837841664,0.11877334527327486,0.12260294610008102,0.09283203642124115,0.1353254957893295,8.878113026819925,0.04249345936808836,8.632662835249043,0.03699837741091287
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,0.09578544061302681,0.19755747126436785,2.2329980842911876,0.7243773946360154,0.18558429118773948,7.309626436781609,0.08947121574680682,0.0907552475504172,0.11294665644805166,0.1138339644161853,0.0833994699788258,0.1203205152597078,7.213840996168582,0.036921045280882,7.112068965517241,0.029565267709290605
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,0.07183908045977011,0.34123563218390807,4.028975095785441,1.0715996168582376,0.13769157088122605,10.542385057471265,0.08772008942719108,0.08910713073417298,0.1128763785478025,0.11159672964129098,0.08185734983581261,0.12578540081679418,10.470545977011495,0.04392805098098157,10.201149425287356,0.0366782700826212
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,0.07782567049808428,0.25742337164750956,2.430555555555556,0.6345785440613027,0.08381226053639847,7.29765325670498,0.09173310853945109,0.09275447605698126,0.11573605692336865,0.11456016565242089,0.08403872850904792,0.1217224279894172,7.219827586206896,0.03768369948036927,7.040229885057471,0.02896795193243594
beijing_ssp245_near_2030s_heatwave_extreme_2039,core_mid,Core middle,middle,core,Core,0.0,0.06585249042145594,0.5747126436781609,1.1673850574712643,0.4789272030651341,3.7835249042145596,0.08826698361269143,0.08999118333954452,0.11190298566216235,0.11079312722375277,0.08500530568113153,0.1182625881027955,3.7835249042145596,0.03325728242166397,3.7176724137931036,0.028271404763250976
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,6.459530651340996,7.142001915708812,10.40469348659004,7.884339080459771,8.650622605363985,17.11566091954023,0.11032210376002659,0.1109172672522929,0.13503939028576908,0.13289242133958126,0.11126720294608602,0.14816986092913156,10.656130268199233,0.037847757169104976,9.973659003831417,0.03725259367683867
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,0.07183908045977011,0.18558429118773948,1.0835727969348659,1.1673850574712643,0.43103448275862066,6.2140804597701145,0.0917148262050184,0.09327779077777908,0.11504986734839485,0.11560920642213247,0.08518706146516808,0.12362405112834594,6.142241379310344,0.038436989663177865,6.028496168582375,0.030346260350566867
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,0.07183908045977011,0.13769157088122605,1.7480842911877392,1.8259099616858239,0.7962164750957854,8.75838122605364,0.08937030501914862,0.09060596144629479,0.11359998023599899,0.11515498349621861,0.08495396575820466,0.12433198525040763,8.68654214559387,0.03937801949220297,8.620689655172415,0.03372602380411284
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,0.8740421455938696,0.7243773946360154,2.86757662835249,1.3110632183908046,1.293103448275862,9.183429118773946,0.09443808696638666,0.0953761316166741,0.11766253572982686,0.11695107597738065,0.08777620140579326,0.12819143759891174,8.45905172413793,0.04041523619311849,8.45905172413793,0.03281530598223764
beijing_ssp245_near_2030s_heatwave_extreme_2039,core_top,Core top,top,core,Core,0.101772030651341,0.14966475095785442,1.2811302681992338,1.1494252873563218,0.4190613026819923,5.669300766283525,0.08749680696196621,0.08916340108885193,0.11181719432955771,0.11147625194622224,0.08327491946125244,0.1206884938878746,5.567528735632184,0.03741357442662216,5.519636015325671,0.03152509279902267
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_top_zn_1,Top P1,top,P1,P1 south,4.4959291187739465,5.280172413793103,8.363266283524904,5.615421455938698,6.609195402298851,14.379789272030653,0.10662591012571021,0.107076401081802,0.13018452744384285,0.128965015336348,0.10399108992738688,0.14412457958680058,9.883860153256705,0.0401334896594137,9.09961685823755,0.037048178504998586
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_top_zn_2,Top P2,top,P2,P2 east,0.2274904214559387,0.32926245210727967,2.5622605363984676,1.3469827586206895,0.5387931034482759,8.584770114942529,0.09345816762623625,0.09440418139509514,0.1163861849075838,0.11799157926071194,0.08491873773675232,0.12617721247139846,8.357279693486591,0.04125847473464614,8.25550766283525,0.03177303107630332
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_top_zn_3,Top P3,top,P3,P3 north,0.2753831417624521,0.54477969348659,3.214798850574713,2.023467432950192,0.7782567049808429,10.195162835249043,0.09131785869787458,0.0925361083920998,0.11579341743262872,0.11722472706219123,0.08503238475835566,0.1281416916456301,9.919779693486591,0.04310930688727445,9.650383141762454,0.035605583253530304
beijing_ssp245_near_2030s_heatwave_extreme_2039,perimeter_top_zn_4,Top P4,top,P4,P4 west,0.850095785440613,0.9099616858237548,3.2866379310344827,1.766044061302682,1.011733716475096,9.81800766283525,0.09503385004141018,0.096180891474889,0.1187216096012957,0.11958461549998516,0.08740640286831593,0.13160950230260038,8.967911877394636,0.04420309943428445,8.908045977011495,0.035428610827711385
beijing_ssp245_near_2030s_hot_2034,core_bottom,Core bottom,bottom,core,Core,0.0,0.5148467432950191,2.6760057471264367,3.3524904214559386,3.603927203065134,10.428639846743296,0.10874251613615894,0.11301152439858389,0.135977063846054,0.13250262572695956,0.1090517187137161,0.135385038446947,10.428639846743296,0.02723454770989507,9.913793103448278,0.022965539447470124
beijing_ssp245_near_2030s_hot_2034,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,1.0296934865900382,0.8381226053639846,2.753831417624521,6.633141762452108,5.100574712643678,11.763649425287356,0.1007644825525964,0.10243480075906082,0.12244363607244334,0.13553703479043025,0.1029809731083853,0.142123094286631,10.925526819923371,0.0413586117340346,10.925526819923371,0.03968829352757018
beijing_ssp245_near_2030s_hot_2034,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,0.0,0.02993295019157088,0.814176245210728,1.7600574712643677,0.9339080459770116,4.2923850574712645,0.08569441545079158,0.08678412813813748,0.1086377361854705,0.11440516217673108,0.08218212401279078,0.11603399355037046,4.2923850574712645,0.03385186953757968,4.262452107279693,0.029249865412232984
beijing_ssp245_near_2030s_hot_2034,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,0.0,0.05986590038314176,1.6223659003831419,3.789511494252874,1.323036398467433,6.345785440613026,0.08512570244387879,0.08598513041222673,0.10799111234634781,0.11667761094388025,0.08330121861070947,0.12424300010600482,6.345785440613026,0.04094178149529536,6.285919540229885,0.03825786969377809
beijing_ssp245_near_2030s_hot_2034,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,0.005986590038314176,0.07782567049808428,1.059626436781609,1.7780172413793105,0.6046455938697318,4.076867816091954,0.08919545934509494,0.09032417021702409,0.11153018121591501,0.11699893892272077,0.08364745418052846,0.11853102167075452,4.07088122605364,0.03488356749022606,3.9990421455938696,0.028206851453730433
beijing_ssp245_near_2030s_hot_2034,core_mid,Core middle,middle,core,Core,0.0,0.0,0.6405651340996169,4.0888409961685825,1.8079501915708813,5.8069923371647505,0.0950196448674378,0.09632606124114615,0.11754486508555444,0.12352645959768127,0.09130462903885099,0.12265217320467092,5.8069923371647505,0.03222183055883028,5.8069923371647505,0.02720039835653512
beijing_ssp245_near_2030s_hot_2034,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,5.890804597701149,6.53735632183908,11.781609195402298,10.40469348659004,10.470545977011495,19.37859195402299,0.11158903956352448,0.11302853210830693,0.13719360142895365,0.14401040153341854,0.1153565579234468,0.15387521071225466,13.487787356321842,0.04228617114873018,12.84123563218391,0.04084667860394772
beijing_ssp245_near_2030s_hot_2034,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,0.0,0.04190613026819923,0.7962164750957854,2.478448275862069,1.6223659003831419,4.75933908045977,0.09035472394990846,0.09223997129754638,0.11339498126651319,0.11967892166743432,0.08606512335924722,0.12016194561136562,4.75933908045977,0.034096822252118394,4.717432950191571,0.027921974313819237
