dataset,analysis,metric,level,contrast,estimate,ci_lower_2_5,ci_upper_97_5,bootstrap_mean,bootstrap_sd,n_bootstrap_valid,resampling_unit,n_resampling_units
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p025,late_2080s,,35.54087658356616,31.598630000379103,39.86897717258172,35.517520714755484,2.119844497731652,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p025,,near_2030s minus baseline_2020s,0.32544201200262535,-1.7179826755496932,2.2049166096730257,0.3436932550556212,1.0030816270719924,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p025,,mid_2050s minus baseline_2020s,4.4637501063670655,1.2206433203944718,8.143083291554184,4.479909861092856,1.7654246157442375,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p025,,late_2080s minus baseline_2020s,9.568458370213207,5.48129432914282,14.09044604843753,9.567650054519374,2.1995070611005385,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p025,baseline_2020s,,37.35266336739038,34.65702243640911,40.337144795657736,37.37104806899213,1.4537168705808678,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p025,near_2030s,,37.37927043422733,35.0933908045977,39.93830070641763,37.3943491246275,1.2524413980699727,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p025,mid_2050s,,36.11443699446573,33.45768395460834,38.61685657460621,36.128464489543425,1.313884394653392,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p025,late_2080s,,33.26648307790549,30.422736403788843,36.14988675367177,33.29244479033631,1.4641767371493004,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p025,,near_2030s minus baseline_2020s,0.026607066836952242,-0.7244023387611819,0.7400298331736916,0.023301055635371277,0.37478682026221555,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p025,,mid_2050s minus baseline_2020s,-1.2382263729246503,-2.6891596157939577,0.15970476133461167,-1.2425835794487061,0.7269886210487952,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p025,,late_2080s minus baseline_2020s,-4.086180289484886,-5.430689422360588,-2.717566816996601,-4.078603278655818,0.6945398908912618,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p05,baseline_2020s,,7.491884844614729,4.9743491246275005,10.500179597701148,7.465092326521923,1.4228567897997189,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p05,near_2030s,,7.683123137505321,5.556062752767136,9.82405245583227,7.667821612920393,1.0886568970835446,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p05,mid_2050s,,11.534163473818646,8.753546223126863,14.708112162090249,11.516694554198597,1.5317329655070664,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p05,late_2080s,,17.23805342699021,13.411300353873989,21.08621271684759,17.200239546748616,1.9780834956210922,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p05,,near_2030s minus baseline_2020s,0.19123829289059202,-1.36082674808429,1.68905817635164,0.20272928639846755,0.7784127960229142,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p05,,mid_2050s minus baseline_2020s,4.042278629203917,1.5802602171136673,7.037914238771819,4.051602227676671,1.3699088506861539,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p05,,late_2080s minus baseline_2020s,9.74616858237548,6.564034063697319,13.47354426085568,9.73514722022669,1.7625186187133657,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p05,baseline_2020s,,25.808189655172413,19.14661574739251,32.78606754203917,25.753216062686253,3.50990940685847,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p05,near_2030s,,25.785739942528735,20.01016888835675,31.634372339293314,25.750018059546615,2.9934151963761386,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p05,mid_2050s,,31.275276713495103,24.695885383407834,37.877230004789276,31.232500781582587,3.3948652651077382,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p05,late_2080s,,38.48213335461899,30.918721231108975,45.5074424954768,38.41264692089718,3.7343507226383514,10000,city × scenario_raw,12
