case_id,zone,position,floor,orientation,association,spearman_rho,n_hours
phoenix_ssp245_near_2030s_hot_2039,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.12632886305965452,4437
phoenix_ssp245_near_2030s_hot_2039,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.45149851394574153,4437
phoenix_ssp245_near_2030s_hot_2039,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.1801280665026355,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4528401580557896,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.26550429381706986,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6009137885638919,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.37715928418066685,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6587084639456063,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.555106645972694,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4114821245079036,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.19660225046445234,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.3943046356276608,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.1527622209395498,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5396413685141905,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.34200075777531,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5184513804958549,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.463578395824049,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.33561947929057734,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.14873201947022294,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4334188180479472,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.23297596716742427,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.586619388853547,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3423161736809846,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6550536540705403,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5476928708296565,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.39243577065451557,4437
phoenix_ssp245_near_2030s_hot_2039,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.16825532738111826,4437
phoenix_ssp245_near_2030s_typical_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4263757077137287,4437
phoenix_ssp245_near_2030s_typical_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,-0.027086666953205708,4437
phoenix_ssp245_near_2030s_typical_2034,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.36795071734171614,4437
phoenix_ssp245_near_2030s_typical_2034,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.02838993412869771,4437
phoenix_ssp245_near_2030s_typical_2034,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4529970512547699,4437
phoenix_ssp245_near_2030s_typical_2034,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.10517908195004545,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.45458766689093105,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.23684048143614256,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6105666696994532,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3441085744714598,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6810135294014528,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5205245566046801,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4074130213694304,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.17024019341109184,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.3954407608666521,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.1410963323647169,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5504432389422738,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.3129046481957887,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5374797864583033,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4332733292242777,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.3256339791624841,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.10405536410966248,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.43364031833255684,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.22383513805151797,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5942807569042685,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.314502817531439,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6705951937430171,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5093366980621252,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3881644205699324,4437
phoenix_ssp245_near_2030s_typical_2034,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.14683822371693744,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4406479124613434,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.029271689432036677,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.38686206917024457,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.10587481240974958,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4566704366515054,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.1275206394348541,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4490698313513863,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.23670147247187023,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5978221559103352,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3599564931372752,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6714324496854474,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5549861123811578,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.41373834183419456,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.1766539325381386,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.3921759711013199,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.13213699379042376,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5339957352285208,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.33269257485145104,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5250189694465361,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4453804181905282,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.33765144260838276,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.1117277235408085,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4281345320593173,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.20400675216152925,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5828504703004012,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.2960757898157849,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6672825139357247,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5411925590767938,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3961156156277394,4437
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.1408060570154684,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4406479124613434,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.029271689432036677,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.38686206917024457,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.10587481240974958,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4566704366515054,4437
phoenix_ssp585_baseline_2020s_hot_2025,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.1275206394348541,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4490698313513863,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.23670147247187023,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5978221559103352,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3599564931372752,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6714324496854474,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5549861123811578,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.41373834183419456,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.1766539325381386,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.3921759711013199,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.13213699379042376,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5339957352285208,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.33269257485145104,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5250189694465361,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4453804181905282,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.33765144260838276,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.1117277235408085,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4281345320593173,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.20400675216152925,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5828504703004012,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.2960757898157849,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6672825139357247,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5411925590767938,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3961156156277394,4437
phoenix_ssp585_baseline_2020s_hot_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.1408060570154684,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4258989622048656,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.06510493206655975,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3712464185665907,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.10355743149450633,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4540979597417272,4437
phoenix_ssp585_baseline_2020s_typical_2029,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.1309249537435755,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.453904961937309,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.21253220300518927,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6007371731100244,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3387166623507585,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6733321561487162,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5490057340627995,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4099327333725783,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.18839509413393365,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.387676753812586,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.16185182888210017,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5351625492571983,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.3072080602376301,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5291116646191526,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4594758481100908,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.3259574836183807,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.15158389390635327,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4317040747957878,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.18717243696614816,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5864611012357975,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3125496725169291,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6651912140943591,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.553281553659512,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.38980758136371585,4437
phoenix_ssp585_baseline_2020s_typical_2029,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.16682792129291696,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.38862263949681025,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.09933176602603347,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.34527287357451586,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.1300242760696481,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4061153896173222,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.15542218418437873,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.40611852923970926,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.19575449491830646,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5403236987785459,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3603600123083568,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.5899303882325175,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5084178711527206,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.37157834046023264,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.15019669730355795,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.35686291091570305,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.13552349111999631,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.4871772859401906,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.30440702832691263,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.4754380336483526,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4098017030255655,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.31206885469867424,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.0994221273446559,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.3907677321867273,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.16416965751602705,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5249372974922546,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3088661400982661,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.590707204382728,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5026583910735718,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3548650608450593,4437
phoenix_ssp585_late_2080s_heatwave_extreme_2085,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.11071003959775635,4437
phoenix_ssp585_late_2080s_hot_2089,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.39726668230532625,4437
phoenix_ssp585_late_2080s_hot_2089,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.1858150968072585,4437
phoenix_ssp585_late_2080s_hot_2089,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3527992120738976,4437
phoenix_ssp585_late_2080s_hot_2089,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.1742873855786135,4437
phoenix_ssp585_late_2080s_hot_2089,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4112444025503701,4437
phoenix_ssp585_late_2080s_hot_2089,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.2014467237911584,4437
phoenix_ssp585_late_2080s_hot_2089,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4137116109403412,4437
phoenix_ssp585_late_2080s_hot_2089,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.25422174060687364,4437
